activation_id,registration_id,user_id,is_activated,activated_at,activation_seconds,activation_rule
ACT00002174,REG00002174,U0002174,1,2026-07-19 13:38:49,23820,完成首次互动
ACT00002175,REG00002175,U0002175,1,2026-05-29 01:35:44,2940,观看3条视频
ACT00002176,REG00002176,U0002176,1,2026-06-15 09:46:59,33240,观看满5分钟
ACT00002177,REG00002177,U0002177,1,2026-07-01 05:41:47,2400,观看3条视频
ACT00002178,REG00002178,U0002178,1,2026-07-07 23:47:09,18480,观看3条视频
ACT00002179,REG00002179,U0002179,1,2026-02-26 19:51:12,20520,观看满5分钟
ACT00002180,REG00002180,U0002180,1,2026-05-07 12:29:21,14460,观看3条视频
ACT00002181,REG00002181,U0002181,1,2026-01-13 02:31:04,43140,观看3条视频
ACT00002182,REG00002182,U0002182,0,,,未达到激活条件
ACT00002183,REG00002183,U0002183,1,2026-02-26 16:33:00,1440,观看满5分钟
ACT00002184,REG00002184,U0002184,0,,,未达到激活条件
ACT00002185,REG00002185,U0002185,1,2026-01-27 11:17:54,13980,观看3条视频
ACT00002186,REG00002186,U0002186,1,2026-08-11 22:53:55,17640,观看3条视频
ACT00002187,REG00002187,U0002187,1,2026-07-30 12:19:24,30780,观看3条视频
ACT00002188,REG00002188,U0002188,1,2026-04-28 23:19:32,42660,观看3条视频
ACT00002189,REG00002189,U0002189,0,,,未达到激活条件
ACT00002190,REG00002190,U0002190,0,,,未达到激活条件
ACT00002191,REG00002191,U0002191,1,2026-04-23 18:43:48,28740,观看满5分钟
ACT00002192,REG00002192,U0002192,0,,,未达到激活条件
ACT00002193,REG00002193,U0002193,1,2026-04-01 09:37:44,22440,观看3条视频
ACT00002194,REG00002194,U0002194,0,,,未达到激活条件
ACT00002195,REG00002195,U0002195,1,2026-01-06 18:49:43,28620,完成首次互动
ACT00002196,REG00002196,U0002196,1,2026-07-12 22:40:38,26700,观看3条视频
ACT00002197,REG00002197,U0002197,1,2026-07-20 21:56:59,5880,观看满5分钟
ACT00002198,REG00002198,U0002198,0,,,未达到激活条件
ACT00002199,REG00002199,U0002199,1,2026-07-04 11:59:23,1920,观看满5分钟
ACT00002200,REG00002200,U0002200,0,,,未达到激活条件
ACT00002201,REG00002201,U0002201,1,2026-02-20 04:41:28,5280,完成首次互动
ACT00002202,REG00002202,U0002202,1,2026-02-19 09:26:54,10980,完成首次互动
ACT00002203,REG00002203,U0002203,1,2026-03-11 23:41:56,26640,观看3条视频
ACT00002204,REG00002204,U0002204,0,,,未达到激活条件
ACT00002205,REG00002205,U0002205,0,,,未达到激活条件
ACT00002206,REG00002206,U0002206,1,2026-04-22 14:58:01,11640,观看满5分钟
ACT00002207,REG00002207,U0002207,1,2026-05-03 02:30:19,18600,观看3条视频
ACT00002208,REG00002208,U0002208,0,,,未达到激活条件
ACT00002209,REG00002209,U0002209,1,2026-07-27 02:13:30,23340,完成首次互动
ACT00002210,REG00002210,U0002210,1,2026-04-28 02:07:29,27240,观看3条视频
ACT00002211,REG00002211,U0002211,1,2026-03-31 12:50:46,22800,完成首次互动
ACT00002212,REG00002212,U0002212,1,2026-03-13 21:55:35,9300,观看满5分钟
ACT00002213,REG00002213,U0002213,0,,,未达到激活条件
ACT00002214,REG00002214,U0002214,1,2026-07-17 05:17:51,19560,观看满5分钟
ACT00002215,REG00002215,U0002215,1,2026-06-28 14:56:34,34620,观看满5分钟
ACT00002216,REG00002216,U0002216,1,2026-05-31 11:59:32,23340,观看满5分钟
ACT00002217,REG00002217,U0002217,1,2026-05-26 17:31:37,20160,观看满5分钟
ACT00002218,REG00002218,U0002218,1,2026-02-06 06:19:50,11580,观看满5分钟
ACT00002219,REG00002219,U0002219,1,2026-04-07 17:54:18,36660,观看满5分钟
ACT00002220,REG00002220,U0002220,1,2026-01-04 03:59:12,1320,观看3条视频
ACT00002221,REG00002221,U0002221,1,2026-06-15 05:14:06,8820,完成首次互动
ACT00002222,REG00002222,U0002222,1,2026-03-07 15:14:52,23400,观看满5分钟
ACT00002223,REG00002223,U0002223,1,2026-01-10 06:14:12,25980,观看3条视频
ACT00002224,REG00002224,U0002224,1,2026-01-14 13:57:29,9960,观看3条视频
ACT00002225,REG00002225,U0002225,1,2026-07-09 00:11:07,7500,完成首次互动
ACT00002226,REG00002226,U0002226,1,2026-01-13 23:17:11,3720,观看满5分钟
ACT00002227,REG00002227,U0002227,1,2026-01-24 23:11:20,2340,完成首次互动
ACT00002228,REG00002228,U0002228,1,2026-08-13 18:39:21,28860,观看3条视频
ACT00002229,REG00002229,U0002229,1,2026-02-09 02:15:20,16980,观看满5分钟
ACT00002230,REG00002230,U0002230,1,2026-05-24 16:09:03,16440,观看3条视频
ACT00002231,REG00002231,U0002231,1,2026-05-04 20:49:34,37200,观看满5分钟
ACT00002232,REG00002232,U0002232,0,,,未达到激活条件
ACT00002233,REG00002233,U0002233,0,,,未达到激活条件
ACT00002234,REG00002234,U0002234,0,,,未达到激活条件
ACT00002235,REG00002235,U0002235,1,2026-06-24 21:36:15,3420,观看3条视频
ACT00002236,REG00002236,U0002236,1,2026-01-23 02:13:30,1860,观看满5分钟
ACT00002237,REG00002237,U0002237,0,,,未达到激活条件
ACT00002238,REG00002238,U0002238,0,,,未达到激活条件
ACT00002239,REG00002239,U0002239,0,,,未达到激活条件
ACT00002240,REG00002240,U0002240,0,,,未达到激活条件
ACT00002241,REG00002241,U0002241,1,2026-06-28 06:46:09,31860,观看满5分钟
ACT00002242,REG00002242,U0002242,1,2026-03-10 12:43:26,40800,观看满5分钟
ACT00002243,REG00002243,U0002243,1,2026-02-09 18:00:20,38520,观看3条视频
ACT00002244,REG00002244,U0002244,1,2026-08-26 22:18:53,5220,完成首次互动
ACT00002245,REG00002245,U0002245,1,2026-04-01 03:22:14,4920,观看3条视频
ACT00002246,REG00002246,U0002246,1,2026-08-27 18:23:24,15180,观看3条视频
ACT00002247,REG00002247,U0002247,0,,,未达到激活条件
ACT00002248,REG00002248,U0002248,1,2026-04-05 05:49:13,18480,完成首次互动
ACT00002249,REG00002249,U0002249,1,2026-06-28 01:29:01,21900,完成首次互动
ACT00002250,REG00002250,U0002250,0,,,未达到激活条件
ACT00002251,REG00002251,U0002251,1,2026-08-14 15:57:35,14820,完成首次互动
ACT00002252,REG00002252,U0002252,0,,,未达到激活条件
ACT00002253,REG00002253,U0002253,1,2026-01-24 02:18:33,6360,观看3条视频
ACT00002254,REG00002254,U0002254,1,2026-08-25 21:43:05,21480,观看满5分钟
ACT00002255,REG00002255,U0002255,0,,,未达到激活条件
ACT00002256,REG00002256,U0002256,1,2026-08-24 15:49:22,23280,观看满5分钟
ACT00002257,REG00002257,U0002257,1,2026-08-28 11:35:30,9000,观看3条视频
ACT00002258,REG00002258,U0002258,1,2026-06-07 14:14:11,28800,观看3条视频
ACT00002259,REG00002259,U0002259,1,2026-04-16 06:46:28,29820,完成首次互动
ACT00002260,REG00002260,U0002260,0,,,未达到激活条件
ACT00002261,REG00002261,U0002261,1,2026-06-16 14:14:51,18960,完成首次互动
ACT00002262,REG00002262,U0002262,1,2026-04-01 20:28:37,16740,观看3条视频
ACT00002263,REG00002263,U0002263,1,2026-01-14 19:00:13,11460,完成首次互动
ACT00002264,REG00002264,U0002264,1,2026-07-01 19:58:39,26040,观看3条视频
ACT00002265,REG00002265,U0002265,0,,,未达到激活条件
ACT00002266,REG00002266,U0002266,1,2026-02-05 22:07:24,7020,观看3条视频
ACT00002267,REG00002267,U0002267,1,2026-07-27 11:28:53,14340,观看满5分钟
ACT00002268,REG00002268,U0002268,1,2026-08-23 07:11:15,11100,观看3条视频
ACT00002269,REG00002269,U0002269,1,2026-06-12 18:47:01,32340,观看满5分钟
ACT00002270,REG00002270,U0002270,0,,,未达到激活条件
ACT00002271,REG00002271,U0002271,1,2026-02-11 12:26:22,41160,观看满5分钟
ACT00002272,REG00002272,U0002272,0,,,未达到激活条件
ACT00002273,REG00002273,U0002273,1,2026-02-24 04:04:04,3540,完成首次互动
ACT00002274,REG00002274,U0002274,0,,,未达到激活条件
ACT00002275,REG00002275,U0002275,1,2026-08-01 15:31:52,27420,观看3条视频
ACT00002276,REG00002276,U0002276,1,2026-03-24 19:49:24,24000,观看满5分钟
ACT00002277,REG00002277,U0002277,1,2026-02-18 07:45:13,23400,完成首次互动
ACT00002278,REG00002278,U0002278,0,,,未达到激活条件
ACT00002279,REG00002279,U0002279,1,2026-08-24 10:29:12,23100,观看3条视频
ACT00002280,REG00002280,U0002280,0,,,未达到激活条件
ACT00002281,REG00002281,U0002281,1,2026-05-21 04:22:19,9720,观看满5分钟
ACT00002282,REG00002282,U0002282,1,2026-01-21 07:17:04,20100,完成首次互动
ACT00002283,REG00002283,U0002283,0,,,未达到激活条件
ACT00002284,REG00002284,U0002284,1,2026-05-07 18:03:01,20100,观看满5分钟
ACT00002285,REG00002285,U0002285,1,2026-02-24 13:32:23,35700,观看满5分钟
ACT00002286,REG00002286,U0002286,1,2026-06-08 20:47:53,34740,观看3条视频
ACT00002287,REG00002287,U0002287,0,,,未达到激活条件
ACT00002288,REG00002288,U0002288,0,,,未达到激活条件
ACT00002289,REG00002289,U0002289,1,2026-03-19 15:23:48,5040,观看3条视频
ACT00002290,REG00002290,U0002290,0,,,未达到激活条件
ACT00002291,REG00002291,U0002291,0,,,未达到激活条件
ACT00002292,REG00002292,U0002292,0,,,未达到激活条件
ACT00002293,REG00002293,U0002293,0,,,未达到激活条件
ACT00002294,REG00002294,U0002294,1,2026-01-03 22:29:15,31140,观看3条视频
ACT00002295,REG00002295,U0002295,1,2026-08-11 08:52:10,2700,完成首次互动
ACT00002296,REG00002296,U0002296,1,2026-05-19 02:13:03,35040,观看3条视频
ACT00002297,REG00002297,U0002297,0,,,未达到激活条件
ACT00002298,REG00002298,U0002298,1,2026-03-24 15:26:27,16740,观看满5分钟
ACT00002299,REG00002299,U0002299,1,2026-04-10 22:37:05,24600,观看3条视频
ACT00002300,REG00002300,U0002300,0,,,未达到激活条件
ACT00002301,REG00002301,U0002301,1,2026-03-22 11:39:42,25680,观看满5分钟
ACT00002302,REG00002302,U0002302,1,2026-05-03 14:36:12,12120,观看满5分钟
ACT00002303,REG00002303,U0002303,1,2026-01-09 14:35:10,25560,观看满5分钟
ACT00002304,REG00002304,U0002304,1,2026-03-20 12:01:58,32400,观看3条视频
ACT00002305,REG00002305,U0002305,1,2026-04-24 13:22:12,8280,观看满5分钟
ACT00002306,REG00002306,U0002306,1,2026-04-28 15:45:39,27540,观看满5分钟
ACT00002307,REG00002307,U0002307,1,2026-02-15 18:57:02,12720,观看满5分钟
ACT00002308,REG00002308,U0002308,1,2026-04-03 06:30:52,34860,观看3条视频
ACT00002309,REG00002309,U0002309,0,,,未达到激活条件
ACT00002310,REG00002310,U0002310,1,2026-07-12 10:36:10,33240,观看满5分钟
ACT00002311,REG00002311,U0002311,1,2026-06-12 11:28:41,42300,完成首次互动
ACT00002312,REG00002312,U0002312,1,2026-06-04 17:17:24,10500,观看3条视频
ACT00002313,REG00002313,U0002313,0,,,未达到激活条件
ACT00002314,REG00002314,U0002314,1,2026-01-10 15:42:18,2400,观看3条视频
ACT00002315,REG00002315,U0002315,1,2026-01-19 10:21:58,1560,观看满5分钟
ACT00002316,REG00002316,U0002316,1,2026-03-23 12:25:49,22920,完成首次互动
ACT00002317,REG00002317,U0002317,1,2026-03-23 15:03:06,3420,完成首次互动
ACT00002318,REG00002318,U0002318,0,,,未达到激活条件
ACT00002319,REG00002319,U0002319,1,2026-04-09 16:56:34,24540,观看3条视频
ACT00002320,REG00002320,U0002320,1,2026-06-26 08:25:54,22140,观看满5分钟
ACT00002321,REG00002321,U0002321,0,,,未达到激活条件
ACT00002322,REG00002322,U0002322,1,2026-02-02 18:41:08,3600,观看3条视频
ACT00002323,REG00002323,U0002323,1,2026-01-27 04:30:48,6960,观看满5分钟
ACT00002324,REG00002324,U0002324,1,2026-03-05 07:24:27,17460,完成首次互动
ACT00002325,REG00002325,U0002325,0,,,未达到激活条件
ACT00002326,REG00002326,U0002326,0,,,未达到激活条件
ACT00002327,REG00002327,U0002327,1,2026-07-08 04:10:11,30900,观看3条视频
ACT00002328,REG00002328,U0002328,0,,,未达到激活条件
ACT00002329,REG00002329,U0002329,1,2026-08-10 01:35:32,23640,观看满5分钟
ACT00002330,REG00002330,U0002330,0,,,未达到激活条件
ACT00002331,REG00002331,U0002331,0,,,未达到激活条件
ACT00002332,REG00002332,U0002332,1,2026-04-01 14:02:35,7920,观看满5分钟
ACT00002333,REG00002333,U0002333,1,2026-04-13 07:38:06,17520,完成首次互动
ACT00002334,REG00002334,U0002334,0,,,未达到激活条件
ACT00002335,REG00002335,U0002335,1,2026-02-16 15:01:45,12360,观看满5分钟
ACT00002336,REG00002336,U0002336,1,2026-05-17 14:20:32,7380,观看3条视频
ACT00002337,REG00002337,U0002337,0,,,未达到激活条件
ACT00002338,REG00002338,U0002338,1,2026-05-11 07:05:18,33180,观看3条视频
ACT00002339,REG00002339,U0002339,0,,,未达到激活条件
ACT00002340,REG00002340,U0002340,1,2026-06-09 10:14:03,27660,完成首次互动
ACT00002341,REG00002341,U0002341,0,,,未达到激活条件
ACT00002342,REG00002342,U0002342,1,2026-06-29 19:55:36,8940,观看3条视频
ACT00002343,REG00002343,U0002343,0,,,未达到激活条件
ACT00002344,REG00002344,U0002344,0,,,未达到激活条件
ACT00002345,REG00002345,U0002345,1,2026-06-29 04:11:49,38700,观看3条视频
ACT00002346,REG00002346,U0002346,1,2026-07-23 10:41:22,8100,完成首次互动
ACT00002347,REG00002347,U0002347,1,2026-04-12 11:14:57,29100,观看3条视频
ACT00002348,REG00002348,U0002348,0,,,未达到激活条件
ACT00002349,REG00002349,U0002349,0,,,未达到激活条件
ACT00002350,REG00002350,U0002350,1,2026-07-03 18:31:03,6780,观看3条视频
ACT00002351,REG00002351,U0002351,1,2026-02-05 01:38:02,28680,观看满5分钟
ACT00002352,REG00002352,U0002352,0,,,未达到激活条件
ACT00002353,REG00002353,U0002353,1,2026-05-22 04:48:52,17700,观看满5分钟
ACT00002354,REG00002354,U0002354,0,,,未达到激活条件
ACT00002355,REG00002355,U0002355,1,2026-05-28 15:05:13,23460,完成首次互动
ACT00002356,REG00002356,U0002356,1,2026-06-13 14:04:26,26760,观看3条视频
ACT00002357,REG00002357,U0002357,1,2026-05-10 02:28:33,21960,观看3条视频
ACT00002358,REG00002358,U0002358,0,,,未达到激活条件
ACT00002359,REG00002359,U0002359,0,,,未达到激活条件
ACT00002360,REG00002360,U0002360,1,2026-01-28 18:41:37,24900,观看3条视频
ACT00002361,REG00002361,U0002361,0,,,未达到激活条件
ACT00002362,REG00002362,U0002362,0,,,未达到激活条件
ACT00002363,REG00002363,U0002363,1,2026-02-13 08:24:23,840,观看3条视频
ACT00002364,REG00002364,U0002364,1,2026-03-10 12:20:16,3720,观看满5分钟
ACT00002365,REG00002365,U0002365,0,,,未达到激活条件
ACT00002366,REG00002366,U0002366,1,2026-05-29 12:41:09,4380,观看3条视频
ACT00002367,REG00002367,U0002367,1,2026-07-31 10:18:45,28500,观看3条视频
ACT00002368,REG00002368,U0002368,1,2026-08-02 00:54:51,33000,完成首次互动
ACT00002369,REG00002369,U0002369,1,2026-07-22 04:50:07,38340,观看3条视频
ACT00002370,REG00002370,U0002370,1,2026-01-27 13:09:45,10380,观看3条视频
ACT00002371,REG00002371,U0002371,1,2026-05-25 20:37:01,31980,观看满5分钟
ACT00002372,REG00002372,U0002372,1,2026-04-11 12:18:29,21000,观看3条视频
ACT00002373,REG00002373,U0002373,1,2026-06-08 14:58:03,24900,观看3条视频
ACT00002374,REG00002374,U0002374,1,2026-06-06 03:29:48,8040,观看3条视频
ACT00002375,REG00002375,U0002375,1,2026-08-08 10:37:15,8520,观看满5分钟
ACT00002376,REG00002376,U0002376,1,2026-08-20 10:41:46,18660,完成首次互动
ACT00002377,REG00002377,U0002377,1,2026-02-15 06:29:23,35220,观看满5分钟
ACT00002378,REG00002378,U0002378,1,2026-03-31 20:53:08,42900,完成首次互动
ACT00002379,REG00002379,U0002379,1,2026-04-05 17:59:53,900,观看3条视频
ACT00002380,REG00002380,U0002380,1,2026-06-02 22:34:22,22260,观看3条视频
ACT00002381,REG00002381,U0002381,0,,,未达到激活条件
ACT00002382,REG00002382,U0002382,1,2026-06-17 13:53:49,960,完成首次互动
ACT00002383,REG00002383,U0002383,1,2026-02-16 11:00:36,4320,观看3条视频
ACT00002384,REG00002384,U0002384,1,2026-01-17 00:15:54,14880,完成首次互动
ACT00002385,REG00002385,U0002385,1,2026-06-30 09:41:48,8340,观看满5分钟
ACT00002386,REG00002386,U0002386,1,2026-08-21 10:42:46,12000,观看满5分钟
ACT00002387,REG00002387,U0002387,1,2026-04-09 10:20:02,18180,观看3条视频
ACT00002388,REG00002388,U0002388,1,2026-08-17 12:02:27,33480,观看满5分钟
ACT00002389,REG00002389,U0002389,1,2026-07-30 19:37:24,600,完成首次互动
ACT00002390,REG00002390,U0002390,1,2026-05-19 21:39:58,26100,完成首次互动
ACT00002391,REG00002391,U0002391,0,,,未达到激活条件
ACT00002392,REG00002392,U0002392,1,2026-02-28 22:21:04,40200,观看满5分钟
ACT00002393,REG00002393,U0002393,1,2026-05-02 17:45:58,33540,观看3条视频
ACT00002394,REG00002394,U0002394,0,,,未达到激活条件
ACT00002395,REG00002395,U0002395,0,,,未达到激活条件
ACT00002396,REG00002396,U0002396,1,2026-04-12 04:55:36,13980,完成首次互动
ACT00002397,REG00002397,U0002397,1,2026-08-21 00:33:27,22440,完成首次互动
ACT00002398,REG00002398,U0002398,1,2026-02-18 17:48:49,20400,观看满5分钟
ACT00002399,REG00002399,U0002399,0,,,未达到激活条件
ACT00002400,REG00002400,U0002400,1,2026-08-29 02:28:37,31140,观看3条视频
ACT00002401,REG00002401,U0002401,1,2026-07-17 19:29:52,6300,观看3条视频
ACT00002402,REG00002402,U0002402,1,2026-07-24 16:31:02,28200,完成首次互动
ACT00002403,REG00002403,U0002403,1,2026-04-06 09:37:31,2160,观看满5分钟
ACT00002404,REG00002404,U0002404,1,2026-06-24 06:05:37,1440,观看3条视频
ACT00002405,REG00002405,U0002405,1,2026-07-11 07:55:43,22140,观看满5分钟
ACT00002406,REG00002406,U0002406,1,2026-03-26 16:36:07,42120,完成首次互动
ACT00002407,REG00002407,U0002407,1,2026-07-13 07:33:11,16500,观看3条视频
ACT00002408,REG00002408,U0002408,1,2026-07-08 17:12:03,37920,完成首次互动
ACT00002409,REG00002409,U0002409,0,,,未达到激活条件
ACT00002410,REG00002410,U0002410,1,2026-02-18 12:41:43,4080,观看满5分钟
ACT00002411,REG00002411,U0002411,1,2026-04-18 17:22:48,12240,完成首次互动
ACT00002412,REG00002412,U0002412,1,2026-07-15 07:51:22,42660,观看3条视频
ACT00002413,REG00002413,U0002413,1,2026-05-02 05:17:45,10140,观看满5分钟
ACT00002414,REG00002414,U0002414,1,2026-06-18 09:51:02,12240,观看3条视频
ACT00002415,REG00002415,U0002415,0,,,未达到激活条件
ACT00002416,REG00002416,U0002416,1,2026-02-23 05:57:52,3480,观看3条视频
ACT00002417,REG00002417,U0002417,1,2026-03-11 02:38:57,8160,观看满5分钟
ACT00002418,REG00002418,U0002418,1,2026-01-07 15:37:38,27600,完成首次互动
ACT00002419,REG00002419,U0002419,1,2026-04-11 09:53:29,14580,观看3条视频
ACT00002420,REG00002420,U0002420,1,2026-08-17 09:10:23,34860,观看3条视频
ACT00002421,REG00002421,U0002421,0,,,未达到激活条件
ACT00002422,REG00002422,U0002422,1,2026-04-05 12:38:43,38820,完成首次互动
ACT00002423,REG00002423,U0002423,1,2026-06-12 08:31:21,37620,观看满5分钟
ACT00002424,REG00002424,U0002424,0,,,未达到激活条件
ACT00002425,REG00002425,U0002425,1,2026-06-07 10:25:00,3120,观看3条视频
ACT00002426,REG00002426,U0002426,1,2026-01-03 02:48:54,35760,观看3条视频
ACT00002427,REG00002427,U0002427,1,2026-01-11 03:35:46,33180,观看满5分钟
ACT00002428,REG00002428,U0002428,0,,,未达到激活条件
ACT00002429,REG00002429,U0002429,1,2026-05-19 13:46:17,5580,观看3条视频
ACT00002430,REG00002430,U0002430,1,2026-07-31 16:10:36,30840,完成首次互动
ACT00002431,REG00002431,U0002431,1,2026-07-03 22:34:49,21480,观看3条视频
ACT00002432,REG00002432,U0002432,1,2026-08-25 12:14:51,37320,完成首次互动
ACT00002433,REG00002433,U0002433,0,,,未达到激活条件
ACT00002434,REG00002434,U0002434,1,2026-03-06 03:30:18,24780,观看3条视频
ACT00002435,REG00002435,U0002435,1,2026-06-01 06:44:46,36060,观看3条视频
ACT00002436,REG00002436,U0002436,1,2026-04-29 05:56:50,36840,观看3条视频
ACT00002437,REG00002437,U0002437,0,,,未达到激活条件
ACT00002438,REG00002438,U0002438,1,2026-07-10 07:57:31,40260,观看3条视频
ACT00002439,REG00002439,U0002439,1,2026-08-11 15:27:25,13800,观看满5分钟
ACT00002440,REG00002440,U0002440,1,2026-08-25 22:46:51,11280,完成首次互动
