content_id,creator_id,category_id,content_title,duration_seconds,published_at,content_status,visibility,quality_score
V00002518,C000985,CAT12,影视内容002518,133,2026-08-25 18:55:45,published,public,0.4869
V00002519,C001502,CAT07,音乐内容002519,101,2026-02-08 16:13:33,published,public,0.5853
V00002520,C001569,CAT08,旅行内容002520,36,2026-01-31 16:00:30,published,public,0.5597
V00002521,C001657,CAT06,游戏内容002521,72,2026-01-17 17:39:49,published,public,0.2375
V00002522,C000550,CAT06,游戏内容002522,126,2026-05-12 23:58:48,published,public,0.2105
V00002523,C001725,CAT05,体育内容002523,114,2026-06-10 10:52:06,published,public,0.4403
V00002524,C001529,CAT11,科技内容002524,138,2026-02-24 03:56:13,published,public,0.4433
V00002525,C001714,CAT07,音乐内容002525,120,2026-08-13 02:47:20,published,public,0.4108
V00002526,C001284,CAT02,生活内容002526,30,2026-02-06 07:29:47,published,public,0.7353
V00002527,C000905,CAT12,影视内容002527,88,2026-04-08 18:46:12,published,public,0.4616
V00002528,C001435,CAT01,搞笑内容002528,21,2026-06-05 21:20:46,published,public,0.8628
V00002529,C000612,CAT03,美食内容002529,147,2026-02-17 03:55:33,published,public,0.8253
V00002530,C000966,CAT05,体育内容002530,47,2026-01-14 17:17:32,published,public,0.3549
V00002531,C000325,CAT09,时尚内容002531,70,2026-07-05 16:35:23,published,public,0.7122
V00002532,C001700,CAT02,生活内容002532,32,2026-02-04 03:20:41,published,public,0.6076
V00002533,C000319,CAT12,影视内容002533,15,2026-05-26 06:45:29,published,public,0.5886
V00002534,C001059,CAT06,游戏内容002534,50,2026-07-16 22:13:34,published,public,0.3562
V00002535,C001646,CAT10,亲子内容002535,165,2026-04-14 10:48:02,published,public,0.3802
V00002536,C000946,CAT06,游戏内容002536,22,2026-05-11 22:25:17,published,public,0.3841
V00002537,C000348,CAT08,旅行内容002537,25,2026-04-08 11:13:06,published,public,0.6326
V00002538,C000211,CAT10,亲子内容002538,96,2026-08-27 09:33:30,published,public,0.7429
V00002539,C001433,CAT03,美食内容002539,116,2026-07-01 09:55:53,published,public,0.5755
V00002540,C001630,CAT12,影视内容002540,146,2026-07-22 12:53:30,published,public,0.5241
V00002541,C001383,CAT02,生活内容002541,27,2026-04-08 04:13:05,published,public,0.6764
V00002542,C001692,CAT09,时尚内容002542,111,2026-06-26 11:04:43,published,public,0.526
V00002543,C000098,CAT05,体育内容002543,128,2026-06-08 23:32:27,published,public,0.7769
V00002544,C000304,CAT05,体育内容002544,174,2026-01-08 23:22:08,published,public,0.6674
V00002545,C000019,CAT12,影视内容002545,174,2026-06-16 07:11:53,published,public,0.4591
V00002546,C001507,CAT10,亲子内容002546,156,2026-07-02 20:27:32,published,public,0.7031
V00002547,C001417,CAT07,音乐内容002547,24,2026-03-10 12:56:09,published,public,0.5038
V00002548,C000733,CAT06,游戏内容002548,97,2026-05-06 14:44:38,published,public,0.6263
V00002549,C001603,CAT04,知识内容002549,45,2026-07-27 07:20:28,published,public,0.5364
V00002550,C001233,CAT08,旅行内容002550,179,2026-03-07 10:19:01,published,public,0.6803
V00002551,C000781,CAT07,音乐内容002551,105,2026-04-05 18:57:36,published,public,0.5112
V00002552,C000279,CAT12,影视内容002552,114,2026-07-13 20:13:55,published,public,0.4084
V00002553,C000812,CAT08,旅行内容002553,103,2026-07-17 15:54:47,published,public,0.509
V00002554,C000561,CAT09,时尚内容002554,95,2026-07-24 03:23:51,published,public,0.2909
V00002555,C001101,CAT05,体育内容002555,140,2026-05-25 15:30:47,published,public,0.4841
V00002556,C001751,CAT05,体育内容002556,139,2026-08-17 16:13:40,published,public,0.3327
V00002557,C000527,CAT10,亲子内容002557,40,2026-05-25 02:02:53,published,public,0.8639
V00002558,C000417,CAT08,旅行内容002558,21,2026-03-18 15:54:08,published,public,0.3722
V00002559,C001159,CAT04,知识内容002559,172,2026-08-11 17:39:28,published,public,0.7624
V00002560,C001598,CAT12,影视内容002560,165,2026-06-20 01:26:26,published,public,0.4407
V00002561,C000965,CAT09,时尚内容002561,65,2026-04-29 02:09:04,published,public,0.5693
V00002562,C000818,CAT04,知识内容002562,127,2026-08-09 13:05:21,published,public,0.8215
V00002563,C001434,CAT01,搞笑内容002563,102,2026-08-28 14:12:31,published,public,0.5389
V00002564,C000112,CAT03,美食内容002564,85,2026-07-31 18:36:03,published,public,0.5995
V00002565,C000011,CAT10,亲子内容002565,88,2026-08-15 22:22:39,published,public,0.7308
V00002566,C000319,CAT12,影视内容002566,91,2026-03-07 01:43:07,published,public,0.5074
V00002567,C000624,CAT07,音乐内容002567,144,2026-07-08 01:28:40,removed,public,0.6709
V00002568,C001597,CAT11,科技内容002568,145,2026-06-05 01:25:56,published,public,0.8095
V00002569,C000167,CAT07,音乐内容002569,112,2026-05-22 01:12:14,published,public,0.7576
V00002570,C001365,CAT05,体育内容002570,72,2026-08-28 16:59:13,published,public,0.5349
V00002571,C000781,CAT07,音乐内容002571,118,2026-07-27 23:19:59,published,public,0.6839
V00002572,C000005,CAT02,生活内容002572,76,2026-06-03 10:10:36,published,public,0.2957
V00002573,C000154,CAT08,旅行内容002573,139,2026-05-01 05:03:05,published,public,0.7458
V00002574,C000684,CAT06,游戏内容002574,134,2026-03-02 23:34:58,published,public,0.5653
V00002575,C001225,CAT05,体育内容002575,35,2026-01-27 10:33:09,published,public,0.7289
V00002576,C000913,CAT04,知识内容002576,30,2026-02-09 06:42:15,published,public,0.8259
V00002577,C000615,CAT09,时尚内容002577,55,2026-03-31 23:02:42,published,public,0.7859
V00002578,C001573,CAT09,时尚内容002578,87,2026-08-11 10:09:48,published,public,0.7282
V00002579,C001180,CAT07,音乐内容002579,163,2026-08-21 04:55:09,published,public,0.4082
V00002580,C000717,CAT03,美食内容002580,43,2026-05-06 01:52:49,published,public,0.55
V00002581,C000781,CAT07,音乐内容002581,101,2026-06-19 09:46:01,published,public,0.6536
V00002582,C000409,CAT09,时尚内容002582,100,2026-08-15 05:59:05,published,public,0.9337
V00002583,C001320,CAT08,旅行内容002583,121,2026-07-17 09:14:00,published,public,0.6166
V00002584,C001558,CAT02,生活内容002584,162,2026-06-14 20:56:40,published,public,0.6638
V00002585,C000221,CAT10,亲子内容002585,125,2026-03-23 02:55:10,published,public,0.6451
V00002586,C001131,CAT09,时尚内容002586,80,2026-03-15 00:22:09,published,public,0.8466
V00002587,C001361,CAT07,音乐内容002587,112,2026-02-03 08:44:18,published,public,0.6015
V00002588,C000993,CAT02,生活内容002588,26,2026-08-26 16:04:09,published,public,0.532
V00002589,C001200,CAT01,搞笑内容002589,57,2026-08-01 09:38:17,published,public,0.7142
V00002590,C001157,CAT07,音乐内容002590,64,2026-08-13 05:29:27,published,public,0.5991
V00002591,C001392,CAT10,亲子内容002591,125,2026-08-01 23:12:37,published,public,0.3924
V00002592,C001346,CAT08,旅行内容002592,122,2026-03-27 17:42:14,published,public,0.99
V00002593,C000195,CAT02,生活内容002593,16,2026-07-29 11:13:55,published,public,0.8376
V00002594,C000335,CAT11,科技内容002594,36,2026-01-17 20:31:54,removed,public,0.6034
V00002595,C001587,CAT06,游戏内容002595,153,2026-05-25 11:22:08,published,public,0.5502
V00002596,C001197,CAT07,音乐内容002596,90,2026-07-25 03:24:33,published,public,0.3427
V00002597,C001224,CAT08,旅行内容002597,164,2026-04-17 04:55:23,published,public,0.7119
V00002598,C000899,CAT11,科技内容002598,151,2026-06-23 14:08:23,published,public,0.5019
V00002599,C001550,CAT04,知识内容002599,87,2026-05-23 06:48:46,published,public,0.979
V00002600,C000382,CAT05,体育内容002600,54,2026-07-12 06:22:01,published,public,0.6305
V00002601,C000556,CAT05,体育内容002601,128,2026-08-26 01:44:35,published,public,0.6306
V00002602,C001178,CAT03,美食内容002602,45,2026-06-18 11:25:16,published,public,0.6815
V00002603,C001560,CAT07,音乐内容002603,150,2026-02-03 13:46:15,published,public,0.8605
V00002604,C001055,CAT02,生活内容002604,137,2026-08-19 23:13:57,published,public,0.7363
V00002605,C001158,CAT10,亲子内容002605,86,2026-07-11 09:11:29,published,public,0.7899
V00002606,C001771,CAT02,生活内容002606,43,2026-06-25 03:11:48,published,public,0.4552
V00002607,C001030,CAT09,时尚内容002607,176,2026-04-19 08:07:54,published,public,0.6007
V00002608,C000707,CAT10,亲子内容002608,101,2026-01-26 14:43:19,published,public,0.9614
V00002609,C001676,CAT12,影视内容002609,85,2026-03-16 01:29:51,published,public,0.5551
V00002610,C000734,CAT03,美食内容002610,171,2026-07-05 21:52:42,published,public,0.6667
V00002611,C000613,CAT08,旅行内容002611,30,2026-07-29 17:48:08,published,public,0.4694
V00002612,C001480,CAT04,知识内容002612,136,2026-05-04 12:13:17,published,public,0.8424
V00002613,C000155,CAT11,科技内容002613,12,2026-03-25 01:09:05,published,public,0.3054
V00002614,C000614,CAT08,旅行内容002614,33,2026-03-27 00:26:45,published,public,0.4864
V00002615,C001367,CAT02,生活内容002615,24,2026-08-27 04:54:39,published,public,0.5541
V00002616,C001604,CAT04,知识内容002616,41,2026-07-10 13:53:02,published,public,0.4036
V00002617,C001615,CAT08,旅行内容002617,143,2026-02-16 14:59:25,published,public,0.6627
V00002618,C000336,CAT12,影视内容002618,25,2026-08-26 20:24:23,published,public,0.522
V00002619,C000772,CAT12,影视内容002619,45,2026-07-29 11:38:59,published,public,0.4403
V00002620,C000792,CAT02,生活内容002620,104,2026-04-17 07:34:12,published,public,0.5378
V00002621,C001653,CAT05,体育内容002621,152,2026-07-30 21:15:31,published,public,0.411
V00002622,C001466,CAT04,知识内容002622,147,2026-04-06 14:56:40,published,public,0.6511
V00002623,C000939,CAT02,生活内容002623,54,2026-07-19 10:34:42,published,public,0.5527
V00002624,C001129,CAT11,科技内容002624,150,2026-05-15 15:35:48,published,public,0.5533
V00002625,C000210,CAT05,体育内容002625,149,2026-06-23 01:08:40,published,public,0.4628
V00002626,C000770,CAT01,搞笑内容002626,9,2026-07-07 20:19:47,published,public,0.6973
V00002627,C000447,CAT07,音乐内容002627,152,2026-02-27 15:18:03,published,public,0.804
V00002628,C000171,CAT01,搞笑内容002628,83,2026-02-13 05:05:53,published,public,0.5168
V00002629,C001112,CAT05,体育内容002629,108,2026-07-19 15:29:18,published,public,0.4193
V00002630,C001364,CAT02,生活内容002630,87,2026-07-14 05:18:21,published,public,0.6419
V00002631,C001277,CAT11,科技内容002631,128,2026-04-13 04:10:57,published,public,0.7632
V00002632,C000492,CAT11,科技内容002632,147,2026-06-29 22:38:53,published,public,0.6073
V00002633,C001670,CAT05,体育内容002633,54,2026-07-10 20:07:33,published,public,0.9087
V00002634,C001266,CAT02,生活内容002634,77,2026-02-09 10:47:19,published,public,0.4098
V00002635,C001111,CAT09,时尚内容002635,158,2026-04-27 00:17:24,published,public,0.4757
V00002636,C000517,CAT09,时尚内容002636,87,2026-08-01 18:17:50,published,public,0.5946
V00002637,C001750,CAT06,游戏内容002637,119,2026-03-15 09:59:25,published,public,0.5727
V00002638,C000601,CAT07,音乐内容002638,125,2026-05-31 07:43:52,published,public,0.6562
V00002639,C000715,CAT06,游戏内容002639,46,2026-02-22 23:20:03,published,public,0.7335
V00002640,C001433,CAT03,美食内容002640,162,2026-07-16 09:29:11,published,public,0.8154
V00002641,C000790,CAT12,影视内容002641,172,2026-07-15 10:47:22,published,public,0.5704
V00002642,C000782,CAT08,旅行内容002642,98,2026-08-20 18:43:59,published,public,0.5442
V00002643,C000142,CAT04,知识内容002643,130,2026-06-01 06:26:47,published,public,0.7574
V00002644,C001045,CAT05,体育内容002644,157,2026-08-20 12:35:39,published,public,0.6295
V00002645,C001653,CAT05,体育内容002645,69,2026-06-29 08:43:21,published,public,0.6264
V00002646,C001501,CAT07,音乐内容002646,38,2026-03-15 00:52:36,published,public,0.4521
V00002647,C000118,CAT10,亲子内容002647,51,2026-03-20 04:33:49,published,public,0.3207
V00002648,C001645,CAT05,体育内容002648,88,2026-03-30 08:31:03,published,public,0.5607
V00002649,C001604,CAT04,知识内容002649,76,2026-08-27 18:02:45,published,public,0.4806
V00002650,C000719,CAT11,科技内容002650,169,2026-04-07 16:41:16,published,public,0.567
V00002651,C001260,CAT03,美食内容002651,98,2026-08-20 10:58:20,published,public,0.9639
V00002652,C000281,CAT08,旅行内容002652,117,2026-01-17 09:46:01,published,public,0.6733
V00002653,C001668,CAT04,知识内容002653,176,2026-02-11 09:57:46,published,public,0.5132
V00002654,C000031,CAT12,影视内容002654,28,2026-08-13 20:05:52,published,public,0.5104
V00002655,C001170,CAT10,亲子内容002655,86,2026-07-07 02:05:12,published,public,0.7271
V00002656,C000848,CAT04,知识内容002656,21,2026-08-09 08:39:08,published,public,0.4269
V00002657,C001032,CAT06,游戏内容002657,83,2026-06-22 14:37:47,published,public,0.8563
V00002658,C000783,CAT10,亲子内容002658,54,2026-08-27 01:51:44,published,public,0.7969
V00002659,C001420,CAT06,游戏内容002659,172,2026-06-07 18:59:10,published,public,0.4588
V00002660,C000835,CAT11,科技内容002660,112,2026-06-22 09:05:23,published,public,0.7137
V00002661,C000410,CAT04,知识内容002661,26,2026-07-31 08:55:18,published,public,0.7773
V00002662,C000001,CAT10,亲子内容002662,155,2026-01-31 20:17:53,published,public,0.8615
V00002663,C001695,CAT04,知识内容002663,134,2026-05-10 13:35:19,published,public,0.5987
V00002664,C000687,CAT07,音乐内容002664,11,2026-08-20 19:02:06,published,public,0.5716
V00002665,C001057,CAT01,搞笑内容002665,69,2026-06-16 15:07:00,published,public,0.4759
V00002666,C001354,CAT12,影视内容002666,73,2026-08-14 05:41:44,published,public,0.3641
V00002667,C000454,CAT12,影视内容002667,133,2026-07-17 03:05:18,published,public,0.7475
V00002668,C000388,CAT09,时尚内容002668,118,2026-06-08 13:52:12,published,public,0.4245
V00002669,C000369,CAT02,生活内容002669,89,2026-05-04 17:16:01,published,public,0.5027
V00002670,C000451,CAT02,生活内容002670,108,2026-08-28 11:43:12,published,public,0.6693
V00002671,C000602,CAT08,旅行内容002671,139,2026-02-15 08:35:57,published,public,0.6174
V00002672,C001095,CAT11,科技内容002672,28,2026-01-06 13:31:38,published,public,0.7521
V00002673,C000359,CAT02,生活内容002673,50,2026-02-09 09:03:43,published,public,0.5821
V00002674,C001020,CAT02,生活内容002674,84,2026-07-17 19:01:12,published,public,0.6351
V00002675,C000287,CAT12,影视内容002675,164,2026-07-10 13:16:59,published,public,0.4982
V00002676,C001238,CAT04,知识内容002676,13,2026-03-07 11:04:07,published,public,0.4406
V00002677,C001213,CAT10,亲子内容002677,151,2026-05-11 01:29:20,published,public,0.5422
V00002678,C001671,CAT11,科技内容002678,14,2026-07-26 01:25:26,published,public,0.5845
V00002679,C000005,CAT02,生活内容002679,127,2026-06-18 21:48:12,published,public,0.4723
V00002680,C000747,CAT11,科技内容002680,124,2026-01-02 22:02:50,published,public,0.9828
V00002681,C000970,CAT11,科技内容002681,102,2026-08-05 09:00:42,published,public,0.639
V00002682,C000348,CAT08,旅行内容002682,150,2026-03-16 08:24:37,published,public,0.6671
V00002683,C001590,CAT05,体育内容002683,53,2026-07-07 07:34:54,published,public,0.3211
V00002684,C000032,CAT03,美食内容002684,57,2026-05-23 19:22:10,published,public,0.569
V00002685,C000026,CAT03,美食内容002685,9,2026-02-12 05:10:00,published,public,0.4893
V00002686,C000184,CAT05,体育内容002686,44,2026-03-19 15:06:14,published,public,0.4765
V00002687,C000843,CAT07,音乐内容002687,157,2026-08-27 17:12:33,removed,public,0.4633
V00002688,C000565,CAT09,时尚内容002688,28,2026-05-30 22:12:34,published,public,0.6097
V00002689,C000284,CAT12,影视内容002689,164,2026-02-24 21:39:29,published,public,0.6567
V00002690,C001212,CAT06,游戏内容002690,48,2026-04-22 16:55:46,published,public,0.4771
V00002691,C000276,CAT12,影视内容002691,92,2026-06-29 17:34:00,published,public,0.5859
V00002692,C001510,CAT02,生活内容002692,131,2026-07-18 10:03:03,published,public,0.6332
V00002693,C001433,CAT03,美食内容002693,129,2026-06-22 01:04:44,published,public,0.7806
V00002694,C001754,CAT10,亲子内容002694,94,2026-01-01 21:35:20,removed,public,0.8183
V00002695,C000642,CAT12,影视内容002695,138,2026-05-16 06:57:06,published,public,0.4022
V00002696,C000567,CAT12,影视内容002696,52,2026-03-15 16:16:13,published,public,0.5084
V00002697,C000875,CAT03,美食内容002697,134,2026-08-24 19:54:33,published,public,0.2876
V00002698,C001323,CAT02,生活内容002698,25,2026-07-30 03:36:51,published,public,0.7843
V00002699,C000210,CAT05,体育内容002699,31,2026-06-22 17:59:37,published,public,0.7644
V00002700,C001691,CAT09,时尚内容002700,50,2026-06-25 18:11:11,removed,public,0.7056
V00002701,C000704,CAT10,亲子内容002701,116,2026-08-20 18:15:30,published,public,0.4583
V00002702,C001166,CAT11,科技内容002702,63,2026-03-21 08:43:44,published,public,0.8436
V00002703,C001105,CAT06,游戏内容002703,118,2026-07-20 02:31:32,removed,public,0.5314
V00002704,C000035,CAT12,影视内容002704,169,2026-04-02 06:42:35,published,public,0.5983
V00002705,C000402,CAT02,生活内容002705,56,2026-07-21 00:36:44,published,public,0.6605
V00002706,C001681,CAT10,亲子内容002706,161,2026-08-13 00:57:51,published,public,0.6889
V00002707,C001764,CAT08,旅行内容002707,59,2026-08-08 03:16:33,published,public,0.5366
V00002708,C001459,CAT02,生活内容002708,78,2026-04-26 21:01:02,published,public,0.9574
V00002709,C001791,CAT01,搞笑内容002709,63,2026-01-24 19:13:11,published,public,0.8429
