snapshot_id,user_id,snapshot_date,lifecycle_stage,active_days,days_since_last_active,engagement_score
LCS00001303,U0001303,2026-08-28,活跃用户,15,0,0.5251
LCS00001304,U0001304,2026-08-28,沉默用户,14,9,0.3486
LCS00001305,U0001305,2026-08-28,新用户,5,1,0.3081
LCS00001306,U0001306,2026-08-28,流失用户,10,35,0.3812
LCS00001307,U0001307,2026-08-28,沉默用户,9,14,0.5741
LCS00001308,U0001308,2026-08-28,流失用户,1,112,0.3574
LCS00001309,U0001309,2026-08-28,沉默用户,3,11,0.1438
LCS00001310,U0001310,2026-08-28,沉默用户,6,11,0.3337
LCS00001311,U0001311,2026-08-28,沉默用户,5,8,0.4226
LCS00001312,U0001312,2026-08-28,流失用户,2,134,0.4775
LCS00001313,U0001313,2026-08-28,活跃用户,3,0,0.2888
LCS00001314,U0001314,2026-08-28,活跃用户,14,1,0.1499
LCS00001315,U0001315,2026-08-28,流失用户,2,58,0.1915
LCS00001316,U0001316,2026-08-28,活跃用户,14,0,0.2666
LCS00001317,U0001317,2026-08-28,活跃用户,2,1,0.5059
LCS00001318,U0001318,2026-08-28,活跃用户,14,0,0.1665
LCS00001319,U0001319,2026-08-28,流失用户,2,145,0.4683
LCS00001320,U0001320,2026-08-28,沉默用户,2,26,0.2134
LCS00001321,U0001321,2026-08-28,活跃用户,4,6,0.1565
LCS00001322,U0001322,2026-08-28,沉默用户,3,30,0.2298
LCS00001323,U0001323,2026-08-28,沉默用户,2,20,0.2489
LCS00001324,U0001324,2026-08-28,沉默用户,6,10,0.4449
LCS00001325,U0001325,2026-08-28,流失用户,16,34,0.4504
LCS00001326,U0001326,2026-08-28,活跃用户,15,3,0.2421
LCS00001327,U0001327,2026-08-28,活跃用户,7,5,0.2463
LCS00001328,U0001328,2026-08-28,活跃用户,5,4,0.2956
LCS00001329,U0001329,2026-08-28,活跃用户,10,0,0.1313
LCS00001330,U0001330,2026-08-28,活跃用户,4,3,0.2449
LCS00001331,U0001331,2026-08-28,活跃用户,13,6,0.2253
LCS00001332,U0001332,2026-08-28,沉默用户,13,12,0.2409
LCS00001333,U0001333,2026-08-28,沉默用户,5,27,0.4022
LCS00001334,U0001334,2026-08-28,活跃用户,12,7,0.0952
LCS00001335,U0001335,2026-08-28,活跃用户,13,1,0.1352
LCS00001336,U0001336,2026-08-28,活跃用户,14,1,0.4501
LCS00001337,U0001337,2026-08-28,流失用户,3,113,0.05
LCS00001338,U0001338,2026-08-28,活跃用户,8,4,0.3977
LCS00001339,U0001339,2026-08-28,活跃用户,2,5,0.2329
LCS00001340,U0001340,2026-08-28,流失用户,1,119,0.2466
LCS00001341,U0001341,2026-08-28,活跃用户,5,2,0.6241
LCS00001342,U0001342,2026-08-28,活跃用户,9,1,0.1862
LCS00001343,U0001343,2026-08-28,沉默用户,9,14,0.3231
LCS00001344,U0001344,2026-08-28,活跃用户,9,0,0.2921
LCS00001345,U0001345,2026-08-28,流失用户,3,44,0.1172
LCS00001346,U0001346,2026-08-28,流失用户,9,34,0.4217
LCS00001347,U0001347,2026-08-28,活跃用户,4,0,0.3241
LCS00001348,U0001348,2026-08-28,活跃用户,9,4,0.1161
LCS00001349,U0001349,2026-08-28,活跃用户,9,5,0.485
LCS00001350,U0001350,2026-08-28,新用户,3,0,0.3617
LCS00001351,U0001351,2026-08-28,沉默用户,10,16,0.2022
LCS00001352,U0001352,2026-08-28,活跃用户,11,2,0.091
LCS00001353,U0001353,2026-08-28,沉默用户,1,27,0.0686
LCS00001354,U0001354,2026-08-28,流失用户,4,36,0.2996
LCS00001355,U0001355,2026-08-28,活跃用户,4,3,0.3205
LCS00001356,U0001356,2026-08-28,活跃用户,8,4,0.1409
LCS00001357,U0001357,2026-08-28,流失用户,5,69,0.2092
LCS00001358,U0001358,2026-08-28,沉默用户,15,8,0.4244
LCS00001359,U0001359,2026-08-28,活跃用户,7,7,0.4517
LCS00001360,U0001360,2026-08-28,活跃用户,2,6,0.2965
LCS00001361,U0001361,2026-08-28,流失用户,1,51,0.0529
LCS00001362,U0001362,2026-08-28,沉默用户,3,10,0.128
LCS00001363,U0001363,2026-08-28,活跃用户,14,6,0.4079
LCS00001364,U0001364,2026-08-28,活跃用户,11,4,0.3227
LCS00001365,U0001365,2026-08-28,活跃用户,15,2,0.4686
LCS00001366,U0001366,2026-08-28,流失用户,14,40,0.398
LCS00001367,U0001367,2026-08-28,活跃用户,6,2,0.2803
LCS00001368,U0001368,2026-08-28,沉默用户,13,13,0.308
LCS00001369,U0001369,2026-08-28,活跃用户,2,5,0.4335
LCS00001370,U0001370,2026-08-28,沉默用户,12,10,0.0938
LCS00001371,U0001371,2026-08-28,沉默用户,13,10,0.0815
LCS00001372,U0001372,2026-08-28,沉默用户,4,16,0.2835
LCS00001373,U0001373,2026-08-28,活跃用户,5,3,0.4237
LCS00001374,U0001374,2026-08-28,活跃用户,8,0,0.05
LCS00001375,U0001375,2026-08-28,活跃用户,18,1,0.3651
LCS00001376,U0001376,2026-08-28,流失用户,2,48,0.7125
LCS00001377,U0001377,2026-08-28,活跃用户,9,1,0.1904
LCS00001378,U0001378,2026-08-28,沉默用户,3,10,0.2716
LCS00001379,U0001379,2026-08-28,沉默用户,12,22,0.3218
LCS00001380,U0001380,2026-08-28,沉默用户,3,10,0.465
LCS00001381,U0001381,2026-08-28,沉默用户,10,8,0.3629
LCS00001382,U0001382,2026-08-28,沉默用户,11,18,0.3326
LCS00001383,U0001383,2026-08-28,沉默用户,8,13,0.05
LCS00001384,U0001384,2026-08-28,活跃用户,11,5,0.363
LCS00001385,U0001385,2026-08-28,沉默用户,3,19,0.3783
LCS00001386,U0001386,2026-08-28,沉默用户,2,26,0.22
LCS00001387,U0001387,2026-08-28,沉默用户,3,14,0.2044
LCS00001388,U0001388,2026-08-28,沉默用户,15,14,0.2429
LCS00001389,U0001389,2026-08-28,沉默用户,6,25,0.5335
LCS00001390,U0001390,2026-08-28,沉默用户,4,20,0.4764
LCS00001391,U0001391,2026-08-28,活跃用户,7,2,0.3367
LCS00001392,U0001392,2026-08-28,活跃用户,8,0,0.3662
LCS00001393,U0001393,2026-08-28,活跃用户,15,2,0.14
LCS00001394,U0001394,2026-08-28,流失用户,0,39,0.2794
LCS00001395,U0001395,2026-08-28,流失用户,2,37,0.351
LCS00001396,U0001396,2026-08-28,沉默用户,16,8,0.1335
LCS00001397,U0001397,2026-08-28,流失用户,4,161,0.2326
LCS00001398,U0001398,2026-08-28,活跃用户,10,3,0.3128
LCS00001399,U0001399,2026-08-28,活跃用户,9,0,0.2602
LCS00001400,U0001400,2026-08-28,沉默用户,8,22,0.5992
LCS00001401,U0001401,2026-08-28,新用户,6,0,0.1983
LCS00001402,U0001402,2026-08-28,活跃用户,11,2,0.4531
LCS00001403,U0001403,2026-08-28,流失用户,4,131,0.2185
LCS00001404,U0001404,2026-08-28,沉默用户,4,8,0.4134
LCS00001405,U0001405,2026-08-28,活跃用户,11,6,0.227
LCS00001406,U0001406,2026-08-28,流失用户,5,76,0.4864
LCS00001407,U0001407,2026-08-28,流失用户,5,64,0.4778
LCS00001408,U0001408,2026-08-28,活跃用户,16,7,0.4096
LCS00001409,U0001409,2026-08-28,沉默用户,13,12,0.3469
LCS00001410,U0001410,2026-08-28,活跃用户,1,1,0.05
LCS00001411,U0001411,2026-08-28,流失用户,7,51,0.4631
LCS00001412,U0001412,2026-08-28,流失用户,2,35,0.2869
LCS00001413,U0001413,2026-08-28,活跃用户,5,3,0.1956
LCS00001414,U0001414,2026-08-28,活跃用户,11,5,0.372
LCS00001415,U0001415,2026-08-28,沉默用户,4,26,0.2431
LCS00001416,U0001416,2026-08-28,流失用户,4,72,0.2111
LCS00001417,U0001417,2026-08-28,活跃用户,5,4,0.1715
LCS00001418,U0001418,2026-08-28,活跃用户,13,4,0.2377
LCS00001419,U0001419,2026-08-28,流失用户,4,57,0.2717
LCS00001420,U0001420,2026-08-28,活跃用户,10,1,0.091
LCS00001421,U0001421,2026-08-28,活跃用户,16,4,0.3357
LCS00001422,U0001422,2026-08-28,沉默用户,9,20,0.4949
LCS00001423,U0001423,2026-08-28,流失用户,5,36,0.2618
LCS00001424,U0001424,2026-08-28,流失用户,4,124,0.05
LCS00001425,U0001425,2026-08-28,活跃用户,16,6,0.4274
LCS00001426,U0001426,2026-08-28,活跃用户,10,0,0.1694
LCS00001427,U0001427,2026-08-28,活跃用户,10,0,0.3906
LCS00001428,U0001428,2026-08-28,流失用户,2,101,0.2189
LCS00001429,U0001429,2026-08-28,流失用户,1,171,0.05
LCS00001430,U0001430,2026-08-28,活跃用户,2,5,0.05
LCS00001431,U0001431,2026-08-28,活跃用户,8,0,0.1831
LCS00001432,U0001432,2026-08-28,沉默用户,7,25,0.4317
LCS00001433,U0001433,2026-08-28,流失用户,2,146,0.2089
LCS00001434,U0001434,2026-08-28,活跃用户,14,0,0.0547
LCS00001435,U0001435,2026-08-28,沉默用户,3,8,0.05
LCS00001436,U0001436,2026-08-28,活跃用户,4,4,0.1614
LCS00001437,U0001437,2026-08-28,流失用户,3,38,0.4504
LCS00001438,U0001438,2026-08-28,流失用户,3,106,0.2845
LCS00001439,U0001439,2026-08-28,流失用户,0,35,0.05
LCS00001440,U0001440,2026-08-28,沉默用户,13,10,0.4
LCS00001441,U0001441,2026-08-28,活跃用户,13,5,0.2601
LCS00001442,U0001442,2026-08-28,活跃用户,3,1,0.3903
LCS00001443,U0001443,2026-08-28,活跃用户,11,3,0.5824
LCS00001444,U0001444,2026-08-28,流失用户,3,116,0.1497
LCS00001445,U0001445,2026-08-28,活跃用户,14,4,0.1869
LCS00001446,U0001446,2026-08-28,活跃用户,8,7,0.3581
LCS00001447,U0001447,2026-08-28,流失用户,12,56,0.5246
LCS00001448,U0001448,2026-08-28,沉默用户,13,14,0.2927
LCS00001449,U0001449,2026-08-28,活跃用户,5,4,0.2556
LCS00001450,U0001450,2026-08-28,沉默用户,3,8,0.2456
LCS00001451,U0001451,2026-08-28,活跃用户,11,6,0.2645
LCS00001452,U0001452,2026-08-28,沉默用户,10,14,0.1662
LCS00001453,U0001453,2026-08-28,流失用户,5,76,0.3305
LCS00001454,U0001454,2026-08-28,流失用户,10,50,0.1298
LCS00001455,U0001455,2026-08-28,活跃用户,8,5,0.1584
LCS00001456,U0001456,2026-08-28,流失用户,2,56,0.4464
LCS00001457,U0001457,2026-08-28,沉默用户,7,11,0.3343
LCS00001458,U0001458,2026-08-28,沉默用户,13,9,0.3491
LCS00001459,U0001459,2026-08-28,流失用户,7,36,0.3156
LCS00001460,U0001460,2026-08-28,流失用户,1,48,0.0839
LCS00001461,U0001461,2026-08-28,流失用户,2,102,0.2491
LCS00001462,U0001462,2026-08-28,活跃用户,6,3,0.4127
LCS00001463,U0001463,2026-08-28,活跃用户,9,0,0.4212
LCS00001464,U0001464,2026-08-28,活跃用户,12,1,0.053
LCS00001465,U0001465,2026-08-28,沉默用户,8,8,0.4613
LCS00001466,U0001466,2026-08-28,活跃用户,12,1,0.2783
LCS00001467,U0001467,2026-08-28,流失用户,2,36,0.1262
LCS00001468,U0001468,2026-08-28,活跃用户,6,0,0.5894
LCS00001469,U0001469,2026-08-28,流失用户,10,57,0.5292
LCS00001470,U0001470,2026-08-28,活跃用户,11,2,0.5433
LCS00001471,U0001471,2026-08-28,流失用户,3,38,0.4715
LCS00001472,U0001472,2026-08-28,沉默用户,10,13,0.4343
LCS00001473,U0001473,2026-08-28,沉默用户,8,11,0.3817
LCS00001474,U0001474,2026-08-28,活跃用户,11,7,0.2309
LCS00001475,U0001475,2026-08-28,沉默用户,11,15,0.6376
LCS00001476,U0001476,2026-08-28,沉默用户,13,8,0.3188
LCS00001477,U0001477,2026-08-28,流失用户,5,52,0.4663
LCS00001478,U0001478,2026-08-28,活跃用户,10,1,0.4561
LCS00001479,U0001479,2026-08-28,活跃用户,4,4,0.1402
LCS00001480,U0001480,2026-08-28,沉默用户,13,20,0.2318
LCS00001481,U0001481,2026-08-28,新用户,2,1,0.3459
LCS00001482,U0001482,2026-08-28,沉默用户,2,12,0.506
LCS00001483,U0001483,2026-08-28,流失用户,1,120,0.05
LCS00001484,U0001484,2026-08-28,流失用户,2,120,0.251
LCS00001485,U0001485,2026-08-28,沉默用户,6,16,0.3303
LCS00001486,U0001486,2026-08-28,活跃用户,8,0,0.2419
LCS00001487,U0001487,2026-08-28,沉默用户,2,26,0.2518
LCS00001488,U0001488,2026-08-28,流失用户,11,33,0.4302
LCS00001489,U0001489,2026-08-28,流失用户,3,154,0.2413
LCS00001490,U0001490,2026-08-28,流失用户,5,34,0.2364
LCS00001491,U0001491,2026-08-28,流失用户,0,83,0.05
LCS00001492,U0001492,2026-08-28,活跃用户,8,1,0.3964
LCS00001493,U0001493,2026-08-28,沉默用户,3,25,0.3266
LCS00001494,U0001494,2026-08-28,流失用户,0,99,0.1133
LCS00001495,U0001495,2026-08-28,流失用户,2,109,0.2446
LCS00001496,U0001496,2026-08-28,沉默用户,8,8,0.452
LCS00001497,U0001497,2026-08-28,流失用户,2,92,0.2644
LCS00001498,U0001498,2026-08-28,活跃用户,7,0,0.255
LCS00001499,U0001499,2026-08-28,活跃用户,12,5,0.4688
LCS00001500,U0001500,2026-08-28,流失用户,8,34,0.4242
LCS00001501,U0001501,2026-08-28,流失用户,3,66,0.3172
LCS00001502,U0001502,2026-08-28,流失用户,4,41,0.2476
LCS00001503,U0001503,2026-08-28,活跃用户,7,1,0.2622
LCS00001504,U0001504,2026-08-28,活跃用户,4,4,0.1537
LCS00001505,U0001505,2026-08-28,活跃用户,8,0,0.3347
LCS00001506,U0001506,2026-08-28,活跃用户,5,1,0.3353
LCS00001507,U0001507,2026-08-28,沉默用户,3,25,0.2942
LCS00001508,U0001508,2026-08-28,流失用户,0,83,0.2862
LCS00001509,U0001509,2026-08-28,流失用户,2,37,0.1848
LCS00001510,U0001510,2026-08-28,流失用户,4,152,0.4673
LCS00001511,U0001511,2026-08-28,活跃用户,11,0,0.0869
LCS00001512,U0001512,2026-08-28,流失用户,3,31,0.0871
LCS00001513,U0001513,2026-08-28,活跃用户,15,2,0.4448
LCS00001514,U0001514,2026-08-28,流失用户,7,31,0.545
LCS00001515,U0001515,2026-08-28,沉默用户,4,28,0.3195
LCS00001516,U0001516,2026-08-28,流失用户,6,45,0.4603
LCS00001517,U0001517,2026-08-28,流失用户,3,35,0.1937
LCS00001518,U0001518,2026-08-28,流失用户,1,180,0.3193
LCS00001519,U0001519,2026-08-28,沉默用户,14,12,0.4433
LCS00001520,U0001520,2026-08-28,流失用户,1,42,0.1792
LCS00001521,U0001521,2026-08-28,活跃用户,12,3,0.3141
LCS00001522,U0001522,2026-08-28,沉默用户,6,9,0.1944
LCS00001523,U0001523,2026-08-28,流失用户,5,50,0.05
LCS00001524,U0001524,2026-08-28,沉默用户,1,29,0.2818
LCS00001525,U0001525,2026-08-28,流失用户,1,131,0.4249
LCS00001526,U0001526,2026-08-28,活跃用户,18,1,0.4403
LCS00001527,U0001527,2026-08-28,流失用户,2,56,0.2968
LCS00001528,U0001528,2026-08-28,活跃用户,4,0,0.05
LCS00001529,U0001529,2026-08-28,活跃用户,6,3,0.4525
LCS00001530,U0001530,2026-08-28,沉默用户,11,9,0.1812
LCS00001531,U0001531,2026-08-28,活跃用户,5,6,0.1601
LCS00001532,U0001532,2026-08-28,沉默用户,4,26,0.6326
LCS00001533,U0001533,2026-08-28,活跃用户,3,7,0.448
LCS00001534,U0001534,2026-08-28,流失用户,2,66,0.3981
LCS00001535,U0001535,2026-08-28,沉默用户,8,9,0.2528
LCS00001536,U0001536,2026-08-28,活跃用户,5,2,0.2821
LCS00001537,U0001537,2026-08-28,沉默用户,1,28,0.205
LCS00001538,U0001538,2026-08-28,流失用户,7,38,0.2907
LCS00001539,U0001539,2026-08-28,沉默用户,4,13,0.1829
LCS00001540,U0001540,2026-08-28,流失用户,4,40,0.2859
LCS00001541,U0001541,2026-08-28,沉默用户,14,27,0.5511
LCS00001542,U0001542,2026-08-28,活跃用户,12,1,0.5928
LCS00001543,U0001543,2026-08-28,活跃用户,16,5,0.481
LCS00001544,U0001544,2026-08-28,沉默用户,17,10,0.4563
LCS00001545,U0001545,2026-08-28,活跃用户,3,0,0.1641
LCS00001546,U0001546,2026-08-28,流失用户,7,31,0.0588
LCS00001547,U0001547,2026-08-28,活跃用户,6,1,0.4763
LCS00001548,U0001548,2026-08-28,活跃用户,15,1,0.6548
LCS00001549,U0001549,2026-08-28,流失用户,3,104,0.647
LCS00001550,U0001550,2026-08-28,活跃用户,3,1,0.1837
LCS00001551,U0001551,2026-08-28,流失用户,0,141,0.05
LCS00001552,U0001552,2026-08-28,沉默用户,1,11,0.4158
LCS00001553,U0001553,2026-08-28,沉默用户,7,26,0.3075
LCS00001554,U0001554,2026-08-28,沉默用户,13,8,0.3046
LCS00001555,U0001555,2026-08-28,活跃用户,7,2,0.2789
LCS00001556,U0001556,2026-08-28,流失用户,1,85,0.1282
LCS00001557,U0001557,2026-08-28,沉默用户,2,24,0.1825
LCS00001558,U0001558,2026-08-28,沉默用户,13,13,0.4224
LCS00001559,U0001559,2026-08-28,流失用户,3,90,0.4195
LCS00001560,U0001560,2026-08-28,活跃用户,3,6,0.1653
LCS00001561,U0001561,2026-08-28,流失用户,6,74,0.4072
LCS00001562,U0001562,2026-08-28,活跃用户,9,1,0.0615
LCS00001563,U0001563,2026-08-28,活跃用户,12,2,0.303
LCS00001564,U0001564,2026-08-28,沉默用户,2,20,0.2547
LCS00001565,U0001565,2026-08-28,活跃用户,10,4,0.0762
LCS00001566,U0001566,2026-08-28,活跃用户,6,4,0.2141
LCS00001567,U0001567,2026-08-28,活跃用户,16,3,0.4676
LCS00001568,U0001568,2026-08-28,活跃用户,16,2,0.5346
LCS00001569,U0001569,2026-08-28,流失用户,5,45,0.367
LCS00001570,U0001570,2026-08-28,沉默用户,1,15,0.4537
LCS00001571,U0001571,2026-08-28,流失用户,4,39,0.3862
LCS00001572,U0001572,2026-08-28,活跃用户,5,2,0.67
LCS00001573,U0001573,2026-08-28,流失用户,0,47,0.3226
LCS00001574,U0001574,2026-08-28,活跃用户,14,1,0.604
LCS00001575,U0001575,2026-08-28,活跃用户,4,5,0.2553
LCS00001576,U0001576,2026-08-28,活跃用户,9,2,0.2776
LCS00001577,U0001577,2026-08-28,沉默用户,15,8,0.4342
LCS00001578,U0001578,2026-08-28,沉默用户,5,21,0.2829
LCS00001579,U0001579,2026-08-28,沉默用户,8,10,0.3173
LCS00001580,U0001580,2026-08-28,沉默用户,4,20,0.3987
LCS00001581,U0001581,2026-08-28,流失用户,3,83,0.2117
LCS00001582,U0001582,2026-08-28,沉默用户,11,9,0.1366
LCS00001583,U0001583,2026-08-28,活跃用户,13,0,0.2564
LCS00001584,U0001584,2026-08-28,活跃用户,7,0,0.2427
LCS00001585,U0001585,2026-08-28,活跃用户,10,7,0.6468
LCS00001586,U0001586,2026-08-28,沉默用户,2,22,0.2426
LCS00001587,U0001587,2026-08-28,沉默用户,14,9,0.4135
LCS00001588,U0001588,2026-08-28,沉默用户,13,8,0.4093
LCS00001589,U0001589,2026-08-28,活跃用户,14,6,0.2411
LCS00001590,U0001590,2026-08-28,活跃用户,8,0,0.3214
LCS00001591,U0001591,2026-08-28,活跃用户,15,3,0.2658
LCS00001592,U0001592,2026-08-28,活跃用户,8,0,0.3225
LCS00001593,U0001593,2026-08-28,流失用户,4,55,0.3937
LCS00001594,U0001594,2026-08-28,流失用户,5,32,0.5696
LCS00001595,U0001595,2026-08-28,流失用户,3,137,0.5462
LCS00001596,U0001596,2026-08-28,沉默用户,8,11,0.445
LCS00001597,U0001597,2026-08-28,沉默用户,15,25,0.395
LCS00001598,U0001598,2026-08-28,活跃用户,2,4,0.2786
LCS00001599,U0001599,2026-08-28,活跃用户,12,1,0.2561
LCS00001600,U0001600,2026-08-28,流失用户,2,92,0.1001
LCS00001601,U0001601,2026-08-28,沉默用户,6,9,0.6833
LCS00001602,U0001602,2026-08-28,活跃用户,5,0,0.1533
LCS00001603,U0001603,2026-08-28,活跃用户,5,0,0.2037
LCS00001604,U0001604,2026-08-28,沉默用户,2,12,0.3225
LCS00001605,U0001605,2026-08-28,沉默用户,5,19,0.4879
LCS00001606,U0001606,2026-08-28,沉默用户,5,8,0.4102
LCS00001607,U0001607,2026-08-28,新用户,4,0,0.3657
LCS00001608,U0001608,2026-08-28,沉默用户,3,8,0.6308
LCS00001609,U0001609,2026-08-28,流失用户,3,192,0.6129
LCS00001610,U0001610,2026-08-28,沉默用户,5,30,0.3245
LCS00001611,U0001611,2026-08-28,沉默用户,3,14,0.3012
LCS00001612,U0001612,2026-08-28,沉默用户,6,27,0.2299
LCS00001613,U0001613,2026-08-28,沉默用户,10,8,0.05
LCS00001614,U0001614,2026-08-28,沉默用户,2,19,0.36
LCS00001615,U0001615,2026-08-28,沉默用户,14,10,0.2695
LCS00001616,U0001616,2026-08-28,沉默用户,12,10,0.3481
LCS00001617,U0001617,2026-08-28,活跃用户,7,7,0.4321
LCS00001618,U0001618,2026-08-28,活跃用户,14,2,0.4317
LCS00001619,U0001619,2026-08-28,活跃用户,2,0,0.25
LCS00001620,U0001620,2026-08-28,活跃用户,3,5,0.2487
LCS00001621,U0001621,2026-08-28,沉默用户,14,16,0.3533
LCS00001622,U0001622,2026-08-28,沉默用户,6,10,0.5698
LCS00001623,U0001623,2026-08-28,活跃用户,7,5,0.3528
LCS00001624,U0001624,2026-08-28,沉默用户,5,8,0.3806
LCS00001625,U0001625,2026-08-28,活跃用户,15,0,0.4387
LCS00001626,U0001626,2026-08-28,活跃用户,9,1,0.2972
LCS00001627,U0001627,2026-08-28,沉默用户,15,9,0.3919
LCS00001628,U0001628,2026-08-28,流失用户,1,47,0.2936
LCS00001629,U0001629,2026-08-28,活跃用户,9,3,0.5717
LCS00001630,U0001630,2026-08-28,沉默用户,1,12,0.3748
LCS00001631,U0001631,2026-08-28,流失用户,4,31,0.3701
LCS00001632,U0001632,2026-08-28,活跃用户,10,3,0.3349
LCS00001633,U0001633,2026-08-28,沉默用户,12,8,0.4311
LCS00001634,U0001634,2026-08-28,沉默用户,11,25,0.4476
LCS00001635,U0001635,2026-08-28,活跃用户,5,1,0.4351
LCS00001636,U0001636,2026-08-28,流失用户,5,122,0.357
LCS00001637,U0001637,2026-08-28,沉默用户,12,23,0.1504
LCS00001638,U0001638,2026-08-28,沉默用户,11,8,0.1203
LCS00001639,U0001639,2026-08-28,活跃用户,4,1,0.3849
LCS00001640,U0001640,2026-08-28,活跃用户,5,2,0.3592
LCS00001641,U0001641,2026-08-28,活跃用户,10,4,0.2358
LCS00001642,U0001642,2026-08-28,活跃用户,4,0,0.1637
LCS00001643,U0001643,2026-08-28,活跃用户,14,0,0.3218
LCS00001644,U0001644,2026-08-28,活跃用户,3,4,0.2175
LCS00001645,U0001645,2026-08-28,沉默用户,9,29,0.3911
LCS00001646,U0001646,2026-08-28,活跃用户,9,2,0.5849
LCS00001647,U0001647,2026-08-28,流失用户,4,33,0.5205
LCS00001648,U0001648,2026-08-28,沉默用户,4,18,0.4024
LCS00001649,U0001649,2026-08-28,沉默用户,4,26,0.4114
LCS00001650,U0001650,2026-08-28,流失用户,8,32,0.3157
LCS00001651,U0001651,2026-08-28,活跃用户,14,7,0.2598
LCS00001652,U0001652,2026-08-28,沉默用户,9,10,0.3674
LCS00001653,U0001653,2026-08-28,沉默用户,6,17,0.3405
LCS00001654,U0001654,2026-08-28,活跃用户,9,2,0.5159
LCS00001655,U0001655,2026-08-28,沉默用户,4,8,0.4742
LCS00001656,U0001656,2026-08-28,流失用户,1,70,0.2952
LCS00001657,U0001657,2026-08-28,沉默用户,4,9,0.5151
LCS00001658,U0001658,2026-08-28,活跃用户,13,3,0.3507
LCS00001659,U0001659,2026-08-28,活跃用户,17,3,0.3793
LCS00001660,U0001660,2026-08-28,流失用户,5,38,0.49
LCS00001661,U0001661,2026-08-28,沉默用户,1,18,0.2519
LCS00001662,U0001662,2026-08-28,活跃用户,6,0,0.2756
LCS00001663,U0001663,2026-08-28,流失用户,5,70,0.2683
LCS00001664,U0001664,2026-08-28,活跃用户,11,5,0.05
LCS00001665,U0001665,2026-08-28,新用户,0,0,0.3693
LCS00001666,U0001666,2026-08-28,沉默用户,10,9,0.0836
LCS00001667,U0001667,2026-08-28,沉默用户,14,22,0.1117
LCS00001668,U0001668,2026-08-28,活跃用户,9,5,0.3773
LCS00001669,U0001669,2026-08-28,沉默用户,6,13,0.2801
LCS00001670,U0001670,2026-08-28,沉默用户,6,23,0.3368
LCS00001671,U0001671,2026-08-28,流失用户,2,83,0.1135
LCS00001672,U0001672,2026-08-28,沉默用户,11,27,0.3201
LCS00001673,U0001673,2026-08-28,流失用户,4,83,0.3918
LCS00001674,U0001674,2026-08-28,流失用户,4,92,0.2365
LCS00001675,U0001675,2026-08-28,沉默用户,2,9,0.3311
LCS00001676,U0001676,2026-08-28,流失用户,3,64,0.05
LCS00001677,U0001677,2026-08-28,流失用户,4,34,0.05
LCS00001678,U0001678,2026-08-28,沉默用户,7,12,0.4307
LCS00001679,U0001679,2026-08-28,沉默用户,3,8,0.2251
LCS00001680,U0001680,2026-08-28,沉默用户,9,8,0.2073
LCS00001681,U0001681,2026-08-28,流失用户,7,73,0.3417
