content_tag_relation_id,content_id,content_tag_id,confidence_score,source
CTR000010823,V00004302,CTAG010,0.738,model
CTR000010824,V00004302,CTAG016,0.835,model
CTR000010825,V00004303,CTAG005,0.7164,model
CTR000010826,V00004303,CTAG007,0.6315,model
CTR000010827,V00004303,CTAG016,0.905,model
CTR000010828,V00004304,CTAG015,0.8956,model
CTR000010829,V00004304,CTAG009,0.776,model
CTR000010830,V00004304,CTAG005,0.7416,model
CTR000010831,V00004304,CTAG004,0.998,model
CTR000010832,V00004305,CTAG010,0.7786,model
CTR000010833,V00004305,CTAG018,0.6054,model
CTR000010834,V00004306,CTAG004,0.6775,model
CTR000010835,V00004306,CTAG014,0.8434,model
CTR000010836,V00004307,CTAG018,0.9464,model
CTR000010837,V00004307,CTAG012,0.6941,model
CTR000010838,V00004307,CTAG010,0.6788,model
CTR000010839,V00004307,CTAG003,0.8655,model
CTR000010840,V00004308,CTAG018,0.8149,model
CTR000010841,V00004308,CTAG006,0.9415,model
CTR000010842,V00004308,CTAG004,0.8454,model
CTR000010843,V00004309,CTAG013,0.759,model
CTR000010844,V00004309,CTAG007,0.6772,model
CTR000010845,V00004309,CTAG003,0.7696,model
CTR000010846,V00004309,CTAG002,0.9792,model
CTR000010847,V00004310,CTAG016,0.889,model
CTR000010848,V00004310,CTAG002,0.6079,model
CTR000010849,V00004310,CTAG009,0.8223,model
CTR000010850,V00004310,CTAG012,0.6031,model
CTR000010851,V00004311,CTAG009,0.8019,model
CTR000010852,V00004312,CTAG006,0.7181,model
CTR000010853,V00004313,CTAG003,0.88,model
CTR000010854,V00004313,CTAG012,0.706,model
CTR000010855,V00004314,CTAG008,0.8759,model
CTR000010856,V00004314,CTAG002,0.9711,model
CTR000010857,V00004314,CTAG010,0.6015,model
CTR000010858,V00004315,CTAG003,0.7361,model
CTR000010859,V00004315,CTAG001,0.6867,model
CTR000010860,V00004315,CTAG011,0.6467,model
CTR000010861,V00004315,CTAG018,0.6473,model
CTR000010862,V00004316,CTAG018,0.8352,model
CTR000010863,V00004316,CTAG004,0.7429,model
CTR000010864,V00004316,CTAG008,0.8286,model
CTR000010865,V00004316,CTAG007,0.867,model
CTR000010866,V00004317,CTAG007,0.9228,model
CTR000010867,V00004317,CTAG013,0.7057,model
CTR000010868,V00004318,CTAG017,0.7727,model
CTR000010869,V00004318,CTAG002,0.8785,model
CTR000010870,V00004318,CTAG007,0.6698,model
CTR000010871,V00004318,CTAG011,0.9593,model
CTR000010872,V00004319,CTAG006,0.7658,model
CTR000010873,V00004319,CTAG002,0.9649,model
CTR000010874,V00004320,CTAG010,0.8682,model
CTR000010875,V00004321,CTAG018,0.9129,model
CTR000010876,V00004321,CTAG008,0.8215,model
CTR000010877,V00004322,CTAG007,0.9881,model
CTR000010878,V00004323,CTAG015,0.85,model
CTR000010879,V00004323,CTAG007,0.7064,model
CTR000010880,V00004323,CTAG010,0.8911,model
CTR000010881,V00004324,CTAG017,0.6565,model
CTR000010882,V00004325,CTAG018,0.6524,model
CTR000010883,V00004325,CTAG013,0.994,model
CTR000010884,V00004326,CTAG018,0.9455,model
CTR000010885,V00004326,CTAG013,0.7353,model
CTR000010886,V00004326,CTAG011,0.9492,model
CTR000010887,V00004327,CTAG012,0.6099,model
CTR000010888,V00004328,CTAG001,0.8297,model
CTR000010889,V00004329,CTAG018,0.8863,model
CTR000010890,V00004329,CTAG001,0.7367,model
CTR000010891,V00004330,CTAG016,0.6745,model
CTR000010892,V00004330,CTAG012,0.8664,model
CTR000010893,V00004331,CTAG012,0.8047,model
CTR000010894,V00004331,CTAG007,0.6042,model
CTR000010895,V00004332,CTAG016,0.8434,model
CTR000010896,V00004332,CTAG005,0.7623,model
CTR000010897,V00004332,CTAG007,0.744,model
CTR000010898,V00004333,CTAG014,0.8331,model
CTR000010899,V00004333,CTAG001,0.8941,model
CTR000010900,V00004333,CTAG013,0.9036,model
CTR000010901,V00004333,CTAG003,0.7739,model
CTR000010902,V00004334,CTAG014,0.9764,model
CTR000010903,V00004334,CTAG007,0.8881,model
CTR000010904,V00004334,CTAG013,0.746,model
CTR000010905,V00004335,CTAG006,0.857,model
CTR000010906,V00004335,CTAG017,0.6444,model
CTR000010907,V00004335,CTAG011,0.6329,model
CTR000010908,V00004336,CTAG016,0.7452,model
CTR000010909,V00004336,CTAG009,0.7776,model
CTR000010910,V00004336,CTAG003,0.6169,model
CTR000010911,V00004337,CTAG007,0.6923,model
CTR000010912,V00004338,CTAG002,0.8609,model
CTR000010913,V00004338,CTAG016,0.8569,model
CTR000010914,V00004338,CTAG014,0.8268,model
CTR000010915,V00004339,CTAG009,0.8084,model
CTR000010916,V00004339,CTAG017,0.9189,model
CTR000010917,V00004340,CTAG014,0.6626,model
CTR000010918,V00004340,CTAG013,0.949,model
CTR000010919,V00004341,CTAG010,0.7269,model
CTR000010920,V00004341,CTAG005,0.7941,model
CTR000010921,V00004341,CTAG013,0.9022,model
CTR000010922,V00004341,CTAG011,0.7118,model
CTR000010923,V00004342,CTAG006,0.6189,model
CTR000010924,V00004342,CTAG002,0.7142,model
CTR000010925,V00004342,CTAG007,0.8139,model
CTR000010926,V00004343,CTAG008,0.9551,model
CTR000010927,V00004344,CTAG007,0.7478,model
CTR000010928,V00004344,CTAG009,0.625,model
CTR000010929,V00004344,CTAG015,0.8893,model
CTR000010930,V00004345,CTAG003,0.9132,model
CTR000010931,V00004346,CTAG005,0.8696,model
CTR000010932,V00004346,CTAG004,0.8543,model
CTR000010933,V00004346,CTAG017,0.9141,model
CTR000010934,V00004347,CTAG007,0.8954,model
CTR000010935,V00004347,CTAG015,0.6752,model
CTR000010936,V00004347,CTAG001,0.9499,model
CTR000010937,V00004348,CTAG002,0.9882,model
CTR000010938,V00004348,CTAG007,0.9663,model
CTR000010939,V00004348,CTAG008,0.8372,model
CTR000010940,V00004348,CTAG018,0.7105,model
CTR000010941,V00004349,CTAG018,0.6074,model
CTR000010942,V00004349,CTAG005,0.6501,model
CTR000010943,V00004349,CTAG006,0.7994,model
CTR000010944,V00004350,CTAG018,0.8281,model
CTR000010945,V00004350,CTAG003,0.7349,model
CTR000010946,V00004351,CTAG001,0.6313,model
CTR000010947,V00004351,CTAG002,0.7074,model
CTR000010948,V00004352,CTAG005,0.7644,model
CTR000010949,V00004352,CTAG007,0.6174,model
CTR000010950,V00004352,CTAG017,0.7519,model
CTR000010951,V00004352,CTAG018,0.7249,model
CTR000010952,V00004353,CTAG001,0.8725,model
CTR000010953,V00004354,CTAG010,0.9178,model
CTR000010954,V00004354,CTAG006,0.6045,model
CTR000010955,V00004354,CTAG005,0.8796,model
CTR000010956,V00004355,CTAG003,0.9777,model
CTR000010957,V00004356,CTAG005,0.614,model
CTR000010958,V00004356,CTAG006,0.6146,model
CTR000010959,V00004357,CTAG017,0.8319,model
CTR000010960,V00004357,CTAG004,0.695,model
CTR000010961,V00004358,CTAG011,0.8649,model
CTR000010962,V00004358,CTAG015,0.9383,model
CTR000010963,V00004359,CTAG005,0.871,model
CTR000010964,V00004359,CTAG012,0.8125,model
CTR000010965,V00004359,CTAG016,0.6234,model
CTR000010966,V00004360,CTAG018,0.9136,model
CTR000010967,V00004361,CTAG005,0.7673,model
CTR000010968,V00004361,CTAG003,0.7298,model
CTR000010969,V00004362,CTAG015,0.8817,model
CTR000010970,V00004362,CTAG003,0.7535,model
CTR000010971,V00004363,CTAG017,0.7399,model
CTR000010972,V00004363,CTAG003,0.7194,model
CTR000010973,V00004363,CTAG004,0.975,model
CTR000010974,V00004364,CTAG011,0.9223,model
CTR000010975,V00004364,CTAG005,0.6731,model
CTR000010976,V00004365,CTAG004,0.6752,model
CTR000010977,V00004366,CTAG010,0.6364,model
CTR000010978,V00004366,CTAG003,0.8177,model
CTR000010979,V00004366,CTAG004,0.6038,model
CTR000010980,V00004366,CTAG002,0.8523,model
CTR000010981,V00004367,CTAG002,0.9031,model
CTR000010982,V00004367,CTAG015,0.8339,model
CTR000010983,V00004367,CTAG006,0.6171,model
CTR000010984,V00004368,CTAG012,0.7812,model
CTR000010985,V00004368,CTAG011,0.8438,model
CTR000010986,V00004368,CTAG004,0.605,model
CTR000010987,V00004369,CTAG011,0.9462,model
CTR000010988,V00004370,CTAG006,0.7563,model
CTR000010989,V00004371,CTAG013,0.7531,model
CTR000010990,V00004372,CTAG016,0.9005,model
CTR000010991,V00004372,CTAG009,0.8606,model
CTR000010992,V00004372,CTAG012,0.9114,model
CTR000010993,V00004372,CTAG008,0.61,model
CTR000010994,V00004373,CTAG018,0.726,model
CTR000010995,V00004374,CTAG004,0.7641,model
CTR000010996,V00004375,CTAG005,0.9899,model
CTR000010997,V00004376,CTAG014,0.7705,model
CTR000010998,V00004376,CTAG006,0.82,model
CTR000010999,V00004377,CTAG014,0.8437,model
CTR000011000,V00004377,CTAG010,0.6747,model
CTR000011001,V00004377,CTAG003,0.8028,model
CTR000011002,V00004378,CTAG015,0.9316,model
CTR000011003,V00004378,CTAG018,0.6971,model
CTR000011004,V00004378,CTAG014,0.8942,model
CTR000011005,V00004378,CTAG016,0.9837,model
CTR000011006,V00004379,CTAG007,0.8109,model
CTR000011007,V00004379,CTAG001,0.8378,model
CTR000011008,V00004379,CTAG017,0.7178,model
CTR000011009,V00004379,CTAG004,0.9634,model
CTR000011010,V00004380,CTAG002,0.7888,model
CTR000011011,V00004380,CTAG005,0.8398,model
CTR000011012,V00004380,CTAG016,0.8639,model
CTR000011013,V00004381,CTAG014,0.6089,model
CTR000011014,V00004382,CTAG014,0.8467,model
CTR000011015,V00004383,CTAG016,0.9538,model
CTR000011016,V00004383,CTAG002,0.7174,model
CTR000011017,V00004383,CTAG014,0.8173,model
CTR000011018,V00004383,CTAG010,0.9286,model
CTR000011019,V00004384,CTAG009,0.8356,model
CTR000011020,V00004384,CTAG017,0.9942,model
CTR000011021,V00004384,CTAG016,0.662,model
CTR000011022,V00004384,CTAG015,0.7289,model
CTR000011023,V00004385,CTAG006,0.9003,model
CTR000011024,V00004385,CTAG005,0.9793,model
CTR000011025,V00004386,CTAG007,0.9562,model
CTR000011026,V00004386,CTAG001,0.6642,model
CTR000011027,V00004387,CTAG009,0.6853,model
CTR000011028,V00004387,CTAG006,0.7721,model
CTR000011029,V00004388,CTAG016,0.6074,model
CTR000011030,V00004388,CTAG001,0.8698,model
CTR000011031,V00004388,CTAG015,0.9518,model
CTR000011032,V00004389,CTAG011,0.6081,model
CTR000011033,V00004389,CTAG015,0.8947,model
CTR000011034,V00004389,CTAG017,0.6036,model
CTR000011035,V00004390,CTAG012,0.7189,model
CTR000011036,V00004390,CTAG014,0.8048,model
CTR000011037,V00004390,CTAG015,0.8268,model
CTR000011038,V00004391,CTAG010,0.7091,model
CTR000011039,V00004391,CTAG015,0.7101,model
CTR000011040,V00004391,CTAG016,0.6824,model
CTR000011041,V00004392,CTAG015,0.6891,model
CTR000011042,V00004392,CTAG018,0.6198,model
CTR000011043,V00004393,CTAG002,0.6281,model
CTR000011044,V00004394,CTAG001,0.9234,model
CTR000011045,V00004394,CTAG010,0.9514,model
CTR000011046,V00004395,CTAG004,0.6252,model
CTR000011047,V00004395,CTAG018,0.8952,model
CTR000011048,V00004395,CTAG017,0.7225,model
CTR000011049,V00004396,CTAG002,0.823,model
CTR000011050,V00004396,CTAG018,0.8215,model
CTR000011051,V00004397,CTAG015,0.6581,model
CTR000011052,V00004397,CTAG012,0.6977,model
CTR000011053,V00004397,CTAG006,0.7766,model
CTR000011054,V00004397,CTAG003,0.9105,model
CTR000011055,V00004398,CTAG012,0.721,model
CTR000011056,V00004399,CTAG006,0.7907,model
CTR000011057,V00004399,CTAG004,0.613,model
CTR000011058,V00004399,CTAG005,0.9157,model
CTR000011059,V00004400,CTAG002,0.611,model
CTR000011060,V00004400,CTAG005,0.6967,model
CTR000011061,V00004400,CTAG017,0.8177,model
CTR000011062,V00004401,CTAG009,0.7972,model
CTR000011063,V00004402,CTAG017,0.6529,model
CTR000011064,V00004402,CTAG001,0.67,model
CTR000011065,V00004402,CTAG016,0.7197,model
CTR000011066,V00004403,CTAG017,0.6796,model
CTR000011067,V00004404,CTAG001,0.8602,model
CTR000011068,V00004404,CTAG015,0.7388,model
CTR000011069,V00004404,CTAG012,0.7539,model
CTR000011070,V00004404,CTAG018,0.8115,model
CTR000011071,V00004405,CTAG006,0.979,model
CTR000011072,V00004405,CTAG007,0.6954,model
CTR000011073,V00004406,CTAG013,0.867,model
CTR000011074,V00004406,CTAG017,0.772,model
CTR000011075,V00004406,CTAG010,0.8211,model
CTR000011076,V00004406,CTAG015,0.8944,model
CTR000011077,V00004407,CTAG005,0.9469,model
CTR000011078,V00004407,CTAG015,0.8738,model
CTR000011079,V00004407,CTAG008,0.6718,model
CTR000011080,V00004407,CTAG016,0.9645,model
CTR000011081,V00004408,CTAG014,0.8723,model
CTR000011082,V00004409,CTAG014,0.7646,model
CTR000011083,V00004409,CTAG001,0.8047,model
CTR000011084,V00004409,CTAG008,0.6763,model
CTR000011085,V00004409,CTAG007,0.8306,model
CTR000011086,V00004410,CTAG014,0.9691,model
CTR000011087,V00004410,CTAG001,0.6814,model
CTR000011088,V00004410,CTAG009,0.6882,model
CTR000011089,V00004410,CTAG016,0.6391,model
CTR000011090,V00004411,CTAG011,0.723,model
CTR000011091,V00004412,CTAG007,0.8985,model
CTR000011092,V00004412,CTAG008,0.9166,model
CTR000011093,V00004412,CTAG001,0.8951,model
CTR000011094,V00004412,CTAG015,0.9869,model
CTR000011095,V00004413,CTAG016,0.7229,model
CTR000011096,V00004414,CTAG007,0.9307,model
CTR000011097,V00004414,CTAG006,0.9318,model
CTR000011098,V00004415,CTAG002,0.6726,model
CTR000011099,V00004415,CTAG004,0.8054,model
CTR000011100,V00004415,CTAG018,0.7843,model
CTR000011101,V00004416,CTAG012,0.729,model
CTR000011102,V00004417,CTAG005,0.8911,model
CTR000011103,V00004417,CTAG016,0.957,model
CTR000011104,V00004417,CTAG006,0.7236,model
CTR000011105,V00004418,CTAG017,0.8297,model
CTR000011106,V00004418,CTAG009,0.7259,model
CTR000011107,V00004418,CTAG004,0.8099,model
CTR000011108,V00004419,CTAG016,0.7338,model
CTR000011109,V00004419,CTAG003,0.6504,model
CTR000011110,V00004419,CTAG011,0.8543,model
CTR000011111,V00004420,CTAG004,0.6561,model
CTR000011112,V00004420,CTAG003,0.8577,model
CTR000011113,V00004420,CTAG005,0.9007,model
CTR000011114,V00004421,CTAG003,0.6346,model
CTR000011115,V00004421,CTAG006,0.8791,model
CTR000011116,V00004422,CTAG002,0.609,model
CTR000011117,V00004422,CTAG017,0.9848,model
CTR000011118,V00004422,CTAG007,0.7703,model
CTR000011119,V00004422,CTAG008,0.6194,model
CTR000011120,V00004423,CTAG005,0.9297,model
CTR000011121,V00004423,CTAG009,0.9778,model
CTR000011122,V00004423,CTAG004,0.6224,model
CTR000011123,V00004423,CTAG017,0.8802,model
CTR000011124,V00004424,CTAG003,0.6374,model
CTR000011125,V00004424,CTAG018,0.6295,model
CTR000011126,V00004424,CTAG008,0.912,model
CTR000011127,V00004424,CTAG009,0.6034,model
CTR000011128,V00004425,CTAG017,0.8859,model
CTR000011129,V00004425,CTAG014,0.6633,model
CTR000011130,V00004426,CTAG011,0.9035,model
CTR000011131,V00004426,CTAG017,0.8485,model
CTR000011132,V00004426,CTAG018,0.8048,model
CTR000011133,V00004427,CTAG017,0.7484,model
CTR000011134,V00004427,CTAG010,0.8157,model
CTR000011135,V00004428,CTAG004,0.7438,model
CTR000011136,V00004428,CTAG015,0.7655,model
CTR000011137,V00004428,CTAG009,0.9785,model
CTR000011138,V00004429,CTAG007,0.8707,model
CTR000011139,V00004429,CTAG010,0.8892,model
CTR000011140,V00004429,CTAG001,0.7172,model
CTR000011141,V00004430,CTAG009,0.8875,model
CTR000011142,V00004431,CTAG006,0.9996,model
CTR000011143,V00004432,CTAG014,0.8096,model
CTR000011144,V00004432,CTAG005,0.8168,model
CTR000011145,V00004432,CTAG015,0.6123,model
CTR000011146,V00004432,CTAG018,0.9913,model
CTR000011147,V00004433,CTAG007,0.8891,model
CTR000011148,V00004433,CTAG009,0.7067,model
CTR000011149,V00004433,CTAG001,0.9845,model
CTR000011150,V00004434,CTAG016,0.6373,model
CTR000011151,V00004434,CTAG008,0.9542,model
CTR000011152,V00004434,CTAG010,0.6048,model
CTR000011153,V00004435,CTAG018,0.8193,model
CTR000011154,V00004436,CTAG009,0.6654,model
CTR000011155,V00004436,CTAG006,0.798,model
CTR000011156,V00004436,CTAG018,0.8542,model
CTR000011157,V00004437,CTAG008,0.7373,model
CTR000011158,V00004438,CTAG016,0.6488,model
CTR000011159,V00004438,CTAG005,0.681,model
CTR000011160,V00004438,CTAG017,0.6676,model
CTR000011161,V00004438,CTAG008,0.771,model
CTR000011162,V00004439,CTAG001,0.6369,model
CTR000011163,V00004440,CTAG006,0.6285,model
CTR000011164,V00004440,CTAG015,0.7471,model
CTR000011165,V00004440,CTAG013,0.8364,model
CTR000011166,V00004440,CTAG003,0.788,model
CTR000011167,V00004441,CTAG017,0.7122,model
CTR000011168,V00004442,CTAG010,0.6193,model
CTR000011169,V00004442,CTAG018,0.7352,model
CTR000011170,V00004442,CTAG003,0.6066,model
CTR000011171,V00004443,CTAG001,0.9449,model
CTR000011172,V00004443,CTAG009,0.9672,model
CTR000011173,V00004443,CTAG011,0.7634,model
CTR000011174,V00004444,CTAG002,0.9618,model
CTR000011175,V00004444,CTAG014,0.8453,model
CTR000011176,V00004445,CTAG018,0.8156,model
CTR000011177,V00004445,CTAG013,0.6994,model
CTR000011178,V00004446,CTAG016,0.8767,model
CTR000011179,V00004447,CTAG001,0.9437,model
CTR000011180,V00004447,CTAG007,0.9821,model
CTR000011181,V00004447,CTAG009,0.9521,model
CTR000011182,V00004447,CTAG016,0.7476,model
CTR000011183,V00004448,CTAG007,0.7393,model
CTR000011184,V00004448,CTAG006,0.8545,model
CTR000011185,V00004449,CTAG007,0.7104,model
CTR000011186,V00004449,CTAG005,0.7669,model
CTR000011187,V00004450,CTAG006,0.8763,model
CTR000011188,V00004450,CTAG014,0.7518,model
CTR000011189,V00004450,CTAG013,0.6824,model
CTR000011190,V00004451,CTAG013,0.6704,model
CTR000011191,V00004452,CTAG011,0.9436,model
CTR000011192,V00004452,CTAG003,0.8345,model
CTR000011193,V00004452,CTAG010,0.9183,model
CTR000011194,V00004452,CTAG006,0.7952,model
CTR000011195,V00004453,CTAG003,0.7746,model
CTR000011196,V00004453,CTAG008,0.8178,model
CTR000011197,V00004453,CTAG015,0.7401,model
CTR000011198,V00004453,CTAG017,0.8951,model
CTR000011199,V00004454,CTAG014,0.7818,model
CTR000011200,V00004454,CTAG002,0.653,model
CTR000011201,V00004455,CTAG014,0.6072,model
CTR000011202,V00004456,CTAG003,0.6821,model
CTR000011203,V00004456,CTAG010,0.9903,model
CTR000011204,V00004457,CTAG009,0.993,model
CTR000011205,V00004458,CTAG002,0.8996,model
CTR000011206,V00004459,CTAG017,0.8734,model
CTR000011207,V00004459,CTAG006,0.8955,model
CTR000011208,V00004459,CTAG010,0.6265,model
CTR000011209,V00004460,CTAG007,0.9212,model
CTR000011210,V00004460,CTAG002,0.6148,model
CTR000011211,V00004460,CTAG005,0.9371,model
CTR000011212,V00004461,CTAG008,0.9346,model
CTR000011213,V00004461,CTAG009,0.8771,model
CTR000011214,V00004461,CTAG012,0.7499,model
CTR000011215,V00004462,CTAG013,0.6996,model
CTR000011216,V00004462,CTAG006,0.7953,model
CTR000011217,V00004463,CTAG004,0.9519,model
CTR000011218,V00004463,CTAG015,0.9407,model
CTR000011219,V00004463,CTAG018,0.759,model
CTR000011220,V00004463,CTAG010,0.9202,model
CTR000011221,V00004464,CTAG018,0.8213,model
CTR000011222,V00004464,CTAG009,0.8089,model
CTR000011223,V00004465,CTAG001,0.7132,model
CTR000011224,V00004466,CTAG007,0.9101,model
CTR000011225,V00004466,CTAG001,0.8863,model
CTR000011226,V00004466,CTAG015,0.7795,model
CTR000011227,V00004467,CTAG010,0.8422,model
CTR000011228,V00004467,CTAG004,0.6613,model
CTR000011229,V00004468,CTAG004,0.956,model
CTR000011230,V00004468,CTAG002,0.6434,model
CTR000011231,V00004468,CTAG009,0.9109,model
CTR000011232,V00004468,CTAG016,0.7354,model
CTR000011233,V00004469,CTAG005,0.7002,model
CTR000011234,V00004470,CTAG014,0.8245,model
CTR000011235,V00004470,CTAG004,0.8753,model
CTR000011236,V00004471,CTAG008,0.9761,model
CTR000011237,V00004471,CTAG006,0.6223,model
CTR000011238,V00004471,CTAG015,0.6525,model
CTR000011239,V00004472,CTAG006,0.6627,model
CTR000011240,V00004473,CTAG004,0.6097,model
CTR000011241,V00004473,CTAG003,0.7519,model
CTR000011242,V00004473,CTAG005,0.9362,model
CTR000011243,V00004473,CTAG017,0.9095,model
CTR000011244,V00004474,CTAG006,0.7157,model
CTR000011245,V00004474,CTAG014,0.8634,model
CTR000011246,V00004474,CTAG015,0.8397,model
CTR000011247,V00004474,CTAG002,0.9763,model
CTR000011248,V00004475,CTAG015,0.6279,model
CTR000011249,V00004475,CTAG005,0.6604,model
CTR000011250,V00004475,CTAG001,0.8619,model
CTR000011251,V00004475,CTAG010,0.7541,model
CTR000011252,V00004476,CTAG015,0.7345,model
CTR000011253,V00004477,CTAG014,0.9156,model
CTR000011254,V00004477,CTAG009,0.9448,model
CTR000011255,V00004478,CTAG011,0.9544,model
CTR000011256,V00004478,CTAG006,0.8032,model
CTR000011257,V00004478,CTAG014,0.7299,model
CTR000011258,V00004478,CTAG008,0.6423,model
CTR000011259,V00004479,CTAG001,0.9251,model
CTR000011260,V00004479,CTAG013,0.8916,model
CTR000011261,V00004480,CTAG017,0.7239,model
CTR000011262,V00004481,CTAG008,0.8838,model
CTR000011263,V00004481,CTAG010,0.6613,model
CTR000011264,V00004481,CTAG005,0.9714,model
CTR000011265,V00004482,CTAG014,0.6859,model
CTR000011266,V00004482,CTAG008,0.7396,model
CTR000011267,V00004482,CTAG010,0.7216,model
CTR000011268,V00004483,CTAG014,0.9632,model
CTR000011269,V00004483,CTAG017,0.8217,model
CTR000011270,V00004483,CTAG008,0.8425,model
CTR000011271,V00004483,CTAG003,0.8566,model
CTR000011272,V00004484,CTAG005,0.945,model
CTR000011273,V00004484,CTAG016,0.7696,model
CTR000011274,V00004485,CTAG004,0.7096,model
CTR000011275,V00004485,CTAG011,0.656,model
CTR000011276,V00004485,CTAG009,0.6478,model
CTR000011277,V00004486,CTAG018,0.6735,model
CTR000011278,V00004486,CTAG016,0.6956,model
CTR000011279,V00004486,CTAG015,0.8234,model
CTR000011280,V00004486,CTAG009,0.6877,model
CTR000011281,V00004487,CTAG006,0.9283,model
CTR000011282,V00004487,CTAG008,0.7883,model
CTR000011283,V00004487,CTAG005,0.8098,model
CTR000011284,V00004488,CTAG005,0.7949,model
CTR000011285,V00004488,CTAG015,0.7097,model
CTR000011286,V00004489,CTAG014,0.8642,model
CTR000011287,V00004490,CTAG009,0.655,model
