churn_event_id,user_id,identified_date,churn_level,inactive_days,churn_reason
CHURN00001959,U0003310,2026-08-28,high,65,连续未登录
CHURN00001960,U0003311,2026-08-28,medium,28,活跃频次下降
CHURN00001961,U0003313,2026-08-28,medium,17,活跃频次下降
CHURN00001962,U0003314,2026-08-28,high,36,观看时长下降
CHURN00001963,U0003316,2026-08-28,medium,8,观看时长下降
CHURN00001964,U0003317,2026-08-28,medium,30,活跃频次下降
CHURN00001965,U0003318,2026-08-28,medium,25,活跃频次下降
CHURN00001966,U0003320,2026-08-28,high,111,活跃频次下降
CHURN00001967,U0003322,2026-08-28,medium,15,观看时长下降
CHURN00001968,U0003323,2026-08-28,medium,15,活跃频次下降
CHURN00001969,U0003325,2026-08-28,high,55,观看时长下降
CHURN00001970,U0003326,2026-08-28,high,115,活跃频次下降
CHURN00001971,U0003330,2026-08-28,medium,22,活跃频次下降
CHURN00001972,U0003331,2026-08-28,medium,24,连续未登录
CHURN00001973,U0003332,2026-08-28,high,161,连续未登录
CHURN00001974,U0003337,2026-08-28,high,44,活跃频次下降
CHURN00001975,U0003338,2026-08-28,medium,13,连续未登录
CHURN00001976,U0003340,2026-08-28,high,48,连续未登录
CHURN00001977,U0003341,2026-08-28,medium,10,连续未登录
CHURN00001978,U0003343,2026-08-28,medium,8,连续未登录
CHURN00001979,U0003346,2026-08-28,medium,18,观看时长下降
CHURN00001980,U0003347,2026-08-28,medium,29,连续未登录
CHURN00001981,U0003348,2026-08-28,medium,18,连续未登录
CHURN00001982,U0003351,2026-08-28,medium,11,活跃频次下降
CHURN00001983,U0003353,2026-08-28,medium,10,活跃频次下降
CHURN00001984,U0003354,2026-08-28,high,70,观看时长下降
CHURN00001985,U0003355,2026-08-28,medium,17,活跃频次下降
CHURN00001986,U0003356,2026-08-28,medium,20,连续未登录
CHURN00001987,U0003358,2026-08-28,medium,24,活跃频次下降
CHURN00001988,U0003359,2026-08-28,medium,19,观看时长下降
CHURN00001989,U0003360,2026-08-28,high,108,观看时长下降
CHURN00001990,U0003361,2026-08-28,high,49,连续未登录
CHURN00001991,U0003364,2026-08-28,medium,19,连续未登录
CHURN00001992,U0003365,2026-08-28,high,121,观看时长下降
CHURN00001993,U0003367,2026-08-28,medium,20,观看时长下降
CHURN00001994,U0003369,2026-08-28,high,40,连续未登录
CHURN00001995,U0003370,2026-08-28,high,136,观看时长下降
CHURN00001996,U0003371,2026-08-28,high,62,连续未登录
CHURN00001997,U0003372,2026-08-28,medium,8,观看时长下降
CHURN00001998,U0003374,2026-08-28,high,66,观看时长下降
CHURN00001999,U0003376,2026-08-28,high,41,观看时长下降
CHURN00002000,U0003377,2026-08-28,high,47,活跃频次下降
CHURN00002001,U0003379,2026-08-28,medium,12,观看时长下降
CHURN00002002,U0003380,2026-08-28,medium,10,连续未登录
CHURN00002003,U0003381,2026-08-28,medium,20,活跃频次下降
CHURN00002004,U0003382,2026-08-28,medium,13,活跃频次下降
CHURN00002005,U0003383,2026-08-28,high,63,连续未登录
CHURN00002006,U0003384,2026-08-28,high,165,连续未登录
CHURN00002007,U0003386,2026-08-28,medium,9,连续未登录
CHURN00002008,U0003387,2026-08-28,medium,10,连续未登录
CHURN00002009,U0003388,2026-08-28,high,57,活跃频次下降
CHURN00002010,U0003390,2026-08-28,medium,12,活跃频次下降
CHURN00002011,U0003391,2026-08-28,medium,12,观看时长下降
CHURN00002012,U0003392,2026-08-28,high,211,活跃频次下降
CHURN00002013,U0003395,2026-08-28,medium,28,活跃频次下降
CHURN00002014,U0003396,2026-08-28,medium,14,观看时长下降
CHURN00002015,U0003400,2026-08-28,high,66,连续未登录
CHURN00002016,U0003405,2026-08-28,medium,10,连续未登录
CHURN00002017,U0003407,2026-08-28,medium,29,活跃频次下降
CHURN00002018,U0003408,2026-08-28,medium,28,活跃频次下降
CHURN00002019,U0003409,2026-08-28,high,96,连续未登录
CHURN00002020,U0003410,2026-08-28,medium,10,连续未登录
CHURN00002021,U0003411,2026-08-28,medium,9,连续未登录
CHURN00002022,U0003412,2026-08-28,high,50,连续未登录
CHURN00002023,U0003413,2026-08-28,medium,10,观看时长下降
CHURN00002024,U0003414,2026-08-28,medium,20,活跃频次下降
CHURN00002025,U0003415,2026-08-28,high,73,活跃频次下降
CHURN00002026,U0003417,2026-08-28,high,89,连续未登录
CHURN00002027,U0003419,2026-08-28,high,126,活跃频次下降
CHURN00002028,U0003420,2026-08-28,high,65,连续未登录
CHURN00002029,U0003422,2026-08-28,medium,10,观看时长下降
CHURN00002030,U0003423,2026-08-28,high,83,活跃频次下降
CHURN00002031,U0003424,2026-08-28,high,86,连续未登录
CHURN00002032,U0003425,2026-08-28,medium,16,观看时长下降
CHURN00002033,U0003427,2026-08-28,high,155,连续未登录
CHURN00002034,U0003428,2026-08-28,medium,17,观看时长下降
CHURN00002035,U0003429,2026-08-28,medium,20,观看时长下降
CHURN00002036,U0003432,2026-08-28,medium,8,连续未登录
CHURN00002037,U0003433,2026-08-28,medium,10,连续未登录
CHURN00002038,U0003434,2026-08-28,medium,12,活跃频次下降
CHURN00002039,U0003435,2026-08-28,medium,14,观看时长下降
CHURN00002040,U0003436,2026-08-28,medium,12,连续未登录
CHURN00002041,U0003437,2026-08-28,high,47,连续未登录
CHURN00002042,U0003439,2026-08-28,high,65,活跃频次下降
CHURN00002043,U0003440,2026-08-28,high,31,观看时长下降
CHURN00002044,U0003442,2026-08-28,medium,23,连续未登录
CHURN00002045,U0003444,2026-08-28,high,129,连续未登录
CHURN00002046,U0003445,2026-08-28,high,130,活跃频次下降
CHURN00002047,U0003446,2026-08-28,medium,16,活跃频次下降
CHURN00002048,U0003448,2026-08-28,high,89,观看时长下降
CHURN00002049,U0003450,2026-08-28,medium,8,活跃频次下降
CHURN00002050,U0003452,2026-08-28,high,31,连续未登录
CHURN00002051,U0003453,2026-08-28,high,95,连续未登录
CHURN00002052,U0003454,2026-08-28,high,36,连续未登录
CHURN00002053,U0003455,2026-08-28,high,38,连续未登录
CHURN00002054,U0003458,2026-08-28,high,42,观看时长下降
CHURN00002055,U0003459,2026-08-28,medium,8,连续未登录
CHURN00002056,U0003460,2026-08-28,high,74,观看时长下降
CHURN00002057,U0003463,2026-08-28,medium,15,观看时长下降
CHURN00002058,U0003468,2026-08-28,high,36,活跃频次下降
CHURN00002059,U0003470,2026-08-28,high,43,活跃频次下降
CHURN00002060,U0003471,2026-08-28,high,35,连续未登录
CHURN00002061,U0003472,2026-08-28,high,34,活跃频次下降
CHURN00002062,U0003473,2026-08-28,medium,30,活跃频次下降
CHURN00002063,U0003474,2026-08-28,medium,13,连续未登录
CHURN00002064,U0003475,2026-08-28,high,50,活跃频次下降
CHURN00002065,U0003476,2026-08-28,high,38,观看时长下降
CHURN00002066,U0003477,2026-08-28,high,61,观看时长下降
CHURN00002067,U0003479,2026-08-28,high,98,观看时长下降
CHURN00002068,U0003480,2026-08-28,high,82,连续未登录
CHURN00002069,U0003481,2026-08-28,medium,16,观看时长下降
CHURN00002070,U0003482,2026-08-28,medium,29,连续未登录
CHURN00002071,U0003484,2026-08-28,medium,23,观看时长下降
CHURN00002072,U0003485,2026-08-28,medium,28,活跃频次下降
CHURN00002073,U0003486,2026-08-28,medium,11,连续未登录
CHURN00002074,U0003488,2026-08-28,medium,27,连续未登录
CHURN00002075,U0003489,2026-08-28,medium,12,活跃频次下降
CHURN00002076,U0003491,2026-08-28,medium,29,连续未登录
CHURN00002077,U0003492,2026-08-28,high,107,活跃频次下降
CHURN00002078,U0003493,2026-08-28,medium,9,活跃频次下降
CHURN00002079,U0003494,2026-08-28,medium,15,活跃频次下降
CHURN00002080,U0003495,2026-08-28,medium,10,连续未登录
CHURN00002081,U0003498,2026-08-28,medium,20,连续未登录
CHURN00002082,U0003499,2026-08-28,medium,25,活跃频次下降
CHURN00002083,U0003501,2026-08-28,high,54,连续未登录
CHURN00002084,U0003503,2026-08-28,medium,28,连续未登录
CHURN00002085,U0003508,2026-08-28,medium,29,观看时长下降
CHURN00002086,U0003509,2026-08-28,high,38,连续未登录
CHURN00002087,U0003515,2026-08-28,high,99,连续未登录
CHURN00002088,U0003516,2026-08-28,medium,11,连续未登录
CHURN00002089,U0003517,2026-08-28,high,45,连续未登录
CHURN00002090,U0003519,2026-08-28,high,37,活跃频次下降
CHURN00002091,U0003520,2026-08-28,high,63,观看时长下降
CHURN00002092,U0003521,2026-08-28,medium,20,连续未登录
CHURN00002093,U0003525,2026-08-28,high,52,观看时长下降
CHURN00002094,U0003526,2026-08-28,medium,22,观看时长下降
CHURN00002095,U0003527,2026-08-28,medium,25,连续未登录
CHURN00002096,U0003528,2026-08-28,medium,8,连续未登录
CHURN00002097,U0003532,2026-08-28,high,89,活跃频次下降
CHURN00002098,U0003534,2026-08-28,high,40,连续未登录
CHURN00002099,U0003535,2026-08-28,medium,19,活跃频次下降
CHURN00002100,U0003537,2026-08-28,medium,18,观看时长下降
CHURN00002101,U0003538,2026-08-28,medium,15,观看时长下降
CHURN00002102,U0003542,2026-08-28,medium,15,连续未登录
CHURN00002103,U0003544,2026-08-28,high,88,观看时长下降
CHURN00002104,U0003545,2026-08-28,high,152,观看时长下降
CHURN00002105,U0003546,2026-08-28,medium,21,连续未登录
CHURN00002106,U0003549,2026-08-28,medium,16,活跃频次下降
CHURN00002107,U0003552,2026-08-28,high,92,观看时长下降
CHURN00002108,U0003553,2026-08-28,high,39,连续未登录
CHURN00002109,U0003554,2026-08-28,medium,8,活跃频次下降
CHURN00002110,U0003555,2026-08-28,high,158,观看时长下降
CHURN00002111,U0003556,2026-08-28,high,38,活跃频次下降
CHURN00002112,U0003557,2026-08-28,medium,17,观看时长下降
CHURN00002113,U0003560,2026-08-28,medium,16,观看时长下降
CHURN00002114,U0003561,2026-08-28,medium,26,活跃频次下降
CHURN00002115,U0003564,2026-08-28,medium,19,观看时长下降
CHURN00002116,U0003566,2026-08-28,high,39,活跃频次下降
CHURN00002117,U0003570,2026-08-28,medium,12,连续未登录
CHURN00002118,U0003571,2026-08-28,high,36,活跃频次下降
CHURN00002119,U0003572,2026-08-28,high,54,观看时长下降
CHURN00002120,U0003573,2026-08-28,high,159,观看时长下降
CHURN00002121,U0003577,2026-08-28,medium,20,活跃频次下降
CHURN00002122,U0003578,2026-08-28,medium,8,连续未登录
CHURN00002123,U0003581,2026-08-28,medium,8,连续未登录
CHURN00002124,U0003584,2026-08-28,medium,11,活跃频次下降
CHURN00002125,U0003588,2026-08-28,high,104,活跃频次下降
CHURN00002126,U0003589,2026-08-28,medium,12,连续未登录
CHURN00002127,U0003590,2026-08-28,medium,15,活跃频次下降
CHURN00002128,U0003592,2026-08-28,high,49,观看时长下降
CHURN00002129,U0003593,2026-08-28,medium,13,活跃频次下降
CHURN00002130,U0003594,2026-08-28,medium,12,活跃频次下降
CHURN00002131,U0003596,2026-08-28,high,96,观看时长下降
CHURN00002132,U0003597,2026-08-28,medium,17,活跃频次下降
CHURN00002133,U0003599,2026-08-28,high,130,活跃频次下降
CHURN00002134,U0003600,2026-08-28,medium,9,观看时长下降
CHURN00002135,U0003602,2026-08-28,high,36,观看时长下降
CHURN00002136,U0003603,2026-08-28,medium,8,连续未登录
CHURN00002137,U0003604,2026-08-28,high,51,观看时长下降
CHURN00002138,U0003606,2026-08-28,medium,18,连续未登录
CHURN00002139,U0003608,2026-08-28,medium,12,连续未登录
CHURN00002140,U0003609,2026-08-28,high,31,观看时长下降
CHURN00002141,U0003613,2026-08-28,high,86,活跃频次下降
CHURN00002142,U0003615,2026-08-28,medium,12,连续未登录
CHURN00002143,U0003618,2026-08-28,high,179,观看时长下降
CHURN00002144,U0003619,2026-08-28,high,91,连续未登录
CHURN00002145,U0003620,2026-08-28,high,133,连续未登录
CHURN00002146,U0003621,2026-08-28,medium,28,连续未登录
CHURN00002147,U0003622,2026-08-28,high,73,活跃频次下降
CHURN00002148,U0003623,2026-08-28,medium,8,活跃频次下降
CHURN00002149,U0003624,2026-08-28,high,54,观看时长下降
CHURN00002150,U0003625,2026-08-28,high,102,连续未登录
CHURN00002151,U0003627,2026-08-28,medium,15,观看时长下降
CHURN00002152,U0003628,2026-08-28,high,32,活跃频次下降
CHURN00002153,U0003629,2026-08-28,high,59,连续未登录
CHURN00002154,U0003630,2026-08-28,medium,9,连续未登录
CHURN00002155,U0003636,2026-08-28,medium,28,活跃频次下降
CHURN00002156,U0003637,2026-08-28,high,54,连续未登录
CHURN00002157,U0003639,2026-08-28,medium,20,观看时长下降
CHURN00002158,U0003640,2026-08-28,medium,20,连续未登录
CHURN00002159,U0003641,2026-08-28,medium,26,观看时长下降
CHURN00002160,U0003642,2026-08-28,high,71,连续未登录
CHURN00002161,U0003643,2026-08-28,high,54,观看时长下降
CHURN00002162,U0003647,2026-08-28,medium,16,活跃频次下降
CHURN00002163,U0003649,2026-08-28,medium,12,连续未登录
CHURN00002164,U0003651,2026-08-28,medium,25,观看时长下降
CHURN00002165,U0003652,2026-08-28,medium,13,连续未登录
CHURN00002166,U0003653,2026-08-28,medium,16,连续未登录
CHURN00002167,U0003655,2026-08-28,medium,16,连续未登录
CHURN00002168,U0003656,2026-08-28,high,33,观看时长下降
CHURN00002169,U0003661,2026-08-28,high,85,活跃频次下降
CHURN00002170,U0003662,2026-08-28,high,96,观看时长下降
CHURN00002171,U0003664,2026-08-28,medium,22,连续未登录
CHURN00002172,U0003666,2026-08-28,high,64,连续未登录
CHURN00002173,U0003668,2026-08-28,high,38,连续未登录
CHURN00002174,U0003669,2026-08-28,medium,10,活跃频次下降
CHURN00002175,U0003671,2026-08-28,high,36,连续未登录
CHURN00002176,U0003672,2026-08-28,high,80,活跃频次下降
CHURN00002177,U0003674,2026-08-28,medium,20,连续未登录
CHURN00002178,U0003680,2026-08-28,high,38,连续未登录
CHURN00002179,U0003681,2026-08-28,high,163,活跃频次下降
CHURN00002180,U0003682,2026-08-28,high,132,连续未登录
CHURN00002181,U0003686,2026-08-28,medium,26,观看时长下降
CHURN00002182,U0003688,2026-08-28,high,138,观看时长下降
CHURN00002183,U0003689,2026-08-28,medium,22,观看时长下降
CHURN00002184,U0003691,2026-08-28,high,81,活跃频次下降
CHURN00002185,U0003693,2026-08-28,high,34,观看时长下降
CHURN00002186,U0003694,2026-08-28,medium,11,活跃频次下降
CHURN00002187,U0003695,2026-08-28,medium,19,活跃频次下降
CHURN00002188,U0003696,2026-08-28,medium,9,活跃频次下降
CHURN00002189,U0003697,2026-08-28,medium,24,活跃频次下降
CHURN00002190,U0003698,2026-08-28,medium,8,连续未登录
CHURN00002191,U0003699,2026-08-28,medium,9,连续未登录
CHURN00002192,U0003700,2026-08-28,high,74,活跃频次下降
CHURN00002193,U0003702,2026-08-28,medium,23,连续未登录
CHURN00002194,U0003706,2026-08-28,high,95,连续未登录
CHURN00002195,U0003707,2026-08-28,medium,24,观看时长下降
CHURN00002196,U0003708,2026-08-28,medium,8,活跃频次下降
CHURN00002197,U0003710,2026-08-28,high,156,观看时长下降
CHURN00002198,U0003712,2026-08-28,high,70,活跃频次下降
CHURN00002199,U0003713,2026-08-28,high,31,连续未登录
CHURN00002200,U0003716,2026-08-28,high,185,连续未登录
CHURN00002201,U0003719,2026-08-28,medium,15,连续未登录
CHURN00002202,U0003721,2026-08-28,medium,29,观看时长下降
CHURN00002203,U0003722,2026-08-28,medium,16,观看时长下降
CHURN00002204,U0003723,2026-08-28,high,52,连续未登录
CHURN00002205,U0003724,2026-08-28,medium,10,观看时长下降
CHURN00002206,U0003726,2026-08-28,medium,9,观看时长下降
CHURN00002207,U0003729,2026-08-28,medium,20,连续未登录
CHURN00002208,U0003732,2026-08-28,high,109,活跃频次下降
CHURN00002209,U0003734,2026-08-28,high,81,连续未登录
CHURN00002210,U0003735,2026-08-28,high,43,连续未登录
CHURN00002211,U0003736,2026-08-28,high,143,观看时长下降
CHURN00002212,U0003737,2026-08-28,medium,14,活跃频次下降
CHURN00002213,U0003739,2026-08-28,medium,20,连续未登录
CHURN00002214,U0003740,2026-08-28,medium,18,连续未登录
CHURN00002215,U0003743,2026-08-28,medium,22,连续未登录
CHURN00002216,U0003746,2026-08-28,high,63,活跃频次下降
CHURN00002217,U0003748,2026-08-28,medium,16,连续未登录
CHURN00002218,U0003750,2026-08-28,high,51,活跃频次下降
CHURN00002219,U0003751,2026-08-28,medium,9,连续未登录
CHURN00002220,U0003752,2026-08-28,high,42,观看时长下降
CHURN00002221,U0003758,2026-08-28,high,225,连续未登录
CHURN00002222,U0003761,2026-08-28,high,52,观看时长下降
CHURN00002223,U0003762,2026-08-28,medium,19,连续未登录
CHURN00002224,U0003763,2026-08-28,medium,17,活跃频次下降
CHURN00002225,U0003765,2026-08-28,medium,23,活跃频次下降
CHURN00002226,U0003767,2026-08-28,high,150,连续未登录
CHURN00002227,U0003768,2026-08-28,medium,8,活跃频次下降
CHURN00002228,U0003770,2026-08-28,medium,13,活跃频次下降
CHURN00002229,U0003772,2026-08-28,medium,16,连续未登录
CHURN00002230,U0003774,2026-08-28,high,63,活跃频次下降
CHURN00002231,U0003777,2026-08-28,medium,30,连续未登录
CHURN00002232,U0003779,2026-08-28,medium,18,活跃频次下降
CHURN00002233,U0003780,2026-08-28,medium,19,活跃频次下降
CHURN00002234,U0003784,2026-08-28,high,79,连续未登录
CHURN00002235,U0003786,2026-08-28,high,145,连续未登录
CHURN00002236,U0003787,2026-08-28,high,32,活跃频次下降
CHURN00002237,U0003789,2026-08-28,high,77,观看时长下降
CHURN00002238,U0003791,2026-08-28,high,46,连续未登录
CHURN00002239,U0003792,2026-08-28,high,85,连续未登录
CHURN00002240,U0003794,2026-08-28,medium,20,连续未登录
CHURN00002241,U0003796,2026-08-28,high,88,观看时长下降
CHURN00002242,U0003797,2026-08-28,high,142,观看时长下降
CHURN00002243,U0003798,2026-08-28,medium,9,连续未登录
CHURN00002244,U0003801,2026-08-28,medium,21,连续未登录
CHURN00002245,U0003802,2026-08-28,high,50,活跃频次下降
CHURN00002246,U0003803,2026-08-28,medium,24,活跃频次下降
CHURN00002247,U0003805,2026-08-28,high,62,连续未登录
CHURN00002248,U0003806,2026-08-28,high,111,观看时长下降
CHURN00002249,U0003807,2026-08-28,medium,12,活跃频次下降
CHURN00002250,U0003808,2026-08-28,high,102,连续未登录
CHURN00002251,U0003809,2026-08-28,medium,12,连续未登录
CHURN00002252,U0003810,2026-08-28,high,34,活跃频次下降
CHURN00002253,U0003811,2026-08-28,high,89,观看时长下降
CHURN00002254,U0003812,2026-08-28,high,135,活跃频次下降
CHURN00002255,U0003814,2026-08-28,medium,15,连续未登录
