conversion_event_id,user_id,channel_id,ad_campaign_id,conversion_type,converted_at,conversion_value
CE000001721,U0002109,CH04,ADC00058,registration,2026-08-27 20:56:15,1
CE000001722,U0002109,CH04,ADC00058,activation,2026-08-27 19:52:15,1
CE000001723,U0002110,CH03,ADC00071,registration,2026-03-02 09:06:29,1
CE000001724,U0002110,CH03,ADC00071,activation,2026-03-02 11:00:29,1
CE000001725,U0002111,CH04,ADC00033,registration,2026-05-31 09:16:54,1
CE000001726,U0002111,CH04,ADC00033,activation,2026-05-31 04:58:54,1
CE000001727,U0002112,CH05,ADC00080,registration,2026-04-29 17:06:49,1
CE000001728,U0002112,CH05,ADC00080,activation,2026-04-29 15:57:49,1
CE000001729,U0002113,CH04,ADC00012,registration,2026-04-01 22:48:37,1
CE000001730,U0002116,CH05,ADC00072,registration,2026-07-26 11:20:36,1
CE000001731,U0002120,CH04,ADC00052,registration,2026-03-27 22:59:04,1
CE000001732,U0002120,CH04,ADC00052,activation,2026-03-27 19:23:04,1
CE000001733,U0002121,CH03,ADC00007,registration,2026-05-20 04:09:01,1
CE000001734,U0002121,CH03,ADC00007,activation,2026-05-20 07:29:01,1
CE000001735,U0002123,CH03,ADC00019,registration,2026-08-10 13:04:38,1
CE000001736,U0002124,CH05,ADC00047,registration,2026-01-24 22:54:31,1
CE000001737,U0002124,CH05,ADC00047,activation,2026-01-25 00:32:31,1
CE000001738,U0002125,CH03,ADC00019,registration,2026-07-09 20:12:20,1
CE000001739,U0002125,CH03,ADC00019,activation,2026-07-09 21:30:20,1
CE000001740,U0002127,CH03,ADC00016,registration,2026-01-22 15:03:19,1
CE000001741,U0002127,CH03,ADC00016,activation,2026-01-22 10:27:19,1
CE000001742,U0002129,CH03,ADC00007,registration,2026-05-09 07:06:38,1
CE000001743,U0002130,CH03,ADC00088,registration,2026-05-05 13:35:02,1
CE000001744,U0002130,CH03,ADC00088,activation,2026-05-05 12:46:02,1
CE000001745,U0002131,CH03,ADC00016,registration,2026-03-24 23:13:10,1
CE000001746,U0002131,CH03,ADC00016,activation,2026-03-24 22:43:10,1
CE000001747,U0002132,CH06,ADC00079,registration,2026-02-26 02:55:47,1
CE000001748,U0002132,CH06,ADC00079,activation,2026-02-26 06:52:47,1
CE000001749,U0002133,CH04,ADC00081,registration,2026-05-09 00:38:13,1
CE000001750,U0002133,CH04,ADC00081,activation,2026-05-08 22:53:13,1
CE000001751,U0002134,CH06,ADC00011,registration,2026-02-26 07:25:11,1
CE000001752,U0002136,CH03,ADC00030,registration,2026-04-20 14:21:07,1
CE000001753,U0002136,CH03,ADC00030,activation,2026-04-20 11:11:07,1
CE000001754,U0002138,CH03,ADC00085,registration,2026-01-19 19:05:51,1
CE000001755,U0002138,CH03,ADC00085,activation,2026-01-19 16:13:51,1
CE000001756,U0002139,CH03,ADC00086,registration,2026-02-07 09:41:58,1
CE000001757,U0002139,CH03,ADC00086,activation,2026-02-07 06:22:58,1
CE000001758,U0002142,CH03,ADC00100,registration,2026-03-17 17:48:23,1
CE000001759,U0002142,CH03,ADC00100,activation,2026-03-17 21:11:23,1
CE000001760,U0002143,CH05,ADC00072,registration,2026-07-04 09:56:19,1
CE000001761,U0002143,CH05,ADC00072,activation,2026-07-04 15:26:19,1
CE000001762,U0002145,CH05,ADC00072,registration,2026-05-24 06:54:22,1
CE000001763,U0002145,CH05,ADC00072,activation,2026-05-24 05:56:22,1
CE000001764,U0002146,CH03,,registration,2026-01-06 13:45:31,1
CE000001765,U0002146,CH03,,activation,2026-01-06 17:07:31,1
CE000001766,U0002151,CH04,ADC00092,registration,2026-03-28 23:38:35,1
CE000001767,U0002151,CH04,ADC00092,activation,2026-03-28 19:19:35,1
CE000001768,U0002153,CH04,ADC00058,registration,2026-08-26 08:19:39,1
CE000001769,U0002154,CH03,ADC00100,registration,2026-02-19 10:40:17,1
CE000001770,U0002155,CH06,ADC00094,registration,2026-02-24 08:01:31,1
CE000001771,U0002156,CH05,ADC00047,registration,2026-01-31 13:46:57,1
CE000001772,U0002156,CH05,ADC00047,activation,2026-01-31 11:52:57,1
CE000001773,U0002164,CH04,ADC00056,registration,2026-03-16 07:19:33,1
CE000001774,U0002164,CH04,ADC00056,activation,2026-03-16 06:57:33,1
CE000001775,U0002165,CH03,ADC00089,registration,2026-05-16 11:07:11,1
CE000001776,U0002169,CH04,ADC00056,registration,2026-03-24 10:07:52,1
CE000001777,U0002169,CH04,ADC00056,activation,2026-03-24 07:42:52,1
CE000001778,U0002171,CH04,ADC00060,registration,2026-02-27 11:15:31,1
CE000001779,U0002171,CH04,ADC00060,activation,2026-02-27 09:35:31,1
CE000001780,U0002172,CH05,ADC00043,registration,2026-06-08 04:41:24,1
CE000001781,U0002172,CH05,ADC00043,activation,2026-06-08 08:07:24,1
CE000001782,U0002173,CH03,ADC00100,registration,2026-02-09 06:19:30,1
CE000001783,U0002175,CH05,ADC00080,registration,2026-05-29 02:31:44,1
CE000001784,U0002175,CH05,ADC00080,activation,2026-05-29 02:01:44,1
CE000001785,U0002177,CH03,ADC00090,registration,2026-07-01 05:15:47,1
CE000001786,U0002177,CH03,ADC00090,activation,2026-07-01 10:24:47,1
CE000001787,U0002178,CH05,ADC00072,registration,2026-07-07 21:23:09,1
CE000001788,U0002178,CH05,ADC00072,activation,2026-07-07 22:09:09,1
CE000001789,U0002180,CH04,ADC00070,registration,2026-05-07 12:59:21,1
CE000001790,U0002180,CH04,ADC00070,activation,2026-05-07 13:02:21,1
CE000001791,U0002181,CH03,ADC00085,registration,2026-01-12 17:48:04,1
CE000001792,U0002181,CH03,ADC00085,activation,2026-01-12 20:02:04,1
CE000001793,U0002186,CH05,ADC00059,registration,2026-08-11 23:24:55,1
CE000001794,U0002186,CH05,ADC00059,activation,2026-08-11 21:08:55,1
CE000001795,U0002188,CH04,ADC00013,registration,2026-04-28 14:02:32,1
CE000001796,U0002188,CH04,ADC00013,activation,2026-04-28 14:26:32,1
CE000001797,U0002189,CH06,ADC00032,registration,2026-01-29 05:32:38,1
CE000001798,U0002192,CH04,ADC00058,registration,2026-08-15 07:38:56,1
CE000001799,U0002196,CH06,ADC00010,registration,2026-07-12 17:26:38,1
CE000001800,U0002196,CH06,ADC00010,activation,2026-07-12 17:26:38,1
CE000001801,U0002197,CH06,ADC00036,registration,2026-07-21 00:21:59,1
CE000001802,U0002197,CH06,ADC00036,activation,2026-07-21 02:12:59,1
CE000001803,U0002199,CH05,ADC00029,registration,2026-07-04 13:34:23,1
CE000001804,U0002199,CH05,ADC00029,activation,2026-07-04 17:26:23,1
CE000001805,U0002200,CH03,ADC00048,registration,2026-04-06 02:30:29,1
CE000001806,U0002201,CH05,ADC00068,registration,2026-02-20 07:44:28,1
CE000001807,U0002201,CH05,ADC00068,activation,2026-02-20 03:49:28,1
CE000001808,U0002203,CH03,ADC00100,registration,2026-03-11 18:07:56,1
CE000001809,U0002203,CH03,ADC00100,activation,2026-03-11 21:01:56,1
CE000001810,U0002204,CH05,ADC00059,registration,2026-06-17 08:05:22,1
CE000001811,U0002206,CH04,ADC00018,registration,2026-04-22 13:58:01,1
CE000001812,U0002206,CH04,ADC00018,activation,2026-04-22 14:02:01,1
CE000001813,U0002207,CH06,ADC00011,registration,2026-05-02 23:59:19,1
CE000001814,U0002207,CH06,ADC00011,activation,2026-05-02 22:24:19,1
CE000001815,U0002208,CH04,ADC00078,registration,2026-06-30 06:11:19,1
CE000001816,U0002210,CH04,ADC00037,registration,2026-04-27 19:45:29,1
CE000001817,U0002210,CH04,ADC00037,activation,2026-04-27 21:46:29,1
CE000001818,U0002212,CH03,ADC00085,registration,2026-03-13 23:25:35,1
CE000001819,U0002212,CH03,ADC00085,activation,2026-03-13 20:12:35,1
CE000001820,U0002214,CH03,ADC00019,registration,2026-07-17 01:58:51,1
CE000001821,U0002214,CH03,ADC00019,activation,2026-07-17 01:04:51,1
CE000001822,U0002215,CH03,ADC00022,registration,2026-06-28 08:19:34,1
CE000001823,U0002215,CH03,ADC00022,activation,2026-06-28 10:07:34,1
CE000001824,U0002216,CH03,ADC00035,registration,2026-05-31 07:16:32,1
CE000001825,U0002216,CH03,ADC00035,activation,2026-05-31 08:22:32,1
CE000001826,U0002217,CH03,ADC00022,registration,2026-05-26 14:55:37,1
CE000001827,U0002217,CH03,ADC00022,activation,2026-05-26 16:50:37,1
CE000001828,U0002218,CH04,ADC00055,registration,2026-02-06 05:03:50,1
CE000001829,U0002218,CH04,ADC00055,activation,2026-02-06 03:36:50,1
CE000001830,U0002220,CH06,,registration,2026-01-04 09:06:12,1
CE000001831,U0002220,CH06,,activation,2026-01-04 07:51:12,1
CE000001832,U0002223,CH03,ADC00085,registration,2026-01-10 03:51:12,1
CE000001833,U0002223,CH03,ADC00085,activation,2026-01-09 23:24:12,1
CE000001834,U0002224,CH06,ADC00032,registration,2026-01-14 12:20:29,1
CE000001835,U0002224,CH06,ADC00032,activation,2026-01-14 17:11:29,1
CE000001836,U0002229,CH04,ADC00055,registration,2026-02-09 02:32:20,1
CE000001837,U0002229,CH04,ADC00055,activation,2026-02-08 23:45:20,1
CE000001838,U0002230,CH03,ADC00028,registration,2026-05-24 17:22:03,1
CE000001839,U0002230,CH03,ADC00028,activation,2026-05-24 13:44:03,1
CE000001840,U0002231,CH05,ADC00009,registration,2026-05-04 11:37:34,1
CE000001841,U0002231,CH05,ADC00009,activation,2026-05-04 13:09:34,1
CE000001842,U0002232,CH06,ADC00049,registration,2026-05-08 13:23:30,1
CE000001843,U0002234,CH05,,registration,2026-08-25 11:57:19,1
CE000001844,U0002235,CH04,ADC00051,registration,2026-06-24 23:31:15,1
CE000001845,U0002235,CH04,ADC00051,activation,2026-06-25 00:42:15,1
CE000001846,U0002236,CH05,ADC00047,registration,2026-01-23 06:11:30,1
CE000001847,U0002236,CH05,ADC00047,activation,2026-01-23 04:24:30,1
CE000001848,U0002239,CH04,ADC00054,registration,2026-01-20 14:55:20,1
CE000001849,U0002246,CH04,ADC00058,registration,2026-08-27 15:11:24,1
CE000001850,U0002246,CH04,ADC00058,activation,2026-08-27 14:10:24,1
CE000001851,U0002247,CH04,ADC00054,registration,2026-03-05 02:11:54,1
CE000001852,U0002250,CH03,ADC00100,registration,2026-02-16 03:30:10,1
CE000001853,U0002252,CH05,ADC00046,registration,2026-05-27 19:57:41,1
CE000001854,U0002253,CH03,ADC00071,registration,2026-01-24 01:04:33,1
CE000001855,U0002253,CH03,ADC00071,activation,2026-01-24 02:45:33,1
CE000001856,U0002257,CH04,ADC00058,registration,2026-08-28 13:07:30,1
CE000001857,U0002257,CH04,ADC00058,activation,2026-08-28 09:36:30,1
CE000001858,U0002259,CH03,ADC00035,registration,2026-04-15 22:48:28,1
CE000001859,U0002259,CH03,ADC00035,activation,2026-04-16 04:19:28,1
CE000001860,U0002261,CH05,ADC00083,registration,2026-06-16 14:41:51,1
CE000001861,U0002261,CH05,ADC00083,activation,2026-06-16 11:38:51,1
CE000001862,U0002262,CH04,ADC00081,registration,2026-04-01 17:54:37,1
CE000001863,U0002262,CH04,ADC00081,activation,2026-04-01 16:26:37,1
CE000001864,U0002263,CH03,ADC00100,registration,2026-01-14 20:15:13,1
CE000001865,U0002263,CH03,ADC00100,activation,2026-01-14 20:26:13,1
CE000001866,U0002264,CH05,ADC00072,registration,2026-07-01 15:01:39,1
CE000001867,U0002264,CH05,ADC00072,activation,2026-07-01 15:42:39,1
CE000001868,U0002271,CH05,ADC00047,registration,2026-02-11 05:12:22,1
CE000001869,U0002271,CH05,ADC00047,activation,2026-02-11 03:14:22,1
CE000001870,U0002272,CH03,ADC00091,registration,2026-07-26 00:35:56,1
CE000001871,U0002274,CH06,ADC00094,registration,2026-02-15 17:20:11,1
CE000001872,U0002275,CH05,ADC00072,registration,2026-08-01 12:12:52,1
CE000001873,U0002275,CH05,ADC00072,activation,2026-08-01 12:59:52,1
CE000001874,U0002278,CH03,ADC00100,registration,2026-03-10 06:57:29,1
CE000001875,U0002283,CH05,ADC00045,registration,2026-04-29 04:00:41,1
CE000001876,U0002284,CH04,ADC00070,registration,2026-05-07 16:03:01,1
CE000001877,U0002284,CH04,ADC00070,activation,2026-05-07 17:50:01,1
CE000001878,U0002285,CH03,ADC00071,registration,2026-02-24 03:47:23,1
CE000001879,U0002285,CH03,ADC00071,activation,2026-02-24 06:19:23,1
CE000001880,U0002290,CH05,ADC00098,registration,2026-06-15 18:28:39,1
CE000001881,U0002291,CH03,ADC00016,registration,2026-04-21 04:42:04,1
CE000001882,U0002292,CH03,ADC00022,registration,2026-06-05 16:09:52,1
CE000001883,U0002296,CH04,ADC00081,registration,2026-05-18 21:15:03,1
CE000001884,U0002296,CH04,ADC00081,activation,2026-05-18 18:19:03,1
CE000001885,U0002297,CH03,ADC00071,registration,2026-01-16 07:46:09,1
CE000001886,U0002298,CH05,ADC00068,registration,2026-03-24 14:26:27,1
CE000001887,U0002298,CH05,ADC00068,activation,2026-03-24 15:01:27,1
CE000001888,U0002301,CH03,ADC00100,registration,2026-03-22 05:29:42,1
CE000001889,U0002301,CH03,ADC00100,activation,2026-03-22 09:31:42,1
CE000001890,U0002304,CH05,ADC00082,registration,2026-03-20 07:47:58,1
CE000001891,U0002304,CH05,ADC00082,activation,2026-03-20 04:28:58,1
CE000001892,U0002307,CH04,ADC00054,registration,2026-02-15 16:32:02,1
CE000001893,U0002307,CH04,ADC00054,activation,2026-02-15 19:18:02,1
CE000001894,U0002309,CH06,ADC00004,registration,2026-02-28 16:14:41,1
CE000001895,U0002312,CH04,ADC00063,registration,2026-06-04 18:28:24,1
CE000001896,U0002312,CH04,ADC00063,activation,2026-06-04 18:38:24,1
CE000001897,U0002313,CH03,ADC00091,registration,2026-08-12 09:41:15,1
CE000001898,U0002316,CH03,ADC00034,registration,2026-03-23 10:54:49,1
CE000001899,U0002316,CH03,ADC00034,activation,2026-03-23 09:41:49,1
CE000001900,U0002317,CH04,ADC00013,registration,2026-03-23 19:34:06,1
CE000001901,U0002317,CH04,ADC00013,activation,2026-03-23 18:44:06,1
CE000001902,U0002318,CH03,ADC00026,registration,2026-06-17 21:01:23,1
CE000001903,U0002319,CH06,ADC00096,registration,2026-04-09 14:29:34,1
CE000001904,U0002319,CH06,ADC00096,activation,2026-04-09 14:20:34,1
CE000001905,U0002320,CH03,ADC00007,registration,2026-06-26 05:34:54,1
CE000001906,U0002320,CH03,ADC00007,activation,2026-06-26 06:12:54,1
CE000001907,U0002324,CH04,ADC00087,registration,2026-03-05 05:49:27,1
CE000001908,U0002324,CH04,ADC00087,activation,2026-03-05 07:34:27,1
CE000001909,U0002325,CH03,ADC00016,registration,2026-02-14 01:44:34,1
CE000001910,U0002326,CH05,ADC00059,registration,2026-08-15 23:23:08,1
CE000001911,U0002327,CH04,ADC00063,registration,2026-07-07 23:00:11,1
CE000001912,U0002327,CH04,ADC00063,activation,2026-07-07 22:10:11,1
CE000001913,U0002328,CH03,ADC00085,registration,2026-01-11 02:17:35,1
CE000001914,U0002330,CH05,ADC00068,registration,2026-02-19 14:59:17,1
CE000001915,U0002331,CH03,ADC00075,registration,2026-05-15 12:18:54,1
CE000001916,U0002334,CH06,ADC00011,registration,2026-04-22 00:35:28,1
CE000001917,U0002335,CH04,ADC00087,registration,2026-02-16 12:26:45,1
CE000001918,U0002335,CH04,ADC00087,activation,2026-02-16 16:48:45,1
CE000001919,U0002336,CH04,ADC00018,registration,2026-05-17 16:33:32,1
CE000001920,U0002336,CH04,ADC00018,activation,2026-05-17 12:29:32,1
CE000001921,U0002337,CH03,ADC00095,registration,2026-07-04 17:00:57,1
CE000001922,U0002338,CH06,ADC00049,registration,2026-05-10 22:22:18,1
CE000001923,U0002338,CH06,ADC00049,activation,2026-05-10 22:57:18,1
CE000001924,U0002339,CH05,ADC00059,registration,2026-06-29 05:53:16,1
CE000001925,U0002340,CH04,ADC00057,registration,2026-06-09 07:18:03,1
CE000001926,U0002340,CH04,ADC00057,activation,2026-06-09 06:57:03,1
CE000001927,U0002342,CH03,ADC00095,registration,2026-06-29 18:48:36,1
CE000001928,U0002342,CH03,ADC00095,activation,2026-06-29 20:32:36,1
CE000001929,U0002343,CH06,ADC00050,registration,2026-04-19 17:46:10,1
CE000001930,U0002344,CH04,ADC00018,registration,2026-05-04 00:08:33,1
CE000001931,U0002346,CH06,ADC00036,registration,2026-07-23 12:24:22,1
CE000001932,U0002346,CH06,ADC00036,activation,2026-07-23 13:39:22,1
CE000001933,U0002347,CH04,ADC00092,registration,2026-04-12 07:49:57,1
CE000001934,U0002347,CH04,ADC00092,activation,2026-04-12 08:39:57,1
CE000001935,U0002351,CH05,ADC00047,registration,2026-02-04 20:14:02,1
CE000001936,U0002351,CH05,ADC00047,activation,2026-02-04 21:37:02,1
CE000001937,U0002353,CH04,ADC00078,registration,2026-05-22 03:17:52,1
CE000001938,U0002353,CH04,ADC00078,activation,2026-05-22 03:30:52,1
CE000001939,U0002355,CH06,ADC00036,registration,2026-05-28 13:04:13,1
CE000001940,U0002355,CH06,ADC00036,activation,2026-05-28 14:22:13,1
CE000001941,U0002357,CH04,ADC00077,registration,2026-05-09 23:26:33,1
CE000001942,U0002357,CH04,ADC00077,activation,2026-05-09 22:31:33,1
CE000001943,U0002358,CH03,ADC00091,registration,2026-06-21 05:08:34,1
CE000001944,U0002359,CH03,ADC00008,registration,2026-03-11 21:56:18,1
CE000001945,U0002361,CH06,ADC00003,registration,2026-04-09 02:57:16,1
CE000001946,U0002362,CH06,ADC00093,registration,2026-07-17 08:34:10,1
CE000001947,U0002363,CH03,ADC00071,registration,2026-02-13 09:59:23,1
CE000001948,U0002363,CH03,ADC00071,activation,2026-02-13 12:04:23,1
CE000001949,U0002364,CH04,ADC00062,registration,2026-03-10 12:23:16,1
CE000001950,U0002364,CH04,ADC00062,activation,2026-03-10 11:38:16,1
CE000001951,U0002366,CH04,ADC00078,registration,2026-05-29 14:38:09,1
CE000001952,U0002366,CH04,ADC00078,activation,2026-05-29 14:09:09,1
CE000001953,U0002367,CH03,ADC00019,registration,2026-07-31 05:06:45,1
CE000001954,U0002367,CH03,ADC00019,activation,2026-07-31 06:26:45,1
CE000001955,U0002368,CH03,ADC00090,registration,2026-08-01 16:27:51,1
CE000001956,U0002368,CH03,ADC00090,activation,2026-08-01 18:15:51,1
CE000001957,U0002369,CH03,ADC00090,registration,2026-07-21 19:41:07,1
CE000001958,U0002369,CH03,ADC00090,activation,2026-07-21 23:19:07,1
CE000001959,U0002370,CH03,ADC00016,registration,2026-01-27 14:57:45,1
CE000001960,U0002370,CH03,ADC00016,activation,2026-01-27 12:40:45,1
CE000001961,U0002371,CH03,ADC00035,registration,2026-05-25 12:09:01,1
CE000001962,U0002371,CH03,ADC00035,activation,2026-05-25 16:57:01,1
CE000001963,U0002372,CH03,ADC00075,registration,2026-04-11 08:00:29,1
CE000001964,U0002372,CH03,ADC00075,activation,2026-04-11 09:30:29,1
CE000001965,U0002373,CH06,ADC00049,registration,2026-06-08 11:06:03,1
CE000001966,U0002373,CH06,ADC00049,activation,2026-06-08 11:20:03,1
CE000001967,U0002375,CH04,ADC00058,registration,2026-08-08 12:20:15,1
CE000001968,U0002375,CH04,ADC00058,activation,2026-08-08 09:46:15,1
CE000001969,U0002377,CH05,ADC00076,registration,2026-02-15 02:24:23,1
CE000001970,U0002377,CH05,ADC00076,activation,2026-02-15 02:04:23,1
CE000001971,U0002382,CH03,ADC00022,registration,2026-06-17 14:55:49,1
CE000001972,U0002382,CH03,ADC00022,activation,2026-06-17 15:36:49,1
CE000001973,U0002384,CH03,ADC00085,registration,2026-01-16 20:52:54,1
CE000001974,U0002384,CH03,ADC00085,activation,2026-01-16 23:13:54,1
CE000001975,U0002386,CH03,ADC00091,registration,2026-08-21 07:44:46,1
CE000001976,U0002386,CH03,ADC00091,activation,2026-08-21 10:18:46,1
CE000001977,U0002389,CH05,ADC00072,registration,2026-07-30 22:34:24,1
CE000001978,U0002389,CH05,ADC00072,activation,2026-07-31 01:19:24,1
CE000001979,U0002390,CH05,ADC00083,registration,2026-05-19 17:52:58,1
CE000001980,U0002390,CH05,ADC00083,activation,2026-05-19 16:54:58,1
CE000001981,U0002394,CH06,ADC00025,registration,2026-07-03 19:27:37,1
CE000001982,U0002395,CH03,ADC00007,registration,2026-05-14 10:14:37,1
CE000001983,U0002396,CH04,ADC00037,registration,2026-04-12 01:37:36,1
CE000001984,U0002396,CH04,ADC00037,activation,2026-04-12 01:06:36,1
CE000001985,U0002399,CH03,ADC00091,registration,2026-07-31 11:48:42,1
CE000001986,U0002400,CH04,ADC00058,registration,2026-08-28 22:34:37,1
CE000001987,U0002400,CH04,ADC00058,activation,2026-08-28 20:13:37,1
CE000001988,U0002402,CH04,ADC00041,registration,2026-07-24 11:00:02,1
CE000001989,U0002402,CH04,ADC00041,activation,2026-07-24 10:26:02,1
CE000001990,U0002403,CH04,ADC00037,registration,2026-04-06 14:34:31,1
CE000001991,U0002403,CH04,ADC00037,activation,2026-04-06 09:15:31,1
CE000001992,U0002405,CH03,ADC00091,registration,2026-07-11 07:32:43,1
CE000001993,U0002405,CH03,ADC00091,activation,2026-07-11 07:29:43,1
CE000001994,U0002408,CH03,ADC00091,registration,2026-07-08 09:21:03,1
CE000001995,U0002408,CH03,ADC00091,activation,2026-07-08 08:48:03,1
CE000001996,U0002409,CH03,ADC00035,registration,2026-05-16 15:44:14,1
CE000001997,U0002411,CH05,ADC00082,registration,2026-04-18 17:40:48,1
CE000001998,U0002411,CH05,ADC00082,activation,2026-04-18 18:44:48,1
CE000001999,U0002413,CH03,ADC00088,registration,2026-05-02 06:13:45,1
CE000002000,U0002413,CH03,ADC00088,activation,2026-05-02 08:11:45,1
CE000002001,U0002414,CH04,ADC00051,registration,2026-06-18 09:44:02,1
CE000002002,U0002414,CH04,ADC00051,activation,2026-06-18 07:23:02,1
CE000002003,U0002415,CH03,ADC00022,registration,2026-05-23 09:35:49,1
CE000002004,U0002416,CH05,ADC00047,registration,2026-02-23 08:05:52,1
CE000002005,U0002416,CH05,ADC00047,activation,2026-02-23 06:52:52,1
CE000002006,U0002418,CH06,,registration,2026-01-07 09:41:38,1
CE000002007,U0002418,CH06,,activation,2026-01-07 12:20:38,1
CE000002008,U0002420,CH05,ADC00059,registration,2026-08-17 04:34:23,1
CE000002009,U0002420,CH05,ADC00059,activation,2026-08-17 01:41:23,1
CE000002010,U0002422,CH04,ADC00099,registration,2026-04-05 03:28:43,1
CE000002011,U0002422,CH04,ADC00099,activation,2026-04-05 02:43:43,1
CE000002012,U0002423,CH06,ADC00036,registration,2026-06-11 22:24:21,1
CE000002013,U0002423,CH06,ADC00036,activation,2026-06-12 00:33:21,1
CE000002014,U0002426,CH06,,registration,2026-01-02 21:45:54,1
CE000002015,U0002426,CH06,,activation,2026-01-02 18:30:54,1
