touch_id,recall_campaign_id,user_id,touch_channel,sent_at,delivered,clicked
RCT000001298,RC0021,U0010367,in_app,2026-04-20 20:00:00,1,0
RCT000001299,RC0010,U0007340,push,2026-03-18 18:00:00,1,0
RCT000001300,RC0024,U0006015,push,2026-06-08 09:00:00,1,0
RCT000001301,RC0009,U0006418,sms,2026-05-07 16:00:00,1,0
RCT000001302,RC0014,U0006011,push,2026-03-26 12:00:00,1,1
RCT000001303,RC0010,U0008030,push,2026-03-12 20:00:00,1,0
RCT000001304,RC0021,U0002361,in_app,2026-04-16 16:00:00,1,1
RCT000001305,RC0014,U0000687,push,2026-03-22 12:00:00,1,0
RCT000001306,RC0013,U0007708,push,2026-02-16 18:00:00,1,0
RCT000001307,RC0009,U0007830,sms,2026-05-06 10:00:00,1,0
RCT000001308,RC0002,U0006522,push,2026-06-13 18:00:00,1,1
RCT000001309,RC0007,U0011852,push,2026-06-28 14:00:00,1,0
RCT000001310,RC0004,U0004735,in_app,2026-02-04 15:00:00,0,0
RCT000001311,RC0014,U0009729,push,2026-03-27 10:00:00,0,0
RCT000001312,RC0006,U0002768,in_app,2026-02-17 19:00:00,1,0
RCT000001313,RC0008,U0006670,push,2026-06-24 18:00:00,1,0
RCT000001314,RC0003,U0011021,push,2026-02-10 11:00:00,1,0
RCT000001315,RC0020,U0005425,push,2026-05-24 08:00:00,1,0
RCT000001316,RC0004,U0011498,in_app,2026-02-02 08:00:00,1,0
RCT000001317,RC0010,U0001074,push,2026-03-12 08:00:00,1,0
RCT000001318,RC0012,U0006307,push,2026-03-05 19:00:00,1,0
RCT000001319,RC0020,U0008747,push,2026-05-24 14:00:00,1,0
RCT000001320,RC0007,U0003481,push,2026-06-27 13:00:00,1,1
RCT000001321,RC0001,U0003622,push,2026-07-31 21:00:00,1,1
RCT000001322,RC0001,U0001518,push,2026-07-29 17:00:00,1,0
RCT000001323,RC0004,U0000546,in_app,2026-02-01 13:00:00,1,1
RCT000001324,RC0021,U0001043,in_app,2026-04-16 10:00:00,1,0
RCT000001325,RC0023,U0005338,sms,2026-06-01 11:00:00,1,0
RCT000001326,RC0015,U0004441,push,2026-04-22 14:00:00,1,0
RCT000001327,RC0019,U0011639,sms,2026-06-27 20:00:00,1,0
RCT000001328,RC0012,U0001530,push,2026-03-03 13:00:00,1,0
RCT000001329,RC0022,U0006120,in_app,2026-05-21 21:00:00,1,0
RCT000001330,RC0016,U0003959,in_app,2026-02-20 21:00:00,1,0
RCT000001331,RC0019,U0009473,sms,2026-06-25 15:00:00,1,0
RCT000001332,RC0008,U0002846,push,2026-06-26 18:00:00,1,0
RCT000001333,RC0023,U0009806,sms,2026-05-31 17:00:00,1,0
RCT000001334,RC0022,U0009242,in_app,2026-05-26 10:00:00,1,0
RCT000001335,RC0021,U0006572,in_app,2026-04-19 08:00:00,0,0
RCT000001336,RC0006,U0011272,in_app,2026-02-19 18:00:00,1,0
RCT000001337,RC0011,U0009595,sms,2026-07-15 09:00:00,1,0
RCT000001338,RC0022,U0010202,in_app,2026-05-24 20:00:00,0,0
RCT000001339,RC0011,U0010642,sms,2026-07-10 08:00:00,1,1
RCT000001340,RC0004,U0001007,in_app,2026-02-03 21:00:00,1,0
RCT000001341,RC0005,U0011877,push,2026-07-29 11:00:00,1,0
RCT000001342,RC0009,U0001409,sms,2026-05-10 12:00:00,1,0
RCT000001343,RC0022,U0002557,in_app,2026-05-23 19:00:00,1,1
RCT000001344,RC0005,U0000762,push,2026-07-29 15:00:00,1,1
RCT000001345,RC0008,U0003672,push,2026-06-25 09:00:00,1,1
RCT000001346,RC0016,U0007532,in_app,2026-02-20 19:00:00,1,0
RCT000001347,RC0009,U0011942,sms,2026-05-08 14:00:00,1,0
RCT000001348,RC0011,U0003027,sms,2026-07-12 21:00:00,1,0
RCT000001349,RC0011,U0009211,sms,2026-07-11 10:00:00,1,1
RCT000001350,RC0015,U0011465,push,2026-04-27 10:00:00,0,0
RCT000001351,RC0015,U0008173,push,2026-04-24 16:00:00,1,0
RCT000001352,RC0015,U0006561,push,2026-04-21 15:00:00,1,0
RCT000001353,RC0018,U0006381,push,2026-02-08 21:00:00,1,0
RCT000001354,RC0015,U0004246,push,2026-04-23 19:00:00,1,0
RCT000001355,RC0003,U0004752,push,2026-02-10 11:00:00,1,0
RCT000001356,RC0002,U0006361,push,2026-06-15 15:00:00,1,0
RCT000001357,RC0006,U0002680,in_app,2026-02-15 13:00:00,1,0
RCT000001358,RC0015,U0001721,push,2026-04-25 14:00:00,1,1
RCT000001359,RC0001,U0006607,push,2026-08-01 09:00:00,1,0
RCT000001360,RC0010,U0002944,push,2026-03-15 16:00:00,1,1
RCT000001361,RC0019,U0007068,sms,2026-06-25 15:00:00,1,0
RCT000001362,RC0024,U0003310,push,2026-06-05 20:00:00,1,0
RCT000001363,RC0010,U0006089,push,2026-03-12 20:00:00,0,0
RCT000001364,RC0002,U0001204,push,2026-06-16 15:00:00,1,0
RCT000001365,RC0017,U0011238,sms,2026-04-11 15:00:00,1,0
RCT000001366,RC0013,U0002670,push,2026-02-17 15:00:00,1,0
RCT000001367,RC0017,U0007116,sms,2026-04-10 20:00:00,1,0
RCT000001368,RC0007,U0011280,push,2026-06-24 10:00:00,0,0
RCT000001369,RC0012,U0006837,push,2026-03-05 20:00:00,1,0
RCT000001370,RC0021,U0011039,in_app,2026-04-20 12:00:00,1,0
RCT000001371,RC0003,U0002804,push,2026-02-14 10:00:00,1,0
RCT000001372,RC0016,U0000613,in_app,2026-02-26 11:00:00,1,0
RCT000001373,RC0018,U0003383,push,2026-02-13 12:00:00,1,0
RCT000001374,RC0008,U0001684,push,2026-06-23 13:00:00,1,1
RCT000001375,RC0005,U0011052,push,2026-08-02 19:00:00,1,0
RCT000001376,RC0016,U0011798,in_app,2026-02-24 10:00:00,1,0
RCT000001377,RC0012,U0007986,push,2026-03-01 18:00:00,1,0
RCT000001378,RC0007,U0007828,push,2026-06-29 21:00:00,1,0
RCT000001379,RC0001,U0010746,push,2026-07-29 18:00:00,1,1
RCT000001380,RC0010,U0008300,push,2026-03-15 15:00:00,1,0
RCT000001381,RC0012,U0010302,push,2026-03-02 12:00:00,1,0
RCT000001382,RC0022,U0001088,in_app,2026-05-27 12:00:00,1,0
RCT000001383,RC0018,U0007348,push,2026-02-09 13:00:00,1,1
RCT000001384,RC0004,U0008656,in_app,2026-01-31 17:00:00,1,0
RCT000001385,RC0024,U0002417,push,2026-06-10 17:00:00,1,0
RCT000001386,RC0016,U0005781,in_app,2026-02-20 09:00:00,1,0
RCT000001387,RC0008,U0000615,push,2026-06-21 08:00:00,1,0
RCT000001388,RC0011,U0003213,sms,2026-07-14 12:00:00,1,0
RCT000001389,RC0009,U0004414,sms,2026-05-10 09:00:00,0,0
RCT000001390,RC0004,U0010989,in_app,2026-02-03 15:00:00,1,0
RCT000001391,RC0018,U0004829,push,2026-02-12 12:00:00,1,0
RCT000001392,RC0003,U0001409,push,2026-02-12 14:00:00,1,0
RCT000001393,RC0010,U0008339,push,2026-03-18 16:00:00,1,0
RCT000001394,RC0008,U0005170,push,2026-06-22 17:00:00,1,0
RCT000001395,RC0004,U0011921,in_app,2026-02-02 10:00:00,1,0
RCT000001396,RC0001,U0003767,push,2026-07-29 20:00:00,1,1
RCT000001397,RC0021,U0008240,in_app,2026-04-20 13:00:00,1,0
RCT000001398,RC0015,U0010964,push,2026-04-25 19:00:00,1,0
RCT000001399,RC0019,U0001674,sms,2026-07-01 12:00:00,1,0
RCT000001400,RC0023,U0003940,sms,2026-05-28 11:00:00,1,0
RCT000001401,RC0018,U0004638,push,2026-02-09 17:00:00,1,0
RCT000001402,RC0009,U0005886,sms,2026-05-07 19:00:00,1,0
RCT000001403,RC0021,U0007496,in_app,2026-04-18 18:00:00,0,0
RCT000001404,RC0021,U0007420,in_app,2026-04-18 08:00:00,1,0
RCT000001405,RC0010,U0000963,push,2026-03-12 09:00:00,1,1
RCT000001406,RC0018,U0010382,push,2026-02-12 13:00:00,1,0
RCT000001407,RC0004,U0005979,in_app,2026-02-05 13:00:00,1,0
RCT000001408,RC0014,U0007168,push,2026-03-24 11:00:00,1,0
RCT000001409,RC0016,U0008290,in_app,2026-02-21 13:00:00,0,0
RCT000001410,RC0004,U0001978,in_app,2026-02-05 14:00:00,1,0
RCT000001411,RC0022,U0011618,in_app,2026-05-26 15:00:00,1,0
RCT000001412,RC0016,U0010272,in_app,2026-02-26 15:00:00,1,0
RCT000001413,RC0011,U0004406,sms,2026-07-10 15:00:00,1,0
RCT000001414,RC0015,U0004489,push,2026-04-22 17:00:00,1,0
RCT000001415,RC0024,U0003963,push,2026-06-06 13:00:00,1,0
RCT000001416,RC0010,U0000056,push,2026-03-13 14:00:00,1,0
RCT000001417,RC0020,U0002968,push,2026-05-30 20:00:00,1,0
RCT000001418,RC0018,U0004994,push,2026-02-08 17:00:00,1,0
RCT000001419,RC0021,U0003664,in_app,2026-04-17 18:00:00,1,0
RCT000001420,RC0009,U0004173,sms,2026-05-09 13:00:00,1,0
RCT000001421,RC0018,U0001984,push,2026-02-10 20:00:00,1,0
RCT000001422,RC0001,U0001083,push,2026-08-01 12:00:00,1,1
RCT000001423,RC0007,U0002676,push,2026-06-28 16:00:00,0,0
RCT000001424,RC0004,U0006671,in_app,2026-02-05 17:00:00,1,0
RCT000001425,RC0024,U0006449,push,2026-06-08 21:00:00,1,0
RCT000001426,RC0019,U0009548,sms,2026-06-30 15:00:00,1,0
RCT000001427,RC0019,U0007736,sms,2026-06-29 13:00:00,1,0
RCT000001428,RC0002,U0009335,push,2026-06-15 11:00:00,1,0
RCT000001429,RC0012,U0000203,push,2026-03-01 11:00:00,1,0
RCT000001430,RC0021,U0005541,in_app,2026-04-20 17:00:00,1,0
RCT000001431,RC0019,U0001952,sms,2026-06-28 09:00:00,1,0
RCT000001432,RC0022,U0001699,in_app,2026-05-26 09:00:00,1,0
RCT000001433,RC0007,U0006139,push,2026-06-23 12:00:00,1,0
RCT000001434,RC0015,U0008602,push,2026-04-25 19:00:00,1,0
RCT000001435,RC0009,U0007682,sms,2026-05-06 15:00:00,1,0
RCT000001436,RC0019,U0006384,sms,2026-06-26 16:00:00,1,0
RCT000001437,RC0011,U0008602,sms,2026-07-16 20:00:00,1,0
RCT000001438,RC0022,U0005953,in_app,2026-05-24 20:00:00,1,0
RCT000001439,RC0007,U0009399,push,2026-06-26 19:00:00,1,0
RCT000001440,RC0023,U0007514,sms,2026-05-31 15:00:00,1,0
RCT000001441,RC0015,U0009594,push,2026-04-26 11:00:00,1,0
RCT000001442,RC0015,U0003222,push,2026-04-23 21:00:00,1,0
RCT000001443,RC0002,U0008835,push,2026-06-14 14:00:00,1,0
RCT000001444,RC0006,U0008924,in_app,2026-02-21 15:00:00,1,0
RCT000001445,RC0009,U0008046,sms,2026-05-09 12:00:00,1,1
RCT000001446,RC0013,U0009424,push,2026-02-17 12:00:00,1,1
RCT000001447,RC0021,U0004848,in_app,2026-04-14 21:00:00,1,0
RCT000001448,RC0022,U0011203,in_app,2026-05-23 14:00:00,1,0
RCT000001449,RC0012,U0011639,push,2026-03-04 18:00:00,1,0
RCT000001450,RC0024,U0006545,push,2026-06-10 21:00:00,1,0
RCT000001451,RC0013,U0005706,push,2026-02-19 15:00:00,1,1
RCT000001452,RC0022,U0003207,in_app,2026-05-26 09:00:00,1,0
RCT000001453,RC0006,U0004965,in_app,2026-02-18 17:00:00,1,1
RCT000001454,RC0021,U0003992,in_app,2026-04-15 08:00:00,1,0
RCT000001455,RC0008,U0010592,push,2026-06-25 11:00:00,0,0
RCT000001456,RC0013,U0010526,push,2026-02-18 18:00:00,1,0
RCT000001457,RC0002,U0009065,push,2026-06-15 17:00:00,1,0
RCT000001458,RC0019,U0003300,sms,2026-07-01 12:00:00,1,0
RCT000001459,RC0007,U0008571,push,2026-06-26 17:00:00,1,0
RCT000001460,RC0012,U0009414,push,2026-03-01 17:00:00,1,0
RCT000001461,RC0016,U0009183,in_app,2026-02-21 20:00:00,1,0
RCT000001462,RC0024,U0007383,push,2026-06-04 14:00:00,1,0
RCT000001463,RC0013,U0001138,push,2026-02-19 13:00:00,1,0
RCT000001464,RC0014,U0009114,push,2026-03-26 09:00:00,1,0
RCT000001465,RC0022,U0003653,in_app,2026-05-26 10:00:00,1,0
RCT000001466,RC0020,U0008492,push,2026-05-24 08:00:00,1,0
RCT000001467,RC0001,U0011259,push,2026-07-26 10:00:00,1,0
RCT000001468,RC0019,U0007386,sms,2026-07-01 14:00:00,1,0
RCT000001469,RC0007,U0010826,push,2026-06-29 18:00:00,1,0
RCT000001470,RC0016,U0006475,in_app,2026-02-25 17:00:00,1,0
RCT000001471,RC0004,U0006507,in_app,2026-02-03 13:00:00,1,0
RCT000001472,RC0014,U0002423,push,2026-03-25 08:00:00,1,0
RCT000001473,RC0022,U0000069,in_app,2026-05-25 19:00:00,1,0
RCT000001474,RC0007,U0004043,push,2026-06-24 08:00:00,1,0
RCT000001475,RC0009,U0006849,sms,2026-05-07 13:00:00,1,0
RCT000001476,RC0003,U0005996,push,2026-02-14 16:00:00,0,0
RCT000001477,RC0009,U0007289,sms,2026-05-11 13:00:00,1,1
RCT000001478,RC0015,U0010229,push,2026-04-27 11:00:00,1,0
RCT000001479,RC0024,U0011170,push,2026-06-09 12:00:00,1,1
RCT000001480,RC0021,U0000213,in_app,2026-04-18 15:00:00,1,0
RCT000001481,RC0020,U0004817,push,2026-05-25 18:00:00,1,0
RCT000001482,RC0018,U0000523,push,2026-02-09 09:00:00,1,0
RCT000001483,RC0001,U0002441,push,2026-07-26 15:00:00,1,0
RCT000001484,RC0004,U0001456,in_app,2026-02-02 17:00:00,1,0
RCT000001485,RC0003,U0010992,push,2026-02-14 10:00:00,1,1
RCT000001486,RC0008,U0003748,push,2026-06-25 19:00:00,1,1
RCT000001487,RC0015,U0009809,push,2026-04-22 08:00:00,1,0
RCT000001488,RC0020,U0002636,push,2026-05-29 10:00:00,1,0
RCT000001489,RC0009,U0006404,sms,2026-05-12 14:00:00,1,0
RCT000001490,RC0016,U0002709,in_app,2026-02-20 21:00:00,1,0
RCT000001491,RC0001,U0002955,push,2026-07-27 16:00:00,1,0
RCT000001492,RC0023,U0009722,sms,2026-05-27 09:00:00,1,0
RCT000001493,RC0013,U0006845,push,2026-02-15 13:00:00,1,0
RCT000001494,RC0018,U0006484,push,2026-02-08 16:00:00,1,0
RCT000001495,RC0024,U0005504,push,2026-06-05 12:00:00,1,0
RCT000001496,RC0023,U0006829,sms,2026-06-02 08:00:00,1,0
RCT000001497,RC0018,U0003057,push,2026-02-10 12:00:00,1,1
RCT000001498,RC0012,U0005078,push,2026-02-28 11:00:00,1,0
RCT000001499,RC0012,U0010760,push,2026-03-02 15:00:00,0,0
RCT000001500,RC0006,U0002079,in_app,2026-02-18 17:00:00,1,0
RCT000001501,RC0006,U0007872,in_app,2026-02-21 18:00:00,1,0
RCT000001502,RC0008,U0001781,push,2026-06-21 20:00:00,1,0
RCT000001503,RC0003,U0005765,push,2026-02-14 12:00:00,1,0
RCT000001504,RC0017,U0000062,sms,2026-04-09 16:00:00,1,0
RCT000001505,RC0007,U0002873,push,2026-06-29 18:00:00,1,0
RCT000001506,RC0022,U0005496,in_app,2026-05-21 12:00:00,0,0
RCT000001507,RC0014,U0008669,push,2026-03-26 09:00:00,1,0
RCT000001508,RC0021,U0011117,in_app,2026-04-16 12:00:00,0,0
RCT000001509,RC0014,U0003761,push,2026-03-27 15:00:00,1,0
RCT000001510,RC0011,U0007062,sms,2026-07-12 09:00:00,1,0
RCT000001511,RC0008,U0002812,push,2026-06-24 20:00:00,1,0
RCT000001512,RC0011,U0011754,sms,2026-07-15 09:00:00,1,0
RCT000001513,RC0002,U0000668,push,2026-06-15 12:00:00,1,0
RCT000001514,RC0020,U0010837,push,2026-05-26 15:00:00,1,1
RCT000001515,RC0018,U0000314,push,2026-02-10 14:00:00,1,0
RCT000001516,RC0006,U0006410,in_app,2026-02-19 14:00:00,1,0
RCT000001517,RC0015,U0010210,push,2026-04-24 18:00:00,1,1
RCT000001518,RC0019,U0010983,sms,2026-06-30 16:00:00,1,0
RCT000001519,RC0021,U0000411,in_app,2026-04-19 16:00:00,1,1
RCT000001520,RC0003,U0011268,push,2026-02-16 17:00:00,1,0
RCT000001521,RC0024,U0008405,push,2026-06-07 14:00:00,1,0
RCT000001522,RC0002,U0002487,push,2026-06-18 08:00:00,1,0
RCT000001523,RC0002,U0005234,push,2026-06-14 14:00:00,1,1
RCT000001524,RC0023,U0008702,sms,2026-05-27 14:00:00,1,0
RCT000001525,RC0023,U0010994,sms,2026-06-01 20:00:00,1,0
RCT000001526,RC0009,U0000843,sms,2026-05-12 20:00:00,1,0
RCT000001527,RC0006,U0011762,in_app,2026-02-20 21:00:00,1,0
RCT000001528,RC0015,U0006467,push,2026-04-23 16:00:00,1,0
RCT000001529,RC0013,U0011292,push,2026-02-15 19:00:00,1,0
RCT000001530,RC0008,U0002671,push,2026-06-23 12:00:00,1,0
RCT000001531,RC0004,U0001107,in_app,2026-02-04 21:00:00,1,1
RCT000001532,RC0006,U0007679,in_app,2026-02-17 10:00:00,1,1
RCT000001533,RC0012,U0005315,push,2026-03-04 17:00:00,1,0
RCT000001534,RC0019,U0010453,sms,2026-06-26 16:00:00,1,0
RCT000001535,RC0012,U0011831,push,2026-03-01 11:00:00,1,0
RCT000001536,RC0002,U0002026,push,2026-06-15 20:00:00,1,0
RCT000001537,RC0006,U0011167,in_app,2026-02-15 20:00:00,1,0
RCT000001538,RC0011,U0011763,sms,2026-07-16 08:00:00,1,0
RCT000001539,RC0012,U0005441,push,2026-02-28 20:00:00,1,0
RCT000001540,RC0006,U0010990,in_app,2026-02-17 17:00:00,1,0
RCT000001541,RC0024,U0006273,push,2026-06-05 14:00:00,1,0
RCT000001542,RC0024,U0006257,push,2026-06-09 14:00:00,0,0
RCT000001543,RC0016,U0003564,in_app,2026-02-23 19:00:00,1,0
RCT000001544,RC0018,U0009521,push,2026-02-13 21:00:00,1,0
RCT000001545,RC0019,U0005766,sms,2026-06-28 20:00:00,1,0
RCT000001546,RC0011,U0006377,sms,2026-07-11 20:00:00,1,0
RCT000001547,RC0013,U0010831,push,2026-02-14 15:00:00,1,0
RCT000001548,RC0019,U0007948,sms,2026-06-26 12:00:00,1,0
RCT000001549,RC0018,U0006343,push,2026-02-13 21:00:00,1,0
RCT000001550,RC0003,U0011161,push,2026-02-15 10:00:00,1,0
RCT000001551,RC0021,U0002291,in_app,2026-04-18 08:00:00,1,0
RCT000001552,RC0016,U0007958,in_app,2026-02-25 13:00:00,1,1
RCT000001553,RC0013,U0003232,push,2026-02-16 20:00:00,1,0
RCT000001554,RC0011,U0005367,sms,2026-07-13 14:00:00,1,0
RCT000001555,RC0005,U0011885,push,2026-08-01 21:00:00,1,0
RCT000001556,RC0008,U0005820,push,2026-06-25 19:00:00,1,0
RCT000001557,RC0013,U0009050,push,2026-02-19 11:00:00,1,1
RCT000001558,RC0006,U0002095,in_app,2026-02-16 12:00:00,1,1
RCT000001559,RC0014,U0002300,push,2026-03-27 08:00:00,1,1
RCT000001560,RC0023,U0000549,sms,2026-06-02 11:00:00,1,0
RCT000001561,RC0022,U0004234,in_app,2026-05-25 21:00:00,1,0
RCT000001562,RC0004,U0003135,in_app,2026-02-01 19:00:00,1,0
RCT000001563,RC0015,U0010416,push,2026-04-23 19:00:00,1,0
RCT000001564,RC0021,U0004830,in_app,2026-04-19 17:00:00,1,0
RCT000001565,RC0012,U0009897,push,2026-03-04 21:00:00,1,1
RCT000001566,RC0004,U0005873,in_app,2026-02-06 21:00:00,1,1
RCT000001567,RC0020,U0006884,push,2026-05-28 14:00:00,1,0
RCT000001568,RC0014,U0010973,push,2026-03-27 17:00:00,1,0
RCT000001569,RC0010,U0001766,push,2026-03-13 15:00:00,1,0
RCT000001570,RC0018,U0003527,push,2026-02-11 15:00:00,1,0
RCT000001571,RC0007,U0004038,push,2026-06-29 12:00:00,1,0
RCT000001572,RC0016,U0005373,in_app,2026-02-23 11:00:00,1,0
RCT000001573,RC0012,U0000768,push,2026-02-27 19:00:00,1,0
RCT000001574,RC0021,U0006457,in_app,2026-04-15 12:00:00,0,0
RCT000001575,RC0015,U0006893,push,2026-04-27 13:00:00,1,0
RCT000001576,RC0014,U0004130,push,2026-03-22 19:00:00,1,0
RCT000001577,RC0011,U0000564,sms,2026-07-16 17:00:00,1,0
RCT000001578,RC0013,U0001678,push,2026-02-18 10:00:00,1,0
RCT000001579,RC0019,U0000939,sms,2026-06-28 18:00:00,1,0
RCT000001580,RC0024,U0003359,push,2026-06-09 17:00:00,1,0
RCT000001581,RC0024,U0004691,push,2026-06-09 08:00:00,1,1
RCT000001582,RC0020,U0007065,push,2026-05-30 10:00:00,1,0
RCT000001583,RC0007,U0007324,push,2026-06-28 15:00:00,1,0
RCT000001584,RC0005,U0010474,push,2026-07-31 11:00:00,1,1
RCT000001585,RC0023,U0004672,sms,2026-06-01 20:00:00,1,0
RCT000001586,RC0018,U0004484,push,2026-02-10 13:00:00,1,0
RCT000001587,RC0008,U0001243,push,2026-06-21 15:00:00,1,0
RCT000001588,RC0014,U0000998,push,2026-03-21 12:00:00,1,0
RCT000001589,RC0006,U0004866,in_app,2026-02-21 18:00:00,1,0
RCT000001590,RC0022,U0005571,in_app,2026-05-27 19:00:00,1,0
RCT000001591,RC0010,U0011637,push,2026-03-17 19:00:00,1,0
RCT000001592,RC0012,U0007132,push,2026-03-05 11:00:00,1,0
RCT000001593,RC0009,U0000851,sms,2026-05-08 19:00:00,1,0
RCT000001594,RC0013,U0004505,push,2026-02-19 10:00:00,1,0
RCT000001595,RC0023,U0005167,sms,2026-05-27 11:00:00,1,0
RCT000001596,RC0006,U0006251,in_app,2026-02-15 13:00:00,1,0
RCT000001597,RC0011,U0010788,sms,2026-07-16 15:00:00,1,0
RCT000001598,RC0007,U0001261,push,2026-06-24 18:00:00,0,0
RCT000001599,RC0008,U0006645,push,2026-06-23 15:00:00,1,0
RCT000001600,RC0001,U0011206,push,2026-07-27 11:00:00,1,1
RCT000001601,RC0024,U0004392,push,2026-06-06 12:00:00,1,0
RCT000001602,RC0018,U0006028,push,2026-02-10 20:00:00,1,1
RCT000001603,RC0010,U0001368,push,2026-03-18 15:00:00,1,0
RCT000001604,RC0010,U0002903,push,2026-03-16 16:00:00,1,0
RCT000001605,RC0006,U0003561,in_app,2026-02-16 14:00:00,1,0
RCT000001606,RC0024,U0002579,push,2026-06-10 16:00:00,1,0
RCT000001607,RC0012,U0001760,push,2026-03-02 19:00:00,1,1
RCT000001608,RC0020,U0005526,push,2026-05-28 16:00:00,1,1
RCT000001609,RC0008,U0008248,push,2026-06-21 19:00:00,1,1
RCT000001610,RC0023,U0005753,sms,2026-05-30 11:00:00,1,0
RCT000001611,RC0001,U0008450,push,2026-07-27 14:00:00,1,0
RCT000001612,RC0023,U0003843,sms,2026-05-28 19:00:00,0,0
RCT000001613,RC0018,U0008294,push,2026-02-12 08:00:00,1,1
RCT000001614,RC0002,U0010878,push,2026-06-19 17:00:00,1,0
RCT000001615,RC0007,U0004820,push,2026-06-28 21:00:00,1,0
RCT000001616,RC0006,U0011167,in_app,2026-02-17 08:00:00,1,1
RCT000001617,RC0008,U0000567,push,2026-06-21 19:00:00,1,1
RCT000001618,RC0021,U0004639,in_app,2026-04-16 14:00:00,1,0
RCT000001619,RC0006,U0003455,in_app,2026-02-18 08:00:00,1,1
RCT000001620,RC0020,U0007375,push,2026-05-28 11:00:00,1,0
RCT000001621,RC0023,U0002274,sms,2026-05-31 15:00:00,1,0
RCT000001622,RC0001,U0011091,push,2026-07-30 18:00:00,1,0
RCT000001623,RC0016,U0003269,in_app,2026-02-23 17:00:00,1,0
RCT000001624,RC0020,U0008308,push,2026-05-29 15:00:00,1,0
RCT000001625,RC0023,U0009017,sms,2026-06-02 21:00:00,0,0
RCT000001626,RC0013,U0000341,push,2026-02-20 10:00:00,1,1
RCT000001627,RC0024,U0007132,push,2026-06-10 17:00:00,1,1
RCT000001628,RC0006,U0001517,in_app,2026-02-19 10:00:00,1,0
RCT000001629,RC0019,U0011055,sms,2026-06-30 21:00:00,1,0
RCT000001630,RC0001,U0010917,push,2026-07-29 21:00:00,1,0
RCT000001631,RC0007,U0001937,push,2026-06-27 18:00:00,1,0
RCT000001632,RC0011,U0006512,sms,2026-07-15 20:00:00,1,0
RCT000001633,RC0011,U0002683,sms,2026-07-12 19:00:00,1,0
RCT000001634,RC0014,U0003063,push,2026-03-23 09:00:00,1,0
RCT000001635,RC0023,U0010018,sms,2026-05-30 17:00:00,1,0
RCT000001636,RC0022,U0000167,in_app,2026-05-27 21:00:00,1,0
RCT000001637,RC0023,U0008643,sms,2026-05-31 19:00:00,1,0
RCT000001638,RC0004,U0003256,in_app,2026-02-06 09:00:00,1,0
RCT000001639,RC0003,U0011943,push,2026-02-12 13:00:00,1,0
RCT000001640,RC0017,U0005364,sms,2026-04-09 19:00:00,1,0
RCT000001641,RC0024,U0010012,push,2026-06-10 13:00:00,1,0
RCT000001642,RC0022,U0004654,in_app,2026-05-22 21:00:00,1,0
RCT000001643,RC0002,U0006319,push,2026-06-16 15:00:00,0,0
RCT000001644,RC0022,U0010336,in_app,2026-05-21 11:00:00,1,0
RCT000001645,RC0019,U0004125,sms,2026-06-25 17:00:00,1,0
RCT000001646,RC0021,U0000555,in_app,2026-04-17 09:00:00,1,0
RCT000001647,RC0003,U0007290,push,2026-02-15 12:00:00,1,0
RCT000001648,RC0017,U0009963,sms,2026-04-14 11:00:00,1,0
RCT000001649,RC0016,U0011801,in_app,2026-02-25 11:00:00,1,0
RCT000001650,RC0016,U0006560,in_app,2026-02-21 20:00:00,0,0
RCT000001651,RC0012,U0008634,push,2026-03-01 15:00:00,1,0
RCT000001652,RC0016,U0002212,in_app,2026-02-23 10:00:00,1,0
RCT000001653,RC0013,U0008338,push,2026-02-18 17:00:00,1,0
RCT000001654,RC0012,U0004112,push,2026-03-01 19:00:00,1,0
RCT000001655,RC0015,U0005419,push,2026-04-22 14:00:00,1,0
RCT000001656,RC0014,U0007760,push,2026-03-25 21:00:00,1,1
RCT000001657,RC0004,U0001680,in_app,2026-01-31 19:00:00,1,1
RCT000001658,RC0011,U0006934,sms,2026-07-10 19:00:00,1,0
RCT000001659,RC0024,U0008853,push,2026-06-09 15:00:00,1,0
RCT000001660,RC0015,U0010383,push,2026-04-26 11:00:00,1,0
RCT000001661,RC0013,U0007647,push,2026-02-15 11:00:00,1,0
RCT000001662,RC0015,U0001520,push,2026-04-21 20:00:00,1,0
RCT000001663,RC0008,U0011844,push,2026-06-25 21:00:00,0,0
RCT000001664,RC0020,U0001152,push,2026-05-24 09:00:00,1,0
RCT000001665,RC0001,U0005199,push,2026-07-31 14:00:00,1,1
RCT000001666,RC0020,U0010265,push,2026-05-25 18:00:00,1,1
RCT000001667,RC0006,U0005845,in_app,2026-02-17 16:00:00,1,0
RCT000001668,RC0015,U0000244,push,2026-04-25 10:00:00,1,0
RCT000001669,RC0006,U0003415,in_app,2026-02-16 21:00:00,1,0
RCT000001670,RC0017,U0010874,sms,2026-04-14 12:00:00,1,0
RCT000001671,RC0021,U0002398,in_app,2026-04-18 14:00:00,1,0
RCT000001672,RC0018,U0009090,push,2026-02-10 19:00:00,1,1
RCT000001673,RC0023,U0005307,sms,2026-06-02 20:00:00,1,0
RCT000001674,RC0017,U0000434,sms,2026-04-13 13:00:00,1,0
RCT000001675,RC0019,U0008813,sms,2026-06-25 12:00:00,1,0
RCT000001676,RC0006,U0001012,in_app,2026-02-19 17:00:00,1,0
RCT000001677,RC0012,U0000787,push,2026-03-01 09:00:00,1,0
