attribution_id,user_id,channel_id,ad_campaign_id,attribution_type,attributed_at,confidence_score
ATTR00002037,U0004240,CH04,ADC00081,first_click,2026-05-11 05:00:23,0.7488
ATTR00002038,U0004241,CH06,ADC00040,last_click,2026-06-11 23:09:52,0.9817
ATTR00002039,U0004242,CH05,ADC00046,last_click,2026-06-19 12:22:29,0.9198
ATTR00002040,U0004243,CH04,ADC00058,first_click,2026-08-12 21:43:20,0.9015
ATTR00002041,U0004244,CH03,ADC00026,first_click,2026-06-06 23:49:32,0.7285
ATTR00002042,U0004245,CH06,ADC00003,last_click,2026-03-26 17:36:20,0.9333
ATTR00002043,U0004246,CH03,ADC00100,last_click,2026-01-22 03:33:17,0.6598
ATTR00002044,U0004247,CH06,ADC00017,last_click,2026-04-02 04:39:26,0.9234
ATTR00002045,U0004249,CH05,ADC00059,last_click,2026-08-14 23:07:09,0.8999
ATTR00002046,U0004250,CH06,ADC00093,last_click,2026-08-23 14:32:26,0.7873
ATTR00002047,U0004251,CH05,ADC00044,first_click,2026-05-23 18:36:05,0.9778
ATTR00002048,U0004252,CH03,ADC00085,first_click,2026-01-10 10:02:15,0.7285
ATTR00002049,U0004254,CH05,ADC00042,last_click,2026-02-27 06:56:53,0.8977
ATTR00002050,U0004255,CH05,,last_click,2026-01-03 07:00:31,0.8632
ATTR00002051,U0004258,CH05,ADC00020,last_click,2026-03-29 06:38:54,0.7432
ATTR00002052,U0004261,CH03,ADC00091,last_click,2026-08-24 10:12:57,0.7207
ATTR00002053,U0004263,CH06,ADC00049,view_through,2026-06-25 10:12:57,0.728
ATTR00002054,U0004264,CH04,ADC00081,last_click,2026-04-05 01:46:56,0.7983
ATTR00002055,U0004265,CH03,ADC00095,last_click,2026-06-30 15:03:57,0.8843
ATTR00002056,U0004266,CH05,ADC00029,last_click,2026-07-20 14:00:07,0.6466
ATTR00002057,U0004268,CH06,ADC00079,view_through,2026-02-16 23:19:35,0.9305
ATTR00002058,U0004270,CH04,ADC00084,first_click,2026-04-02 11:34:54,0.6311
ATTR00002059,U0004273,CH04,ADC00015,last_click,2026-02-26 09:51:52,0.928
ATTR00002060,U0004274,CH03,ADC00090,last_click,2026-07-27 18:33:57,0.7719
ATTR00002061,U0004275,CH05,ADC00082,first_click,2026-05-01 04:58:14,0.7833
ATTR00002062,U0004277,CH05,ADC00009,first_click,2026-05-10 21:07:21,0.9765
ATTR00002063,U0004278,CH03,ADC00071,last_click,2026-03-15 12:41:31,0.6676
ATTR00002064,U0004279,CH05,ADC00043,last_click,2026-05-17 16:18:01,0.7072
ATTR00002065,U0004281,CH06,ADC00093,last_click,2026-08-13 16:18:27,0.9127
ATTR00002066,U0004282,CH05,ADC00021,last_click,2026-05-27 11:20:02,0.7554
ATTR00002067,U0004284,CH05,ADC00029,first_click,2026-05-21 00:49:49,0.7598
ATTR00002068,U0004287,CH04,ADC00033,last_click,2026-06-14 00:36:26,0.6379
ATTR00002069,U0004288,CH05,ADC00097,last_click,2026-03-20 07:29:14,0.9317
ATTR00002070,U0004289,CH03,ADC00088,last_click,2026-05-06 04:42:51,0.7258
ATTR00002071,U0004292,CH03,ADC00088,last_click,2026-04-28 19:39:45,0.9323
ATTR00002072,U0004293,CH04,ADC00001,first_click,2026-07-01 08:20:52,0.7358
ATTR00002073,U0004295,CH05,ADC00047,view_through,2026-02-04 04:13:25,0.837
ATTR00002074,U0004296,CH06,ADC00005,first_click,2026-04-14 08:51:35,0.6386
ATTR00002075,U0004297,CH04,ADC00058,last_click,2026-08-16 08:43:54,0.6283
ATTR00002076,U0004298,CH04,ADC00055,last_click,2026-03-24 18:29:45,0.8128
ATTR00002077,U0004299,CH04,ADC00084,last_click,2026-03-29 23:15:39,0.9552
ATTR00002078,U0004302,CH06,ADC00032,first_click,2026-01-26 20:57:24,0.7959
ATTR00002079,U0004305,CH06,ADC00010,last_click,2026-06-08 17:07:47,0.8628
ATTR00002080,U0004308,CH06,ADC00010,first_click,2026-06-21 17:39:57,0.77
ATTR00002081,U0004310,CH05,ADC00047,last_click,2026-03-20 12:22:38,0.9807
ATTR00002082,U0004312,CH03,ADC00035,last_click,2026-04-04 22:17:45,0.6713
ATTR00002083,U0004314,CH04,ADC00084,first_click,2026-04-03 12:08:36,0.9027
ATTR00002084,U0004315,CH03,ADC00028,last_click,2026-03-26 16:13:16,0.6995
ATTR00002085,U0004316,CH04,ADC00033,view_through,2026-05-16 20:39:11,0.8862
ATTR00002086,U0004319,CH03,,first_click,2026-01-05 21:26:37,0.7103
ATTR00002087,U0004320,CH03,ADC00091,last_click,2026-07-18 11:32:49,0.7276
ATTR00002088,U0004322,CH04,ADC00081,first_click,2026-03-29 04:23:12,0.6938
ATTR00002089,U0004324,CH03,ADC00086,last_click,2026-02-05 12:56:34,0.9331
ATTR00002090,U0004327,CH05,ADC00069,last_click,2026-04-16 00:35:42,0.956
ATTR00002091,U0004333,CH05,ADC00097,last_click,2026-04-01 04:08:16,0.6639
ATTR00002092,U0004334,CH06,ADC00053,first_click,2026-06-11 01:52:42,0.8142
ATTR00002093,U0004339,CH03,ADC00075,first_click,2026-05-20 07:40:48,0.9107
ATTR00002094,U0004340,CH05,ADC00065,last_click,2026-03-02 23:26:55,0.6377
ATTR00002095,U0004341,CH04,ADC00041,last_click,2026-08-13 18:23:09,0.7181
ATTR00002096,U0004343,CH06,ADC00093,first_click,2026-08-02 02:36:59,0.7878
ATTR00002097,U0004346,CH06,ADC00049,last_click,2026-04-30 09:46:08,0.6284
ATTR00002098,U0004347,CH03,ADC00100,first_click,2026-04-03 07:43:16,0.8377
ATTR00002099,U0004348,CH06,ADC00036,last_click,2026-06-23 22:46:17,0.8875
ATTR00002100,U0004351,CH04,ADC00077,first_click,2026-05-12 14:38:43,0.9117
ATTR00002101,U0004356,CH05,ADC00047,first_click,2026-01-08 15:49:45,0.8457
ATTR00002102,U0004359,CH04,ADC00027,last_click,2026-06-26 05:27:43,0.9696
ATTR00002103,U0004365,CH05,ADC00047,last_click,2026-01-16 21:38:33,0.6882
ATTR00002104,U0004366,CH06,ADC00096,last_click,2026-04-17 23:21:08,0.6435
ATTR00002105,U0004368,CH03,ADC00091,last_click,2026-08-24 02:24:08,0.7776
ATTR00002106,U0004369,CH05,ADC00047,last_click,2026-02-10 06:50:07,0.9008
ATTR00002107,U0004371,CH04,ADC00055,view_through,2026-02-27 16:47:35,0.6602
ATTR00002108,U0004372,CH04,ADC00015,view_through,2026-02-26 04:36:07,0.64
ATTR00002109,U0004375,CH03,ADC00091,view_through,2026-08-19 01:37:05,0.6624
ATTR00002110,U0004376,CH05,ADC00047,first_click,2026-01-06 06:42:53,0.7634
ATTR00002111,U0004378,CH03,ADC00019,last_click,2026-07-12 03:29:57,0.7074
ATTR00002112,U0004379,CH05,,last_click,2026-08-28 08:28:29,0.7028
ATTR00002113,U0004380,CH04,ADC00073,last_click,2026-06-14 21:49:55,0.701
ATTR00002114,U0004381,CH04,ADC00060,last_click,2026-03-01 20:45:04,0.6804
ATTR00002115,U0004384,CH05,ADC00059,last_click,2026-07-27 05:47:59,0.6834
ATTR00002116,U0004385,CH03,ADC00007,last_click,2026-05-27 15:14:33,0.6315
ATTR00002117,U0004387,CH04,ADC00058,first_click,2026-08-06 06:00:54,0.7244
ATTR00002118,U0004389,CH06,ADC00004,last_click,2026-03-03 11:37:16,0.9008
ATTR00002119,U0004390,CH06,ADC00079,last_click,2026-01-16 14:26:15,0.8824
ATTR00002120,U0004392,CH04,ADC00023,last_click,2026-07-05 19:12:47,0.8563
ATTR00002121,U0004396,CH06,ADC00079,first_click,2026-03-18 02:08:05,0.9574
ATTR00002122,U0004399,CH04,ADC00055,last_click,2026-03-27 17:37:14,0.9576
ATTR00002123,U0004401,CH05,ADC00047,last_click,2026-02-04 02:13:48,0.851
ATTR00002124,U0004402,CH05,ADC00047,view_through,2026-01-21 22:33:37,0.8338
ATTR00002125,U0004406,CH03,ADC00016,last_click,2026-03-25 06:48:25,0.7773
ATTR00002126,U0004407,CH03,ADC00090,last_click,2026-06-03 05:24:45,0.8835
ATTR00002127,U0004409,CH04,ADC00084,first_click,2026-04-23 18:33:25,0.6389
ATTR00002128,U0004410,CH06,ADC00004,first_click,2026-03-01 11:42:25,0.6541
ATTR00002129,U0004413,CH05,ADC00020,last_click,2026-04-23 01:53:13,0.6417
ATTR00002130,U0004416,CH06,ADC00004,last_click,2026-03-09 18:15:29,0.7248
ATTR00002131,U0004419,CH06,ADC00093,last_click,2026-07-29 07:20:51,0.6715
ATTR00002132,U0004420,CH03,ADC00061,last_click,2026-03-02 02:34:02,0.6695
ATTR00002133,U0004421,CH05,ADC00042,first_click,2026-02-23 08:17:21,0.7059
ATTR00002134,U0004422,CH05,ADC00098,last_click,2026-06-14 12:28:59,0.8202
ATTR00002135,U0004425,CH05,ADC00097,last_click,2026-05-09 21:18:52,0.8116
ATTR00002136,U0004428,CH03,ADC00085,last_click,2026-01-14 10:37:24,0.6614
ATTR00002137,U0004431,CH05,ADC00047,first_click,2026-01-23 04:47:33,0.7144
ATTR00002138,U0004432,CH05,ADC00076,last_click,2026-03-05 00:29:29,0.8821
ATTR00002139,U0004436,CH03,ADC00019,last_click,2026-06-30 00:35:57,0.9779
ATTR00002140,U0004437,CH05,ADC00059,last_click,2026-07-03 11:47:40,0.7705
ATTR00002141,U0004438,CH03,ADC00090,first_click,2026-07-06 21:52:21,0.6476
ATTR00002142,U0004440,CH03,ADC00008,first_click,2026-03-21 21:34:51,0.6387
ATTR00002143,U0004441,CH03,ADC00016,last_click,2026-02-12 15:22:59,0.9801
ATTR00002144,U0004442,CH03,ADC00085,first_click,2026-01-11 15:01:37,0.6278
ATTR00002145,U0004444,CH05,ADC00042,last_click,2026-03-01 10:26:17,0.8644
ATTR00002146,U0004445,CH04,ADC00039,last_click,2026-04-22 15:12:54,0.6489
ATTR00002147,U0004447,CH04,ADC00054,last_click,2026-01-29 04:42:47,0.7306
ATTR00002148,U0004448,CH03,ADC00019,last_click,2026-06-30 04:02:35,0.8306
ATTR00002149,U0004452,CH04,ADC00027,last_click,2026-05-30 23:38:53,0.8645
ATTR00002150,U0004454,CH03,ADC00016,first_click,2026-03-01 09:55:25,0.6217
ATTR00002151,U0004455,CH03,ADC00007,last_click,2026-06-13 13:23:03,0.9842
ATTR00002152,U0004456,CH05,ADC00068,first_click,2026-02-23 08:21:39,0.843
ATTR00002153,U0004458,CH03,ADC00090,view_through,2026-07-18 03:02:40,0.7946
ATTR00002154,U0004460,CH05,ADC00076,last_click,2026-02-07 04:52:39,0.9736
ATTR00002155,U0004462,CH05,ADC00097,last_click,2026-04-20 09:50:24,0.8203
ATTR00002156,U0004463,CH04,ADC00099,last_click,2026-05-12 12:23:04,0.9596
ATTR00002157,U0004464,CH06,ADC00040,last_click,2026-06-28 01:15:05,0.961
ATTR00002158,U0004467,CH05,ADC00029,last_click,2026-07-13 18:30:43,0.747
ATTR00002159,U0004468,CH04,ADC00014,last_click,2026-04-04 08:10:46,0.6686
ATTR00002160,U0004469,CH05,ADC00080,last_click,2026-05-06 07:39:35,0.9405
ATTR00002161,U0004471,CH03,ADC00048,last_click,2026-03-24 20:29:40,0.909
ATTR00002162,U0004472,CH05,ADC00046,last_click,2026-06-28 13:39:47,0.8625
ATTR00002163,U0004474,CH06,ADC00094,last_click,2026-02-11 10:40:00,0.9707
ATTR00002164,U0004475,CH05,ADC00021,last_click,2026-04-09 19:37:28,0.866
ATTR00002165,U0004477,CH03,ADC00090,last_click,2026-06-26 16:12:08,0.6413
ATTR00002166,U0004479,CH06,ADC00053,view_through,2026-07-03 04:30:18,0.744
ATTR00002167,U0004481,CH03,ADC00026,last_click,2026-06-28 18:15:54,0.6694
ATTR00002168,U0004484,CH06,ADC00032,last_click,2026-02-18 06:25:53,0.6813
ATTR00002169,U0004486,CH03,ADC00030,last_click,2026-04-18 00:28:51,0.9887
ATTR00002170,U0004489,CH05,ADC00021,last_click,2026-04-05 16:59:05,0.8068
ATTR00002171,U0004490,CH03,ADC00048,last_click,2026-04-08 01:24:44,0.8448
ATTR00002172,U0004493,CH05,ADC00009,first_click,2026-03-13 09:00:08,0.6287
ATTR00002173,U0004495,CH05,ADC00047,first_click,2026-01-16 09:30:14,0.9511
ATTR00002174,U0004498,CH04,ADC00058,first_click,2026-06-18 19:57:47,0.8267
ATTR00002175,U0004499,CH03,ADC00086,last_click,2026-02-17 16:06:15,0.8647
ATTR00002176,U0004505,CH03,ADC00100,last_click,2026-02-15 23:03:41,0.8242
ATTR00002177,U0004507,CH06,ADC00096,last_click,2026-03-30 12:05:02,0.9268
ATTR00002178,U0004508,CH04,ADC00063,first_click,2026-07-19 12:27:04,0.8829
ATTR00002179,U0004509,CH05,ADC00069,last_click,2026-05-17 20:33:31,0.9082
ATTR00002180,U0004513,CH04,ADC00014,last_click,2026-02-22 15:42:31,0.6513
ATTR00002181,U0004517,CH05,ADC00009,last_click,2026-03-13 10:02:06,0.6714
ATTR00002182,U0004518,CH04,ADC00058,first_click,2026-08-11 06:32:12,0.6473
ATTR00002183,U0004519,CH06,ADC00067,last_click,2026-05-02 10:10:53,0.7914
ATTR00002184,U0004521,CH03,ADC00061,last_click,2026-04-23 10:25:55,0.7771
ATTR00002185,U0004523,CH04,ADC00058,last_click,2026-08-26 01:01:57,0.6365
ATTR00002186,U0004524,CH03,ADC00089,first_click,2026-04-16 05:26:02,0.7458
ATTR00002187,U0004525,CH05,ADC00097,view_through,2026-03-27 01:49:43,0.9776
ATTR00002188,U0004527,CH05,ADC00043,first_click,2026-06-01 18:50:00,0.6978
ATTR00002189,U0004529,CH06,ADC00094,last_click,2026-02-20 06:16:59,0.8887
ATTR00002190,U0004530,CH03,ADC00091,last_click,2026-08-20 23:01:13,0.74
ATTR00002191,U0004531,CH06,ADC00025,last_click,2026-07-11 17:48:41,0.9078
ATTR00002192,U0004532,CH03,ADC00019,last_click,2026-06-10 11:27:24,0.9347
ATTR00002193,U0004534,CH03,ADC00086,view_through,2026-02-03 07:14:14,0.9157
ATTR00002194,U0004535,CH03,ADC00100,last_click,2026-02-23 08:44:06,0.9623
ATTR00002195,U0004536,CH05,,last_click,2026-08-25 09:29:33,0.6699
ATTR00002196,U0004538,CH06,ADC00024,first_click,2026-04-05 09:59:55,0.7249
ATTR00002197,U0004539,CH05,,last_click,2026-08-23 19:54:52,0.6711
ATTR00002198,U0004543,CH04,ADC00062,last_click,2026-03-17 19:24:38,0.8058
ATTR00002199,U0004545,CH03,ADC00085,view_through,2026-02-02 21:23:41,0.8664
ATTR00002200,U0004546,CH04,ADC00070,first_click,2026-05-01 15:02:57,0.9247
ATTR00002201,U0004547,CH03,ADC00019,last_click,2026-07-20 09:33:23,0.6933
ATTR00002202,U0004549,CH05,,first_click,2026-01-05 03:02:46,0.9172
ATTR00002203,U0004550,CH03,ADC00035,last_click,2026-05-03 11:57:23,0.8877
ATTR00002204,U0004551,CH05,ADC00009,last_click,2026-05-08 21:59:04,0.9198
ATTR00002205,U0004552,CH04,ADC00058,last_click,2026-08-08 09:16:31,0.9643
ATTR00002206,U0004553,CH05,ADC00009,last_click,2026-03-22 23:19:01,0.9772
ATTR00002207,U0004554,CH04,ADC00038,first_click,2026-06-18 21:40:10,0.981
ATTR00002208,U0004557,CH03,ADC00090,last_click,2026-07-19 16:43:08,0.7762
ATTR00002209,U0004558,CH03,ADC00085,last_click,2026-01-16 05:13:20,0.8147
ATTR00002210,U0004559,CH03,ADC00030,last_click,2026-04-10 11:46:01,0.7001
ATTR00002211,U0004560,CH05,ADC00072,first_click,2026-06-13 13:30:10,0.8911
ATTR00002212,U0004562,CH03,ADC00075,last_click,2026-04-17 20:21:41,0.7656
ATTR00002213,U0004565,CH05,ADC00046,last_click,2026-05-23 11:04:49,0.6434
ATTR00002214,U0004566,CH04,ADC00041,first_click,2026-07-10 23:18:56,0.758
ATTR00002215,U0004569,CH06,ADC00032,last_click,2026-01-22 10:17:42,0.6831
ATTR00002216,U0004571,CH03,ADC00008,first_click,2026-03-24 19:19:06,0.6385
ATTR00002217,U0004573,CH03,ADC00091,first_click,2026-08-12 21:57:22,0.8736
ATTR00002218,U0004574,CH03,ADC00090,last_click,2026-07-14 22:17:21,0.6442
ATTR00002219,U0004575,CH06,ADC00003,last_click,2026-04-26 09:55:32,0.776
ATTR00002220,U0004576,CH03,ADC00008,last_click,2026-03-11 01:46:41,0.6862
ATTR00002221,U0004578,CH06,ADC00040,last_click,2026-05-16 17:40:49,0.6524
ATTR00002222,U0004580,CH04,ADC00078,first_click,2026-05-25 17:50:26,0.8232
ATTR00002223,U0004581,CH03,ADC00007,view_through,2026-05-29 14:20:26,0.9449
ATTR00002224,U0004582,CH03,ADC00091,last_click,2026-08-27 05:58:09,0.8386
ATTR00002225,U0004586,CH06,ADC00096,last_click,2026-04-22 20:30:08,0.8947
ATTR00002226,U0004587,CH03,ADC00022,view_through,2026-06-20 23:41:45,0.9242
ATTR00002227,U0004590,CH04,ADC00012,last_click,2026-04-12 01:27:17,0.9435
ATTR00002228,U0004591,CH03,ADC00028,view_through,2026-04-16 07:53:47,0.6682
ATTR00002229,U0004592,CH03,ADC00030,first_click,2026-04-05 18:17:12,0.901
ATTR00002230,U0004594,CH05,ADC00059,first_click,2026-07-25 22:52:13,0.6231
ATTR00002231,U0004595,CH06,,view_through,2026-01-02 20:01:46,0.7715
ATTR00002232,U0004596,CH05,ADC00047,last_click,2026-01-07 06:50:37,0.6843
ATTR00002233,U0004597,CH05,ADC00072,first_click,2026-06-27 18:40:27,0.6221
ATTR00002234,U0004598,CH04,ADC00092,last_click,2026-03-28 16:51:43,0.6941
ATTR00002235,U0004599,CH04,ADC00054,last_click,2026-01-16 09:13:22,0.9531
ATTR00002236,U0004600,CH04,ADC00041,first_click,2026-07-31 01:11:47,0.9516
ATTR00002237,U0004601,CH05,ADC00082,last_click,2026-03-26 08:35:39,0.7285
ATTR00002238,U0004603,CH04,ADC00081,last_click,2026-03-22 22:45:53,0.7076
ATTR00002239,U0004604,CH04,ADC00002,last_click,2026-02-13 06:36:03,0.7634
ATTR00002240,U0004605,CH05,ADC00068,view_through,2026-03-14 06:05:41,0.8395
ATTR00002241,U0004606,CH06,ADC00010,last_click,2026-07-08 02:44:42,0.8909
ATTR00002242,U0004610,CH05,ADC00059,last_click,2026-06-30 10:07:54,0.9203
ATTR00002243,U0004612,CH05,ADC00021,last_click,2026-04-06 15:07:10,0.8413
ATTR00002244,U0004613,CH06,ADC00049,last_click,2026-04-30 14:38:49,0.7982
ATTR00002245,U0004614,CH03,ADC00100,last_click,2026-01-13 18:58:44,0.7595
ATTR00002246,U0004615,CH06,ADC00005,first_click,2026-04-28 07:31:15,0.8237
ATTR00002247,U0004616,CH06,ADC00011,last_click,2026-04-26 14:38:14,0.8556
ATTR00002248,U0004617,CH03,ADC00019,first_click,2026-06-21 04:27:58,0.7393
ATTR00002249,U0004619,CH03,ADC00026,last_click,2026-05-29 14:19:40,0.7155
ATTR00002250,U0004622,CH05,ADC00065,last_click,2026-03-24 03:51:48,0.7213
ATTR00002251,U0004624,CH06,ADC00094,view_through,2026-02-06 23:45:08,0.8198
ATTR00002252,U0004625,CH03,ADC00100,last_click,2026-01-26 14:25:16,0.825
ATTR00002253,U0004626,CH05,ADC00042,last_click,2026-02-15 21:49:11,0.6419
ATTR00002254,U0004629,CH03,ADC00028,last_click,2026-04-12 11:23:46,0.7378
ATTR00002255,U0004632,CH03,ADC00090,last_click,2026-07-03 06:56:05,0.749
ATTR00002256,U0004633,CH04,ADC00041,last_click,2026-07-23 11:22:10,0.6859
ATTR00002257,U0004634,CH05,ADC00009,last_click,2026-03-26 22:57:04,0.8052
ATTR00002258,U0004635,CH03,ADC00019,last_click,2026-07-28 08:19:08,0.9553
ATTR00002259,U0004636,CH05,ADC00009,last_click,2026-04-19 17:11:37,0.8567
ATTR00002260,U0004637,CH06,ADC00032,last_click,2026-02-12 06:08:33,0.8143
ATTR00002261,U0004638,CH05,ADC00042,last_click,2026-02-23 08:19:33,0.6566
ATTR00002262,U0004640,CH06,ADC00049,last_click,2026-06-11 13:21:41,0.6536
ATTR00002263,U0004641,CH05,ADC00069,last_click,2026-03-22 10:51:25,0.737
ATTR00002264,U0004646,CH06,ADC00079,last_click,2026-02-14 14:20:20,0.7909
ATTR00002265,U0004649,CH06,ADC00005,last_click,2026-04-23 16:47:35,0.663
ATTR00002266,U0004652,CH05,ADC00047,last_click,2026-02-03 11:06:13,0.9662
ATTR00002267,U0004653,CH04,ADC00066,first_click,2026-04-16 03:11:30,0.8158
ATTR00002268,U0004656,CH05,,first_click,2026-08-19 09:27:21,0.8247
ATTR00002269,U0004660,CH05,ADC00065,last_click,2026-02-23 00:09:04,0.6923
ATTR00002270,U0004663,CH06,ADC00093,last_click,2026-08-13 15:26:52,0.6813
ATTR00002271,U0004664,CH06,ADC00040,last_click,2026-06-10 21:46:14,0.8915
ATTR00002272,U0004672,CH06,ADC00010,first_click,2026-06-06 13:23:51,0.951
ATTR00002273,U0004677,CH03,ADC00091,last_click,2026-08-25 23:46:15,0.6401
ATTR00002274,U0004678,CH04,ADC00041,last_click,2026-08-13 03:00:02,0.7439
ATTR00002275,U0004680,CH03,ADC00048,first_click,2026-02-25 02:22:04,0.8342
ATTR00002276,U0004681,CH03,ADC00089,last_click,2026-04-17 06:51:23,0.7798
ATTR00002277,U0004684,CH06,ADC00093,last_click,2026-07-22 10:44:57,0.7596
ATTR00002278,U0004685,CH05,ADC00097,last_click,2026-04-28 13:17:56,0.9436
ATTR00002279,U0004689,CH04,ADC00015,first_click,2026-02-28 09:20:10,0.709
ATTR00002280,U0004695,CH05,ADC00072,last_click,2026-05-24 01:04:29,0.8095
ATTR00002281,U0004698,CH05,ADC00029,last_click,2026-06-16 08:51:52,0.836
ATTR00002282,U0004699,CH05,ADC00047,last_click,2026-01-17 06:47:47,0.8234
ATTR00002283,U0004700,CH03,ADC00089,last_click,2026-05-26 07:59:31,0.8263
ATTR00002284,U0004701,CH03,ADC00090,first_click,2026-06-16 05:08:50,0.7304
ATTR00002285,U0004703,CH04,,last_click,2026-01-01 14:54:44,0.702
ATTR00002286,U0004704,CH03,ADC00028,last_click,2026-05-17 22:05:02,0.9531
ATTR00002287,U0004707,CH03,ADC00089,last_click,2026-04-22 00:06:38,0.6233
ATTR00002288,U0004708,CH04,ADC00058,last_click,2026-07-28 22:45:32,0.9102
ATTR00002289,U0004709,CH05,ADC00059,last_click,2026-07-19 01:49:28,0.8138
ATTR00002290,U0004710,CH06,ADC00025,last_click,2026-07-28 17:47:28,0.7086
ATTR00002291,U0004711,CH05,,first_click,2026-08-22 03:47:57,0.6923
ATTR00002292,U0004713,CH04,ADC00054,first_click,2026-01-10 23:03:42,0.6694
ATTR00002293,U0004716,CH03,ADC00028,first_click,2026-06-17 20:06:47,0.8119
ATTR00002294,U0004719,CH05,ADC00047,first_click,2026-01-20 10:25:47,0.6536
ATTR00002295,U0004721,CH03,ADC00091,last_click,2026-07-18 15:02:23,0.9717
ATTR00002296,U0004723,CH04,ADC00058,last_click,2026-08-19 03:44:24,0.8792
ATTR00002297,U0004724,CH04,ADC00084,last_click,2026-04-30 03:20:29,0.9472
ATTR00002298,U0004727,CH03,ADC00019,last_click,2026-06-24 14:15:56,0.8612
ATTR00002299,U0004729,CH04,ADC00054,last_click,2026-01-30 13:24:29,0.6638
ATTR00002300,U0004731,CH04,ADC00037,last_click,2026-05-09 19:39:58,0.7531
ATTR00002301,U0004732,CH04,ADC00027,last_click,2026-07-16 23:08:49,0.9141
ATTR00002302,U0004734,CH04,ADC00015,last_click,2026-02-27 04:40:14,0.6975
ATTR00002303,U0004736,CH04,ADC00062,last_click,2026-03-14 21:51:41,0.9483
ATTR00002304,U0004737,CH04,ADC00087,last_click,2026-02-10 10:00:47,0.8674
ATTR00002305,U0004738,CH04,ADC00038,last_click,2026-06-15 23:10:22,0.6736
ATTR00002306,U0004740,CH05,ADC00083,last_click,2026-06-21 04:52:31,0.7203
ATTR00002307,U0004741,CH05,ADC00047,first_click,2026-01-07 09:20:38,0.7231
ATTR00002308,U0004742,CH05,ADC00047,first_click,2026-01-21 05:44:23,0.8331
ATTR00002309,U0004745,CH03,ADC00091,last_click,2026-07-11 02:54:24,0.7036
ATTR00002310,U0004747,CH04,ADC00027,last_click,2026-05-27 14:36:03,0.7922
ATTR00002311,U0004752,CH03,ADC00085,first_click,2026-01-10 11:39:23,0.8444
ATTR00002312,U0004753,CH03,ADC00035,last_click,2026-04-20 10:55:59,0.7673
ATTR00002313,U0004754,CH03,ADC00090,first_click,2026-06-19 20:27:53,0.8908
ATTR00002314,U0004757,CH04,ADC00058,last_click,2026-08-24 04:58:07,0.8628
ATTR00002315,U0004763,CH06,ADC00053,last_click,2026-05-31 17:13:29,0.8435
ATTR00002316,U0004764,CH05,ADC00020,last_click,2026-04-18 07:45:46,0.8922
ATTR00002317,U0004766,CH03,ADC00008,first_click,2026-02-26 20:33:07,0.735
ATTR00002318,U0004771,CH05,ADC00068,last_click,2026-03-01 03:37:06,0.6587
ATTR00002319,U0004774,CH06,ADC00025,last_click,2026-06-25 03:24:50,0.7901
ATTR00002320,U0004776,CH03,ADC00035,first_click,2026-05-19 14:57:20,0.8702
ATTR00002321,U0004777,CH05,ADC00072,last_click,2026-06-03 08:45:27,0.864
ATTR00002322,U0004778,CH06,ADC00064,last_click,2026-03-31 02:22:43,0.7413
ATTR00002323,U0004779,CH03,ADC00089,first_click,2026-05-14 11:55:59,0.7973
ATTR00002324,U0004780,CH05,ADC00059,last_click,2026-07-08 11:19:41,0.8203
ATTR00002325,U0004781,CH05,ADC00042,last_click,2026-02-26 14:30:54,0.867
ATTR00002326,U0004786,CH06,ADC00050,last_click,2026-03-15 11:42:04,0.7267
ATTR00002327,U0004788,CH04,ADC00027,last_click,2026-06-12 23:23:46,0.6981
ATTR00002328,U0004790,CH05,ADC00072,view_through,2026-07-28 03:55:00,0.7402
ATTR00002329,U0004793,CH03,ADC00090,last_click,2026-07-17 00:59:21,0.9057
ATTR00002330,U0004794,CH04,ADC00015,view_through,2026-01-19 07:11:55,0.7329
ATTR00002331,U0004795,CH05,ADC00072,first_click,2026-06-10 13:41:48,0.7317
ATTR00002332,U0004803,CH03,ADC00100,first_click,2026-01-13 21:22:51,0.9276
ATTR00002333,U0004805,CH06,ADC00025,first_click,2026-07-05 02:09:42,0.6522
