activity_id,user_id,activity_date,active_minutes,session_count,play_count,interaction_count,is_valid_active
DA0000027180,U0003771,2026-04-14,10,4,21,3,1
DA0000027181,U0003771,2026-04-20,42,2,91,4,1
DA0000027182,U0003771,2026-04-26,56,8,138,22,1
DA0000027183,U0003771,2026-05-09,45,1,106,13,1
DA0000027184,U0003771,2026-05-30,28,2,66,2,1
DA0000027185,U0003771,2026-06-08,27,1,61,8,1
DA0000027186,U0003771,2026-06-21,25,1,64,3,1
DA0000027187,U0003771,2026-06-24,19,6,30,5,1
DA0000027188,U0003771,2026-07-05,42,2,85,12,1
DA0000027189,U0003771,2026-07-13,21,1,50,8,1
DA0000027190,U0003771,2026-08-27,46,2,88,7,1
DA0000027191,U0003772,2026-04-06,26,1,58,3,1
DA0000027192,U0003772,2026-04-13,25,1,47,2,1
DA0000027193,U0003772,2026-05-03,42,1,57,2,1
DA0000027194,U0003772,2026-05-11,40,2,103,10,1
DA0000027195,U0003772,2026-05-22,2,1,5,0,0
DA0000027196,U0003772,2026-05-27,11,3,15,0,1
DA0000027197,U0003772,2026-05-28,44,1,102,17,1
DA0000027198,U0003772,2026-06-15,26,5,61,3,1
DA0000027199,U0003772,2026-06-26,6,1,14,2,1
DA0000027200,U0003772,2026-07-03,24,7,26,4,1
DA0000027201,U0003772,2026-07-13,8,1,14,1,1
DA0000027202,U0003772,2026-08-12,24,2,52,6,1
DA0000027203,U0003773,2026-06-27,60,2,72,7,1
DA0000027204,U0003773,2026-07-14,36,1,45,6,1
DA0000027205,U0003773,2026-07-15,57,1,127,7,1
DA0000027206,U0003773,2026-07-21,92,2,104,7,1
DA0000027207,U0003773,2026-07-22,37,2,76,8,1
DA0000027208,U0003773,2026-08-02,59,2,132,3,1
DA0000027209,U0003773,2026-08-04,104,2,258,37,1
DA0000027210,U0003773,2026-08-18,62,1,158,15,1
DA0000027211,U0003773,2026-08-24,58,2,86,10,1
DA0000027212,U0003773,2026-08-26,13,1,31,4,1
DA0000027213,U0003774,2026-06-26,7,2,11,0,1
DA0000027214,U0003775,2026-01-23,22,1,51,5,1
DA0000027215,U0003775,2026-01-25,9,2,23,4,1
DA0000027216,U0003775,2026-01-26,24,1,31,3,1
DA0000027217,U0003775,2026-01-29,9,1,10,1,1
DA0000027218,U0003775,2026-02-07,25,1,52,7,1
DA0000027219,U0003775,2026-02-19,17,1,34,2,1
DA0000027220,U0003775,2026-03-16,44,2,110,11,1
DA0000027221,U0003775,2026-04-29,21,3,30,4,1
DA0000027222,U0003775,2026-05-15,47,6,93,7,1
DA0000027223,U0003775,2026-05-16,76,1,175,27,1
DA0000027224,U0003775,2026-05-22,25,1,50,4,1
DA0000027225,U0003775,2026-05-30,11,1,17,1,1
DA0000027226,U0003775,2026-06-19,27,1,63,10,1
DA0000027227,U0003775,2026-07-29,31,4,65,9,1
DA0000027228,U0003775,2026-08-23,24,3,60,5,1
DA0000027229,U0003776,2026-02-08,13,1,31,3,1
DA0000027230,U0003776,2026-02-17,7,1,13,1,1
DA0000027231,U0003776,2026-02-22,38,2,50,3,1
DA0000027232,U0003776,2026-04-11,61,4,113,14,1
DA0000027233,U0003776,2026-05-16,15,4,32,5,1
DA0000027234,U0003776,2026-08-09,21,4,41,1,1
DA0000027235,U0003776,2026-08-27,42,1,72,2,1
DA0000027236,U0003777,2026-04-06,13,1,22,1,1
DA0000027237,U0003777,2026-04-08,19,5,47,1,1
DA0000027238,U0003777,2026-04-12,8,3,10,0,1
DA0000027239,U0003777,2026-04-19,27,1,29,3,1
DA0000027240,U0003777,2026-04-22,46,2,94,7,1
DA0000027241,U0003777,2026-05-05,86,1,181,29,1
DA0000027242,U0003777,2026-05-30,59,1,113,6,1
DA0000027243,U0003777,2026-06-21,21,1,28,0,1
DA0000027244,U0003777,2026-07-29,27,3,44,3,1
DA0000027245,U0003778,2026-07-06,81,1,122,9,1
DA0000027246,U0003778,2026-07-09,64,3,161,17,1
DA0000027247,U0003778,2026-07-18,12,1,25,3,1
DA0000027248,U0003778,2026-07-19,11,1,26,3,1
DA0000027249,U0003778,2026-07-22,19,1,27,1,1
DA0000027250,U0003778,2026-07-25,21,2,25,3,1
DA0000027251,U0003778,2026-07-26,49,1,88,15,1
DA0000027252,U0003778,2026-07-28,20,1,42,6,1
DA0000027253,U0003778,2026-08-04,5,1,12,1,1
DA0000027254,U0003778,2026-08-05,13,1,32,3,1
DA0000027255,U0003778,2026-08-07,13,2,27,4,1
DA0000027256,U0003778,2026-08-14,18,3,27,3,1
DA0000027257,U0003778,2026-08-20,54,1,131,9,1
DA0000027258,U0003778,2026-08-25,29,1,72,10,1
DA0000027259,U0003779,2026-04-19,19,1,40,3,1
DA0000027260,U0003779,2026-06-11,54,1,136,16,1
DA0000027261,U0003779,2026-06-18,12,1,14,2,1
DA0000027262,U0003779,2026-08-10,45,1,71,3,1
DA0000027263,U0003780,2026-06-27,12,4,16,0,1
DA0000027264,U0003780,2026-08-09,12,1,20,0,1
DA0000027265,U0003781,2026-04-16,25,1,40,3,1
DA0000027266,U0003781,2026-04-22,97,1,203,26,1
DA0000027267,U0003781,2026-05-21,20,3,38,4,1
DA0000027268,U0003781,2026-07-12,3,2,3,0,0
DA0000027269,U0003781,2026-08-27,10,3,25,4,1
DA0000027270,U0003782,2026-08-20,49,2,97,2,1
DA0000027271,U0003782,2026-08-27,6,1,9,0,1
DA0000027272,U0003783,2026-08-21,28,2,61,10,1
DA0000027273,U0003783,2026-08-22,49,1,117,7,1
DA0000027274,U0003783,2026-08-23,22,3,50,1,1
DA0000027275,U0003783,2026-08-24,19,3,31,2,1
DA0000027276,U0003783,2026-08-26,76,6,119,12,1
DA0000027277,U0003783,2026-08-28,21,6,49,6,1
DA0000027278,U0003784,2026-06-10,9,2,20,1,1
DA0000027279,U0003785,2026-08-12,14,2,30,3,1
DA0000027280,U0003785,2026-08-13,37,3,61,5,1
DA0000027281,U0003785,2026-08-14,27,1,38,6,1
DA0000027282,U0003785,2026-08-15,23,1,33,0,1
DA0000027283,U0003785,2026-08-17,36,5,40,6,1
DA0000027284,U0003785,2026-08-18,10,1,18,2,1
DA0000027285,U0003785,2026-08-24,9,1,20,1,1
DA0000027286,U0003785,2026-08-26,19,1,45,6,1
DA0000027287,U0003787,2026-05-04,66,1,109,15,1
DA0000027288,U0003787,2026-05-05,44,5,81,2,1
DA0000027289,U0003787,2026-05-06,44,9,108,9,1
DA0000027290,U0003787,2026-05-12,4,2,8,1,0
DA0000027291,U0003787,2026-05-15,49,1,94,7,1
DA0000027292,U0003787,2026-05-17,1,2,1,0,0
DA0000027293,U0003787,2026-05-24,26,1,63,10,1
DA0000027294,U0003787,2026-05-29,22,4,37,1,1
DA0000027295,U0003787,2026-05-30,63,4,119,10,1
DA0000027296,U0003787,2026-06-15,14,4,16,1,1
DA0000027297,U0003787,2026-06-22,26,1,42,5,1
DA0000027298,U0003787,2026-07-15,26,1,56,4,1
DA0000027299,U0003787,2026-07-27,43,1,48,4,1
DA0000027300,U0003788,2026-08-24,61,1,76,9,1
DA0000027301,U0003788,2026-08-25,51,1,65,8,1
DA0000027302,U0003788,2026-08-26,10,6,20,1,1
DA0000027303,U0003788,2026-08-27,135,1,244,20,1
DA0000027304,U0003788,2026-08-28,22,1,55,7,1
DA0000027305,U0003789,2026-05-27,19,2,22,3,1
DA0000027306,U0003789,2026-06-12,34,3,43,6,1
DA0000027307,U0003790,2026-06-24,34,3,53,6,1
DA0000027308,U0003790,2026-06-30,6,8,11,1,1
DA0000027309,U0003790,2026-07-13,12,1,25,3,1
DA0000027310,U0003790,2026-07-22,25,2,58,1,1
DA0000027311,U0003790,2026-07-25,23,3,45,4,1
DA0000027312,U0003790,2026-07-27,11,4,16,2,1
DA0000027313,U0003790,2026-08-04,21,2,39,2,1
DA0000027314,U0003790,2026-08-24,23,3,26,1,1
DA0000027315,U0003790,2026-08-26,6,3,7,0,1
DA0000027316,U0003791,2026-01-23,62,2,152,25,1
DA0000027317,U0003791,2026-01-30,70,1,150,26,1
DA0000027318,U0003791,2026-03-18,7,2,8,1,1
DA0000027319,U0003791,2026-07-13,71,1,87,14,1
DA0000027320,U0003792,2026-03-18,17,5,44,4,1
DA0000027321,U0003792,2026-03-20,8,2,10,1,1
DA0000027322,U0003792,2026-06-04,81,2,164,5,1
DA0000027323,U0003793,2026-01-26,38,2,85,3,1
DA0000027324,U0003793,2026-02-01,46,1,61,7,1
DA0000027325,U0003793,2026-02-11,28,1,51,3,1
DA0000027326,U0003793,2026-02-15,15,2,24,2,1
DA0000027327,U0003793,2026-03-24,37,3,95,13,1
DA0000027328,U0003793,2026-03-25,79,3,148,22,1
DA0000027329,U0003793,2026-04-24,65,2,117,15,1
DA0000027330,U0003793,2026-05-01,22,1,36,3,1
DA0000027331,U0003793,2026-06-07,18,1,35,4,1
DA0000027332,U0003793,2026-06-11,54,1,137,6,1
DA0000027333,U0003793,2026-06-20,36,1,87,6,1
DA0000027334,U0003793,2026-06-21,70,1,159,18,1
DA0000027335,U0003793,2026-07-07,31,3,35,4,1
DA0000027336,U0003793,2026-08-21,25,2,44,3,1
DA0000027337,U0003793,2026-08-27,6,3,9,0,1
DA0000027338,U0003794,2026-03-19,86,1,96,12,1
DA0000027339,U0003794,2026-03-26,73,1,154,25,1
DA0000027340,U0003794,2026-03-28,15,3,31,5,1
DA0000027341,U0003794,2026-04-02,49,1,114,19,1
DA0000027342,U0003794,2026-04-11,38,5,49,4,1
DA0000027343,U0003794,2026-04-17,39,1,60,6,1
DA0000027344,U0003794,2026-04-18,30,2,60,10,1
DA0000027345,U0003794,2026-05-06,40,4,56,1,1
DA0000027346,U0003794,2026-05-07,16,1,28,3,1
DA0000027347,U0003794,2026-07-30,43,2,107,15,1
DA0000027348,U0003794,2026-08-08,56,1,122,5,1
DA0000027349,U0003795,2026-06-21,16,1,25,1,1
DA0000027350,U0003795,2026-06-25,13,3,28,0,1
DA0000027351,U0003795,2026-06-27,35,4,41,6,1
DA0000027352,U0003795,2026-07-03,18,1,21,1,1
DA0000027353,U0003795,2026-07-15,55,2,115,4,1
DA0000027354,U0003795,2026-07-21,20,5,37,0,1
DA0000027355,U0003795,2026-08-04,5,1,7,0,1
DA0000027356,U0003795,2026-08-06,30,7,39,4,1
DA0000027357,U0003795,2026-08-09,25,2,36,4,1
DA0000027358,U0003795,2026-08-28,42,1,94,7,1
DA0000027359,U0003796,2026-06-01,9,1,19,1,1
DA0000027360,U0003798,2026-05-26,4,1,10,1,0
DA0000027361,U0003798,2026-06-02,15,1,16,0,1
DA0000027362,U0003798,2026-06-04,33,1,68,6,1
DA0000027363,U0003798,2026-06-15,15,1,24,1,1
DA0000027364,U0003798,2026-07-14,15,2,26,3,1
DA0000027365,U0003798,2026-07-20,65,1,148,22,1
DA0000027366,U0003798,2026-07-26,12,2,29,2,1
DA0000027367,U0003798,2026-08-06,41,1,61,4,1
DA0000027368,U0003798,2026-08-08,6,2,13,1,1
DA0000027369,U0003798,2026-08-15,61,1,94,11,1
DA0000027370,U0003798,2026-08-19,13,1,29,1,1
DA0000027371,U0003799,2026-06-29,26,1,33,3,1
DA0000027372,U0003799,2026-06-30,19,1,26,2,1
DA0000027373,U0003799,2026-07-03,22,1,25,2,1
DA0000027374,U0003799,2026-07-05,36,1,86,11,1
DA0000027375,U0003799,2026-07-20,15,2,33,2,1
DA0000027376,U0003799,2026-07-24,20,6,32,5,1
DA0000027377,U0003799,2026-07-27,38,1,84,14,1
DA0000027378,U0003799,2026-08-01,12,4,29,3,1
DA0000027379,U0003799,2026-08-21,17,4,28,2,1
DA0000027380,U0003799,2026-08-23,70,1,85,4,1
DA0000027381,U0003800,2026-06-19,81,1,115,10,1
DA0000027382,U0003800,2026-06-20,9,3,18,1,1
DA0000027383,U0003800,2026-06-26,69,1,140,15,1
DA0000027384,U0003800,2026-06-29,45,1,98,16,1
DA0000027385,U0003800,2026-07-03,50,2,68,7,1
DA0000027386,U0003800,2026-07-08,21,2,37,4,1
DA0000027387,U0003800,2026-07-15,21,4,40,4,1
DA0000027388,U0003800,2026-07-27,75,3,107,3,1
DA0000027389,U0003800,2026-08-06,45,1,52,4,1
DA0000027390,U0003800,2026-08-11,13,2,31,3,1
DA0000027391,U0003800,2026-08-12,24,2,30,2,1
DA0000027392,U0003800,2026-08-25,40,1,98,14,1
DA0000027393,U0003801,2026-04-04,88,5,135,14,1
DA0000027394,U0003801,2026-05-09,36,1,65,2,1
DA0000027395,U0003801,2026-06-22,44,1,85,9,1
DA0000027396,U0003801,2026-08-07,27,2,33,2,1
DA0000027397,U0003802,2026-04-15,61,2,132,4,1
DA0000027398,U0003802,2026-04-17,26,2,38,6,1
DA0000027399,U0003802,2026-04-21,53,3,135,24,1
DA0000027400,U0003802,2026-04-27,19,3,36,4,1
DA0000027401,U0003802,2026-05-13,21,3,52,6,1
DA0000027402,U0003802,2026-05-15,56,3,125,10,1
DA0000027403,U0003802,2026-06-27,36,2,68,8,1
DA0000027404,U0003802,2026-06-30,21,2,41,2,1
DA0000027405,U0003802,2026-07-04,11,1,17,0,1
DA0000027406,U0003802,2026-07-09,28,2,64,5,1
DA0000027407,U0003803,2026-02-09,34,4,87,8,1
DA0000027408,U0003803,2026-02-11,17,2,38,0,1
DA0000027409,U0003803,2026-08-04,22,3,32,4,1
DA0000027410,U0003804,2026-06-17,27,1,42,4,1
DA0000027411,U0003804,2026-06-20,4,1,4,0,0
DA0000027412,U0003804,2026-06-21,39,1,72,3,1
DA0000027413,U0003804,2026-07-06,21,9,52,4,1
DA0000027414,U0003804,2026-07-24,43,1,90,6,1
DA0000027415,U0003804,2026-08-09,12,3,22,1,1
DA0000027416,U0003804,2026-08-10,22,5,45,3,1
DA0000027417,U0003804,2026-08-17,16,1,39,0,1
DA0000027418,U0003804,2026-08-24,26,1,52,7,1
DA0000027419,U0003804,2026-08-26,32,1,62,10,1
DA0000027420,U0003804,2026-08-28,22,1,36,4,1
DA0000027421,U0003805,2026-05-05,37,2,69,2,1
DA0000027422,U0003805,2026-06-27,58,1,139,4,1
DA0000027423,U0003806,2026-01-31,9,1,13,2,1
DA0000027424,U0003806,2026-02-02,31,4,79,5,1
DA0000027425,U0003806,2026-03-01,44,1,84,11,1
DA0000027426,U0003806,2026-04-08,85,1,149,4,1
DA0000027427,U0003806,2026-05-09,18,1,39,0,1
DA0000027428,U0003807,2026-07-27,24,1,45,7,1
DA0000027429,U0003807,2026-08-16,14,3,35,5,1
DA0000027430,U0003808,2026-05-13,18,1,34,4,1
DA0000027431,U0003808,2026-05-18,9,1,14,0,1
DA0000027432,U0003809,2026-02-17,51,3,109,11,1
DA0000027433,U0003809,2026-02-28,44,2,74,2,1
DA0000027434,U0003809,2026-03-02,16,3,34,3,1
DA0000027435,U0003809,2026-03-22,13,9,24,2,1
DA0000027436,U0003809,2026-04-30,32,2,63,9,1
DA0000027437,U0003809,2026-05-31,25,2,44,6,1
DA0000027438,U0003809,2026-06-07,30,1,33,4,1
DA0000027439,U0003809,2026-06-11,39,1,70,4,1
DA0000027440,U0003809,2026-07-09,10,4,20,1,1
DA0000027441,U0003809,2026-08-16,63,1,163,18,1
DA0000027442,U0003810,2026-01-09,20,2,46,4,1
DA0000027443,U0003810,2026-01-15,31,1,78,12,1
DA0000027444,U0003810,2026-01-19,22,1,49,7,1
DA0000027445,U0003810,2026-01-21,42,1,104,17,1
DA0000027446,U0003810,2026-01-24,12,4,21,0,1
DA0000027447,U0003810,2026-02-01,47,1,93,2,1
DA0000027448,U0003810,2026-03-10,29,3,48,1,1
DA0000027449,U0003810,2026-03-12,5,1,8,0,1
DA0000027450,U0003810,2026-03-31,21,3,38,5,1
DA0000027451,U0003810,2026-04-17,20,2,41,6,1
DA0000027452,U0003810,2026-05-06,47,1,97,4,1
DA0000027453,U0003810,2026-05-09,22,3,56,4,1
DA0000027454,U0003810,2026-05-30,4,3,5,0,0
DA0000027455,U0003810,2026-06-03,25,3,46,3,1
DA0000027456,U0003810,2026-07-13,4,1,5,0,0
DA0000027457,U0003810,2026-07-25,15,4,35,3,1
DA0000027458,U0003811,2026-02-03,24,4,57,5,1
DA0000027459,U0003811,2026-04-28,39,2,48,5,1
DA0000027460,U0003811,2026-05-30,15,1,20,2,1
DA0000027461,U0003811,2026-05-31,24,1,40,5,1
DA0000027462,U0003812,2026-04-08,27,1,38,1,1
DA0000027463,U0003812,2026-04-10,46,3,111,5,1
DA0000027464,U0003812,2026-04-15,53,1,79,11,1
DA0000027465,U0003813,2026-05-01,26,1,42,4,1
DA0000027466,U0003813,2026-05-05,20,3,34,4,1
DA0000027467,U0003813,2026-05-11,9,1,19,0,1
DA0000027468,U0003813,2026-05-12,16,1,40,6,1
DA0000027469,U0003813,2026-05-29,67,3,99,16,1
DA0000027470,U0003813,2026-06-01,49,2,89,2,1
DA0000027471,U0003813,2026-06-14,16,1,25,2,1
DA0000027472,U0003813,2026-07-06,14,4,31,2,1
DA0000027473,U0003813,2026-07-08,1,2,2,0,0
DA0000027474,U0003813,2026-07-13,34,1,49,1,1
DA0000027475,U0003813,2026-08-05,9,7,17,1,1
DA0000027476,U0003813,2026-08-10,7,2,8,0,1
DA0000027477,U0003813,2026-08-18,19,1,34,2,1
DA0000027478,U0003813,2026-08-22,26,6,38,6,1
DA0000027479,U0003813,2026-08-25,23,2,35,1,1
DA0000027480,U0003814,2026-05-19,6,1,13,1,1
DA0000027481,U0003814,2026-05-24,16,1,27,1,1
DA0000027482,U0003814,2026-05-30,50,1,84,10,1
DA0000027483,U0003814,2026-06-02,34,1,56,9,1
DA0000027484,U0003814,2026-06-19,7,1,17,0,1
DA0000027485,U0003814,2026-06-28,58,1,94,16,1
DA0000027486,U0003814,2026-07-17,12,1,22,2,1
DA0000027487,U0003814,2026-08-09,34,1,69,6,1
DA0000027488,U0003814,2026-08-13,39,3,74,13,1
DA0000027489,U0003815,2026-06-14,42,1,72,11,1
DA0000027490,U0003815,2026-06-21,11,1,28,3,1
DA0000027491,U0003815,2026-06-27,12,2,19,2,1
DA0000027492,U0003815,2026-07-10,25,1,61,6,1
DA0000027493,U0003815,2026-07-14,4,2,7,0,0
DA0000027494,U0003815,2026-07-16,8,3,8,0,1
DA0000027495,U0003815,2026-07-24,4,1,8,0,0
DA0000027496,U0003815,2026-07-27,9,3,23,3,1
DA0000027497,U0003815,2026-07-30,16,3,35,0,1
DA0000027498,U0003815,2026-08-03,30,1,47,3,1
DA0000027499,U0003815,2026-08-15,63,1,154,12,1
DA0000027500,U0003816,2026-02-09,20,1,23,2,1
DA0000027501,U0003816,2026-02-13,38,3,45,2,1
DA0000027502,U0003816,2026-02-20,7,2,11,1,1
DA0000027503,U0003816,2026-03-14,48,2,82,1,1
DA0000027504,U0003816,2026-06-21,55,1,103,8,1
DA0000027505,U0003816,2026-08-23,26,6,61,3,1
DA0000027506,U0003817,2026-04-01,16,1,39,6,1
DA0000027507,U0003817,2026-04-03,36,1,63,4,1
DA0000027508,U0003817,2026-05-05,90,1,190,16,1
DA0000027509,U0003817,2026-07-19,3,1,4,0,0
DA0000027510,U0003818,2026-06-17,55,5,140,22,1
DA0000027511,U0003818,2026-07-07,48,3,113,16,1
DA0000027512,U0003818,2026-08-06,46,2,66,6,1
DA0000027513,U0003819,2026-05-23,33,4,55,9,1
DA0000027514,U0003819,2026-06-05,38,3,91,3,1
DA0000027515,U0003819,2026-06-06,2,1,4,0,0
DA0000027516,U0003819,2026-06-19,28,1,36,4,1
DA0000027517,U0003819,2026-07-14,41,1,52,1,1
DA0000027518,U0003819,2026-07-20,20,2,23,3,1
DA0000027519,U0003819,2026-07-21,36,2,72,10,1
DA0000027520,U0003819,2026-07-26,38,1,52,8,1
DA0000027521,U0003819,2026-07-27,61,3,154,19,1
DA0000027522,U0003819,2026-08-01,38,1,91,13,1
DA0000027523,U0003819,2026-08-02,21,1,34,3,1
DA0000027524,U0003819,2026-08-09,46,3,55,8,1
DA0000027525,U0003819,2026-08-16,23,1,37,3,1
DA0000027526,U0003820,2026-06-30,52,3,63,10,1
DA0000027527,U0003820,2026-07-02,98,2,133,15,1
DA0000027528,U0003820,2026-07-14,31,1,54,6,1
DA0000027529,U0003820,2026-07-18,51,1,116,17,1
DA0000027530,U0003820,2026-07-26,43,2,75,10,1
DA0000027531,U0003820,2026-08-04,8,4,16,2,1
DA0000027532,U0003820,2026-08-13,40,2,101,7,1
DA0000027533,U0003820,2026-08-14,53,2,66,2,1
DA0000027534,U0003820,2026-08-15,55,2,91,12,1
DA0000027535,U0003820,2026-08-21,17,1,26,1,1
DA0000027536,U0003820,2026-08-26,15,1,38,6,1
DA0000027537,U0003820,2026-08-27,30,1,45,6,1
DA0000027538,U0003821,2026-03-07,23,2,58,6,1
DA0000027539,U0003821,2026-03-21,44,1,62,7,1
DA0000027540,U0003821,2026-04-22,40,3,54,5,1
DA0000027541,U0003821,2026-05-08,8,1,16,0,1
DA0000027542,U0003821,2026-05-23,34,1,77,8,1
DA0000027543,U0003821,2026-05-29,63,1,97,11,1
DA0000027544,U0003821,2026-06-15,32,1,52,1,1
DA0000027545,U0003821,2026-06-27,30,1,43,6,1
DA0000027546,U0003821,2026-06-30,34,1,74,3,1
DA0000027547,U0003821,2026-07-13,27,2,47,1,1
DA0000027548,U0003821,2026-07-16,9,1,15,1,1
DA0000027549,U0003821,2026-08-25,31,3,57,4,1
DA0000027550,U0003822,2026-06-28,13,2,32,4,1
DA0000027551,U0003823,2026-06-18,14,1,23,3,1
DA0000027552,U0003823,2026-06-28,55,1,140,4,1
DA0000027553,U0003823,2026-06-30,24,7,31,2,1
DA0000027554,U0003823,2026-07-09,22,1,55,3,1
DA0000027555,U0003823,2026-07-13,19,1,24,1,1
DA0000027556,U0003823,2026-07-16,33,4,62,7,1
DA0000027557,U0003823,2026-07-22,16,2,21,1,1
DA0000027558,U0003823,2026-08-03,12,3,19,2,1
DA0000027559,U0003823,2026-08-22,14,1,29,1,1
DA0000027560,U0003824,2026-02-22,26,3,63,9,1
DA0000027561,U0003824,2026-03-03,24,3,47,4,1
DA0000027562,U0003824,2026-03-13,65,1,93,14,1
DA0000027563,U0003824,2026-03-26,5,3,11,0,1
DA0000027564,U0003824,2026-03-29,19,2,44,7,1
DA0000027565,U0003824,2026-05-03,38,1,55,1,1
DA0000027566,U0003824,2026-05-06,18,1,21,0,1
DA0000027567,U0003824,2026-05-14,62,2,102,16,1
DA0000027568,U0003824,2026-08-16,16,5,41,6,1
DA0000027569,U0003824,2026-08-19,25,1,38,2,1
DA0000027570,U0003824,2026-08-20,15,1,36,6,1
DA0000027571,U0003825,2026-02-11,44,1,53,8,1
DA0000027572,U0003825,2026-03-23,14,1,20,3,1
DA0000027573,U0003825,2026-03-26,8,5,13,1,1
DA0000027574,U0003825,2026-05-12,25,7,29,1,1
DA0000027575,U0003825,2026-05-26,26,2,57,8,1
DA0000027576,U0003825,2026-06-07,32,1,82,6,1
DA0000027577,U0003825,2026-08-21,58,1,135,18,1
DA0000027578,U0003826,2026-04-12,16,1,38,4,1
DA0000027579,U0003826,2026-04-18,65,3,162,7,1
DA0000027580,U0003826,2026-04-24,29,3,40,4,1
DA0000027581,U0003826,2026-04-25,53,2,79,6,1
DA0000027582,U0003826,2026-04-28,83,2,114,13,1
DA0000027583,U0003826,2026-05-08,29,1,48,4,1
DA0000027584,U0003826,2026-05-09,9,1,18,1,1
DA0000027585,U0003826,2026-05-14,43,3,70,7,1
DA0000027586,U0003826,2026-06-10,25,1,37,2,1
DA0000027587,U0003826,2026-07-20,38,4,67,8,1
DA0000027588,U0003826,2026-07-29,33,1,72,5,1
DA0000027589,U0003826,2026-07-31,76,1,144,17,1
DA0000027590,U0003826,2026-08-13,78,3,129,7,1
DA0000027591,U0003827,2026-01-23,31,1,55,8,1
DA0000027592,U0003827,2026-01-25,22,2,33,3,1
DA0000027593,U0003827,2026-02-02,25,1,35,2,1
DA0000027594,U0003827,2026-02-05,15,2,19,1,1
DA0000027595,U0003827,2026-02-06,15,4,24,4,1
DA0000027596,U0003827,2026-02-20,59,1,131,5,1
DA0000027597,U0003827,2026-03-23,47,1,113,16,1
DA0000027598,U0003827,2026-08-01,34,1,57,2,1
DA0000027599,U0003828,2026-03-29,34,1,57,1,1
DA0000027600,U0003828,2026-04-21,34,2,42,5,1
DA0000027601,U0003828,2026-05-31,34,1,40,2,1
DA0000027602,U0003828,2026-07-19,52,1,112,7,1
DA0000027603,U0003828,2026-08-24,27,1,45,6,1
DA0000027604,U0003829,2026-08-22,19,2,32,3,1
DA0000027605,U0003829,2026-08-25,10,1,13,2,1
DA0000027606,U0003829,2026-08-26,56,1,70,11,1
DA0000027607,U0003830,2026-08-23,14,1,36,3,1
DA0000027608,U0003830,2026-08-24,29,2,47,4,1
DA0000027609,U0003830,2026-08-26,18,3,24,1,1
DA0000027610,U0003830,2026-08-27,21,1,37,0,1
DA0000027611,U0003830,2026-08-28,51,1,91,11,1
DA0000027612,U0003831,2026-04-02,9,4,17,3,1
DA0000027613,U0003831,2026-04-21,19,1,33,2,1
DA0000027614,U0003831,2026-06-28,32,1,54,1,1
DA0000027615,U0003831,2026-08-04,10,5,22,3,1
DA0000027616,U0003831,2026-08-15,16,5,24,2,1
DA0000027617,U0003831,2026-08-19,11,2,20,2,1
DA0000027618,U0003832,2026-08-25,6,1,9,0,1
DA0000027619,U0003833,2026-01-24,8,1,9,0,1
DA0000027620,U0003833,2026-01-30,32,2,70,8,1
DA0000027621,U0003833,2026-03-13,53,1,107,8,1
DA0000027622,U0003833,2026-08-09,23,4,33,4,1
DA0000027623,U0003834,2026-02-14,19,3,28,1,1
DA0000027624,U0003834,2026-02-19,27,6,39,5,1
DA0000027625,U0003834,2026-02-21,22,1,47,2,1
DA0000027626,U0003834,2026-02-23,12,1,29,1,1
DA0000027627,U0003834,2026-03-06,7,4,9,1,1
DA0000027628,U0003834,2026-04-20,8,1,12,0,1
DA0000027629,U0003834,2026-05-14,49,1,111,16,1
DA0000027630,U0003834,2026-05-25,42,1,52,9,1
DA0000027631,U0003834,2026-06-21,27,1,52,1,1
DA0000027632,U0003834,2026-07-05,16,3,40,4,1
DA0000027633,U0003834,2026-07-19,15,4,31,1,1
DA0000027634,U0003834,2026-07-21,16,1,23,1,1
DA0000027635,U0003834,2026-08-08,16,5,23,2,1
DA0000027636,U0003834,2026-08-28,34,1,80,6,1
DA0000027637,U0003835,2026-07-13,3,6,3,0,0
DA0000027638,U0003835,2026-07-17,90,1,170,13,1
DA0000027639,U0003835,2026-07-25,33,1,41,5,1
DA0000027640,U0003836,2026-02-07,30,3,45,6,1
DA0000027641,U0003836,2026-02-12,3,1,3,0,0
DA0000027642,U0003836,2026-03-26,28,1,68,7,1
DA0000027643,U0003836,2026-06-18,44,1,49,2,1
DA0000027644,U0003837,2026-03-19,34,1,83,14,1
DA0000027645,U0003837,2026-03-21,25,2,57,6,1
DA0000027646,U0003837,2026-03-22,17,1,28,2,1
DA0000027647,U0003837,2026-04-10,8,1,17,2,1
DA0000027648,U0003837,2026-04-11,19,5,26,0,1
DA0000027649,U0003837,2026-04-17,38,4,60,6,1
DA0000027650,U0003837,2026-06-01,36,1,77,13,1
DA0000027651,U0003837,2026-06-02,29,1,60,3,1
DA0000027652,U0003837,2026-06-17,18,2,41,3,1
DA0000027653,U0003837,2026-07-31,34,5,58,1,1
DA0000027654,U0003837,2026-08-01,28,1,67,10,1
DA0000027655,U0003837,2026-08-07,63,1,99,16,1
DA0000027656,U0003837,2026-08-16,52,3,59,5,1
DA0000027657,U0003838,2026-07-12,40,2,83,3,1
DA0000027658,U0003838,2026-07-14,52,1,105,10,1
DA0000027659,U0003838,2026-07-16,24,1,53,2,1
DA0000027660,U0003838,2026-07-27,12,1,14,1,1
